OG_ID,analysis_absrel,analysis_relax_selection,analysis_paml,analysis_cafe,gene_symbol.x,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol.y,condition,gene_symbol
OG0010092,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC51
OG0010093,NA,intensified,NA,NA,NA,NA,NA,NA,NA,HRH1
OG0010094,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TSEN2
OG0010095,NA,NA,NA,NA,PDHB,relaxed,NA,NA,NA,PDHB
OG0010098,NA,NA,NA,NA,CTSO,relaxed,NA,NA,NA,CTSO
OG0010101,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MAEA
OG0010102,NA,NA,NA,NA,PMF1,relaxed,NA,NA,NA,PMF1
OG0010103,NA,NA,NA,NA,TMEM33,relaxed,NA,NA,NA,TMEM33
OG0010106,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SLC22A18
OG0010110,NA,NA,NA,NA,GALNS,relaxed,NA,NA,NA,GALNS
OG0010113,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CMC1
OG0010115,NA,NA,paml_selected,NA,HSD17B8,relaxed,NA,NA,NA,HSD17B8
OG0010117,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TM2D2
OG0010120,NA,intensified,NA,NA,NA,NA,NA,NA,NA,CECR6
OG0010128,NA,NA,NA,NA,RELL2,relaxed,NA,NA,NA,RELL2
OG0010132,NA,NA,paml_selected,NA,CRYZL1,relaxed,NA,NA,NA,CRYZL1
OG0010133,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ALOX5AP
OG0010144,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CYP21A2
OG0010145,NA,NA,NA,NA,C15orf57,relaxed,NA,NA,NA,C15orf57
OG0010151,NA,NA,NA,NA,C12orf57,relaxed,NA,C12orf57,eyeloss,C12orf57
OG0010152,NA,NA,NA,NA,CHRNA4,relaxed,NA,NA,NA,CHRNA4
OG0010154,NA,NA,NA,NA,RNF222,relaxed,NA,NA,NA,RNF222
OG0010156,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARMC2
OG0010157,NA,NA,NA,NA,VASH2,relaxed,NA,NA,NA,VASH2
OG0010161,NA,NA,NA,NA,OCA2,relaxed,NA,NA,NA,OCA2
OG0010164,NA,NA,NA,NA,VSX1,relaxed,NA,NA,NA,VSX1
OG0010165,NA,NA,NA,expanded,NA,NA,NA,NA,NA,KIAA1586
OG0010169,NA,NA,NA,NA,HHAT,relaxed,NA,NA,NA,HHAT
OG0010205,NA,NA,paml_selected,NA,VPS13A,relaxed,NA,NA,NA,VPS13A
OG0010207,NA,NA,NA,NA,CYC1,relaxed,NA,NA,NA,CYC1
OG0010210,NA,NA,NA,NA,MRPS25,relaxed,NA,NA,NA,MRPS25
OG0010211,NA,intensified,NA,NA,NA,NA,NA,NA,NA,QARS
OG0010212,NA,intensified,paml_selected,NA,NA,NA,NA,PLXND1,eyeloss,PLXND1
OG0010216,NA,NA,NA,NA,LRTM1,relaxed,NA,NA,NA,LRTM1
OG0010217,NA,NA,paml_selected,NA,GPCPD1,relaxed,NA,NA,NA,GPCPD1
OG0010219,NA,NA,NA,NA,ATRAID,relaxed,NA,NA,NA,ATRAID
OG0010224,NA,intensified,NA,NA,NA,NA,NA,NA,NA,RASL11B
OG0010225,NA,NA,NA,NA,CEP135,relaxed,NA,NA,NA,CEP135
OG0010226,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FBXO16
OG0010228,NA,NA,NA,NA,CDCA4,relaxed,NA,NA,NA,CDCA4
OG0010229,NA,NA,NA,NA,APTX,relaxed,NA,NA,NA,APTX
OG0010231,NA,NA,NA,NA,CISD2,relaxed,NA,CISD2,eyeloss,CISD2
OG0010236,NA,NA,NA,NA,COX15,relaxed,NA,NA,NA,COX15
OG0010241,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SMC2
OG0010242,NA,NA,NA,NA,SLC30A4,relaxed,NA,NA,NA,SLC30A4
OG0010244,NA,NA,paml_selected,NA,LEKR1,relaxed,NA,NA,NA,LEKR1
OG0010248,NA,NA,NA,NA,LRRC49,relaxed,NA,NA,NA,LRRC49
OG0010251,NA,NA,paml_selected,NA,DNER,relaxed,NA,DNER,eyeloss,DNER
OG0010253,NA,NA,NA,NA,DHX37,relaxed,NA,NA,NA,DHX37
OG0010254,NA,intensified,NA,NA,NA,NA,NA,NA,NA,UFD1L
OG0010255,NA,intensified,NA,NA,NA,NA,NA,NA,NA,CIAO1
OG0010258,NA,NA,paml_selected,NA,HSD17B4,relaxed,NA,NA,NA,HSD17B4
OG0010259,NA,NA,paml_selected,NA,COMMD10,relaxed,NA,NA,NA,COMMD10
OG0010262,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FANCE
OG0010265,NA,NA,paml_selected,NA,DALRD3,relaxed,NA,NA,NA,DALRD3
OG0010266,NA,NA,NA,NA,MGLL,relaxed,NA,NA,NA,MGLL
OG0010267,NA,NA,NA,NA,ANAPC7,relaxed,NA,NA,NA,ANAPC7
OG0010272,NA,NA,NA,NA,NTPCR,relaxed,NA,NA,NA,NTPCR
OG0010275,NA,intensified,NA,NA,NA,NA,NA,NA,NA,C1orf228
OG0010278,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,YTHDC2
OG0010279,NA,NA,NA,NA,Surf2,relaxed,NA,NA,NA,Surf2
OG0010280,NA,NA,NA,NA,HAUS4,relaxed,NA,NA,NA,HAUS4
OG0010281,NA,NA,NA,NA,WDR36,relaxed,NA,WDR36,eyeloss,WDR36
OG0010289,NA,NA,NA,NA,C11orf54,relaxed,NA,NA,NA,C11orf54
OG0010290,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PEX12
OG0010295,NA,NA,NA,NA,STARD3,relaxed,NA,NA,NA,STARD3
OG0010297,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CPSF1
OG0010303,NA,NA,paml_selected,NA,RECQL4,relaxed,NA,NA,NA,RECQL4
OG0010305,NA,NA,NA,NA,CHRAC1,relaxed,NA,NA,NA,CHRAC1
OG0010306,NA,NA,NA,NA,ELP2,relaxed,NA,NA,NA,ELP2
OG0010308,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SUSD5
OG0010314,NA,NA,NA,NA,NUDT1,relaxed,NA,NA,NA,NUDT1
OG0010315,NA,intensified,NA,NA,NA,NA,NA,NA,NA,AP5Z1
OG0010320,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MAPK15
OG0010325,NA,NA,paml_selected,NA,RTN4R,relaxed,NA,NA,NA,RTN4R
OG0010330,NA,NA,NA,NA,GLDC,relaxed,NA,NA,NA,GLDC
OG0010331,NA,NA,paml_selected,NA,SLC2A8,relaxed,NA,NA,NA,SLC2A8
OG0010340,NA,NA,NA,NA,PXMP2,relaxed,NA,NA,NA,PXMP2
OG0010341,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TANGO2
OG0010348,NA,NA,NA,NA,PALB2,relaxed,NA,NA,NA,PALB2
OG0010349,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FBXL18
OG0010352,NA,NA,NA,NA,DONSON,relaxed,NA,NA,NA,DONSON
OG0010354,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CFAP221
OG0010356,NA,NA,NA,NA,MRPL39,relaxed,NA,NA,NA,MRPL39
OG0010357,NA,NA,NA,NA,TXNL4B,relaxed,NA,NA,NA,TXNL4B
OG0010362,NA,NA,paml_selected,NA,UBAC2,relaxed,NA,NA,NA,UBAC2
OG0010366,NA,NA,paml_selected,NA,MRI1,relaxed,NA,NA,NA,MRI1
OG0010367,NA,NA,paml_selected,NA,MYCBPAP,relaxed,NA,NA,NA,MYCBPAP
OG0010369,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GTF3C1
OG0010372,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,LRRC31
OG0010377,NA,NA,NA,NA,GRAMD1C,relaxed,NA,NA,NA,GRAMD1C
OG0010378,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CFAP44
OG0010380,NA,NA,NA,NA,LZTFL1,relaxed,NA,NA,NA,LZTFL1
OG0010381,NA,NA,NA,NA,TXNDC5,relaxed,NA,NA,NA,TXNDC5
OG0010383,NA,NA,paml_selected,NA,ANKS6,relaxed,NA,NA,NA,ANKS6
OG0010384,NA,NA,NA,NA,TMEM145,relaxed,NA,NA,NA,TMEM145
OG0010386,NA,NA,NA,NA,RUNDC3B,relaxed,NA,NA,NA,RUNDC3B
OG0010388,NA,intensified,NA,NA,NA,NA,NA,NA,NA,NEK10
OG0010390,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HPN
OG0010393,NA,NA,paml_selected,NA,NGEF,relaxed,NA,NA,NA,NGEF
OG0010395,NA,NA,NA,NA,ATR,relaxed,NA,NA,NA,ATR
OG0010396,NA,NA,paml_selected,NA,PIF1,relaxed,NA,NA,NA,PIF1
OG0010399,NA,NA,NA,NA,CRYZ,relaxed,NA,NA,NA,CRYZ
OG0010404,NA,NA,NA,NA,MMP28,relaxed,NA,NA,NA,MMP28
OG0010407,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MBP
OG0010408,NA,NA,NA,NA,ATG5,relaxed,NA,NA,NA,ATG5
OG0010413,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FAM69B
OG0010416,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MAMDC4
OG0010419,NA,NA,NA,NA,BRIX1,relaxed,NA,NA,NA,BRIX1
OG0010426,NA,NA,NA,NA,ZMAT2,relaxed,NA,NA,NA,ZMAT2
OG0010427,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C11orf70
OG0010428,NA,NA,NA,NA,XRRA1,relaxed,NA,NA,NA,XRRA1
OG0010430,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FAM175A
OG0010433,NA,intensified,paml_selected,NA,NA,NA,NA,MRPL22,eyeloss,MRPL22
OG0010434,NA,NA,NA,NA,PIGS,relaxed,NA,NA,NA,PIGS
OG0010435,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LARS
OG0010439,NA,NA,NA,NA,DHX35,relaxed,NA,NA,NA,DHX35
OG0010441,NA,NA,paml_selected,NA,CMTR1,relaxed,NA,NA,NA,CMTR1
OG0010444,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TAF13
OG0010450,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PPP1R35
OG0010451,NA,NA,paml_selected,NA,WDR63,relaxed,NA,NA,NA,WDR63
OG0010452,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM27
OG0010453,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C1orf52
OG0010458,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ZRANB2
OG0010459,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CRBN
OG0010461,NA,NA,NA,NA,UHMK1,relaxed,NA,NA,NA,UHMK1
OG0010462,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SHQ1
OG0010464,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TCTA
OG0010467,NA,NA,NA,NA,DDIT3,relaxed,NA,NA,NA,DDIT3
OG0010468,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RBM19
OG0010471,NA,NA,NA,NA,WWC3,relaxed,NA,NA,NA,WWC3
OG0010472,NA,NA,NA,NA,TTC4,relaxed,NA,NA,NA,TTC4
OG0010474,NA,intensified,NA,NA,NA,NA,NA,NA,NA,BIVM
OG0010475,NA,NA,NA,NA,LAMTOR4,relaxed,NA,NA,NA,LAMTOR4
OG0010476,NA,NA,NA,NA,PUS7L,relaxed,NA,NA,NA,PUS7L
OG0010485,NA,NA,NA,NA,TMBIM4,relaxed,NA,NA,NA,TMBIM4
OG0010486,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CCDC59
OG0010489,NA,NA,NA,NA,CASC1,relaxed,NA,NA,NA,CASC1
OG0010491,NA,NA,paml_selected,NA,CPSF6,relaxed,NA,NA,NA,CPSF6
OG0010493,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KMT2E
OG0010496,NA,NA,paml_selected,NA,TMPRSS6,relaxed,NA,NA,NA,TMPRSS6
OG0010497,NA,intensified,NA,NA,NA,NA,NA,NA,NA,IFT27
OG0010498,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TAB1
OG0010499,NA,NA,NA,NA,NUDT15,relaxed,NA,NA,NA,NUDT15
OG0010500,NA,NA,NA,NA,NA,NA,contracted,NA,NA,PCNT
OG0010503,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TEKT2
OG0010505,NA,NA,NA,NA,PHF14,relaxed,NA,NA,NA,PHF14
OG0010508,NA,NA,NA,NA,GTF2H4,relaxed,NA,NA,NA,GTF2H4
OG0010510,NA,NA,NA,NA,TUFM,relaxed,NA,NA,NA,TUFM
OG0010512,NA,NA,paml_selected,NA,MEI1,relaxed,NA,NA,NA,MEI1
OG0010513,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KIAA1467
OG0010516,NA,intensified,NA,NA,NA,NA,NA,NA,NA,DNAJC2
OG0010518,NA,NA,NA,NA,FGFR1OP2,relaxed,NA,NA,NA,FGFR1OP2
OG0010520,NA,NA,paml_selected,NA,PROSER2,relaxed,NA,NA,NA,PROSER2
OG0010522,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SNX33
OG0010526,NA,NA,NA,NA,MFSD7,relaxed,NA,NA,NA,MFSD7
OG0010528,NA,NA,NA,NA,USH1C,relaxed,NA,USH1C,eyeloss,USH1C
OG0010530,NA,NA,paml_selected,NA,LDLRAD3,relaxed,NA,NA,NA,LDLRAD3
OG0010534,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PDDC1
OG0010535,NA,NA,paml_selected,NA,MON2,relaxed,NA,NA,NA,MON2
OG0010536,NA,intensified,NA,NA,NA,NA,NA,NA,NA,YARS2
OG0010538,NA,NA,NA,NA,AP4E1,relaxed,NA,NA,NA,AP4E1
OG0010539,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PIDD1
OG0010542,NA,NA,NA,NA,NRM,relaxed,NA,NA,NA,NRM
OG0010547,NA,NA,paml_selected,NA,PIGP,relaxed,NA,NA,NA,PIGP
OG0010548,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SMYD4
OG0010549,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CNNM3
OG0010551,NA,NA,NA,NA,TRIM37,relaxed,NA,NA,NA,TRIM37
OG0010552,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MDH2
OG0010554,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NUP155
OG0010555,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PTCHD4
OG0010559,NA,NA,NA,NA,SARDH,relaxed,NA,NA,NA,SARDH
OG0010560,NA,NA,NA,NA,COG4,relaxed,NA,NA,NA,COG4
OG0010561,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VRK3
OG0010563,NA,NA,NA,NA,MRVI1,relaxed,NA,NA,NA,MRVI1
OG0010565,NA,NA,paml_selected,NA,NADSYN1,relaxed,NA,NA,NA,NADSYN1
OG0010566,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ASPSCR1
OG0010567,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,AFMID
OG0010568,NA,NA,NA,NA,RBM34,relaxed,NA,NA,NA,RBM34
OG0010572,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FAH
OG0010576,NA,NA,NA,NA,FTSJ3,relaxed,NA,NA,NA,FTSJ3
OG0010577,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TDRD5
OG0010578,NA,NA,NA,NA,HMG20B,relaxed,NA,NA,NA,HMG20B
OG0010580,NA,NA,paml_selected,NA,PRAM1,relaxed,NA,NA,NA,PRAM1
OG0010581,NA,NA,NA,NA,DDX49,relaxed,NA,NA,NA,DDX49
OG0010582,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TAX1BP3
OG0010584,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LY75
OG0010585,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PSMD14
OG0010586,NA,intensified,NA,NA,NA,NA,NA,NA,NA,AMH
OG0010588,absrel,intensified,paml_selected,NA,NA,NA,NA,NA,NA,IMMP1L
OG0010590,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KIAA1731
OG0010591,NA,NA,NA,NA,SETD3,relaxed,NA,NA,NA,SETD3
OG0010593,NA,NA,paml_selected,NA,CCDC175,relaxed,NA,NA,NA,CCDC175
OG0010594,absrel,NA,paml_selected,NA,PPP2R3C,relaxed,NA,NA,NA,PPP2R3C
OG0010595,NA,intensified,NA,NA,NA,NA,NA,NA,NA,DNAL1
OG0010598,NA,NA,NA,NA,COCH,relaxed,NA,NA,NA,COCH
OG0010599,NA,NA,paml_selected,NA,SCFD1,relaxed,NA,NA,NA,SCFD1
OG0010600,NA,intensified,NA,NA,NA,NA,NA,NA,NA,GCHFR
OG0010602,NA,NA,NA,NA,IVD,relaxed,NA,NA,NA,IVD
OG0010604,NA,NA,NA,NA,KTN1,relaxed,NA,NA,NA,KTN1
OG0010606,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TRERF1
OG0010607,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PAPLN
OG0010612,NA,NA,paml_selected,NA,GALE,relaxed,NA,NA,NA,GALE
OG0010613,NA,intensified,NA,NA,NA,NA,NA,NA,NA,EXO1
OG0010617,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ACADSB
OG0010618,NA,NA,NA,NA,PSTK,relaxed,NA,NA,NA,PSTK
OG0010620,NA,NA,NA,NA,TEKT3,relaxed,NA,NA,NA,TEKT3
OG0010622,NA,NA,NA,NA,COX11,relaxed,NA,NA,NA,COX11
OG0010626,NA,NA,paml_selected,NA,DMC1,relaxed,NA,NA,NA,DMC1
OG0010628,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNLS
OG0010631,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C10orf107
OG0010632,NA,NA,NA,NA,CRYM,relaxed,NA,NA,NA,CRYM
OG0010633,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,METTL9
OG0010634,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MAPK7
OG0010636,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MMS19
OG0010639,NA,NA,NA,NA,RNASEH2C,relaxed,NA,NA,NA,RNASEH2C
OG0010644,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FAM199X
OG0010645,NA,NA,NA,NA,SIL1,relaxed,NA,NA,NA,SIL1
OG0010647,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,POLR1A
OG0010648,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MXD3
OG0010652,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PAF1
OG0010653,NA,NA,paml_selected,NA,PDGFD,relaxed,NA,NA,NA,PDGFD
OG0010656,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ANKK1
OG0010661,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CD3EAP
OG0010662,NA,NA,NA,NA,NDUFC2,relaxed,NA,NA,NA,NDUFC2
OG0010665,NA,NA,NA,NA,NARS2,relaxed,NA,NA,NA,NARS2
OG0010666,NA,NA,NA,NA,ISPD,relaxed,NA,NA,NA,ISPD
OG0010671,NA,NA,paml_selected,NA,NA,NA,NA,AIRE,eyeloss,AIRE
OG0010672,NA,NA,paml_selected,NA,XAF1,relaxed,NA,NA,NA,XAF1
OG0010673,NA,NA,paml_selected,NA,BRCA2,relaxed,NA,NA,NA,BRCA2
OG0010674,NA,NA,NA,NA,LRRC42,relaxed,NA,NA,NA,LRRC42
OG0010675,NA,NA,paml_selected,NA,WDR75,relaxed,NA,NA,NA,WDR75
OG0010677,NA,NA,NA,NA,POFUT2,relaxed,NA,NA,NA,POFUT2
OG0010678,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ABCA12
OG0010680,NA,NA,NA,NA,C2orf47,relaxed,NA,NA,NA,C2orf47
OG0010683,NA,NA,NA,NA,ABHD13,relaxed,NA,NA,NA,ABHD13
OG0010684,NA,NA,paml_selected,NA,MAATS1,relaxed,NA,NA,NA,MAATS1
OG0010685,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EFHC2
OG0010687,NA,NA,NA,NA,EPSTI1,relaxed,NA,NA,NA,EPSTI1
OG0010689,NA,NA,NA,NA,RBM45,relaxed,NA,NA,NA,RBM45
OG0010693,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PLA1A
OG0010694,NA,NA,NA,NA,DNAJC10,relaxed,NA,NA,NA,DNAJC10
OG0010695,NA,NA,NA,NA,DNAJB11,relaxed,NA,NA,NA,DNAJB11
OG0010696,NA,NA,NA,NA,EGFL6,relaxed,NA,NA,NA,EGFL6
OG0010699,NA,NA,NA,NA,ABCB8,relaxed,NA,NA,NA,ABCB8
OG0010702,NA,NA,NA,NA,C8orf33,relaxed,NA,NA,NA,C8orf33
OG0010708,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TRPC1
OG0010709,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C18orf63
OG0010710,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UBE3D
OG0010713,NA,NA,NA,NA,NDUFAF6,relaxed,NA,NA,NA,NDUFAF6
OG0010715,NA,NA,NA,NA,CYB5R4,relaxed,NA,NA,NA,CYB5R4
OG0010716,NA,intensified,NA,NA,NA,NA,NA,NA,NA,BCL3
OG0010717,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CNOT10
OG0010720,NA,NA,NA,NA,HACL1,relaxed,NA,NA,NA,HACL1
OG0010723,NA,NA,NA,NA,DSCC1,relaxed,NA,NA,NA,DSCC1
OG0010724,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,leng9
OG0010725,NA,NA,paml_selected,NA,RUSC1,relaxed,NA,NA,NA,RUSC1
OG0010726,NA,NA,NA,NA,CUNH8orf88,relaxed,NA,NA,NA,CUNH8orf88
OG0010728,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SLC50A1
OG0010734,NA,NA,NA,NA,JMJD4,relaxed,NA,NA,NA,JMJD4
OG0010735,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C1orf35
OG0010737,NA,NA,NA,NA,WRNIP1,relaxed,NA,NA,NA,WRNIP1
OG0010740,NA,NA,NA,NA,TEX261,relaxed,NA,NA,NA,TEX261
OG0010742,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LRP10
OG0010743,NA,NA,NA,NA,MRPL52,relaxed,NA,NA,NA,MRPL52
OG0010745,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SEMA4F
OG0010746,NA,NA,NA,NA,SMIM20,relaxed,NA,NA,NA,SMIM20
OG0010749,NA,NA,NA,NA,ZDHHC21,relaxed,NA,NA,NA,ZDHHC21
OG0010751,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MEN1
OG0010752,NA,NA,NA,NA,MRPL15,relaxed,NA,NA,NA,MRPL15
OG0010754,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TROVE2
OG0010755,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,FAM73A
OG0010757,NA,NA,NA,NA,ccdc24,relaxed,NA,NA,NA,ccdc24
OG0010758,NA,NA,NA,NA,TMEM53,relaxed,NA,NA,NA,TMEM53
OG0010759,NA,NA,NA,NA,KLHL18,relaxed,NA,NA,NA,KLHL18
OG0010760,NA,NA,NA,NA,DPH2,relaxed,NA,NA,NA,DPH2
OG0010761,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KIF9
OG0010762,NA,NA,NA,NA,NFX1,relaxed,NA,NA,NA,NFX1
OG0010763,NA,intensified,NA,NA,NA,NA,NA,NA,NA,LAMC2
OG0010764,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DCAF5
OG0010766,NA,NA,paml_selected,NA,C6orf203,relaxed,NA,NA,NA,C6orf203
OG0010767,NA,intensified,NA,NA,NA,NA,NA,NA,NA,BEND3
OG0010770,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM234
OG0010773,NA,NA,NA,NA,AGPAT5,relaxed,NA,NA,NA,AGPAT5
OG0010774,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PCSK2
OG0010775,NA,NA,NA,NA,NA,NA,contracted,NA,NA,BFSP1
OG0010778,NA,NA,NA,NA,MSH6,relaxed,NA,NA,NA,MSH6
OG0010779,NA,NA,paml_selected,NA,DLK2,relaxed,NA,NA,NA,DLK2
OG0010780,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MANBA
OG0010782,NA,NA,NA,NA,MAVS,relaxed,NA,NA,NA,MAVS
OG0010783,NA,NA,paml_selected,NA,ALMS1,relaxed,NA,NA,NA,ALMS1
OG0010784,NA,NA,NA,NA,ZFAND4,relaxed,NA,NA,NA,ZFAND4
OG0010786,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GALM
OG0010787,NA,NA,NA,NA,PCGF6,relaxed,NA,NA,NA,PCGF6
OG0010788,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PHACTR2
OG0010790,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UNC93B1
OG0010791,NA,NA,NA,NA,POLD4,relaxed,NA,NA,NA,POLD4
OG0010792,NA,NA,NA,NA,MMAA,relaxed,NA,NA,NA,MMAA
OG0010793,NA,NA,NA,NA,USP38,relaxed,NA,NA,NA,USP38
OG0010794,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GAB1
OG0010797,NA,NA,NA,NA,C9orf156,relaxed,NA,NA,NA,C9orf156
OG0010798,NA,NA,NA,NA,ORC6,relaxed,NA,NA,NA,ORC6
OG0010800,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TSSC4
OG0010802,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC113
OG0010804,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ZNF277
OG0010812,NA,NA,NA,NA,BCAR1,relaxed,NA,NA,NA,BCAR1
OG0010815,NA,NA,NA,NA,ZWILCH,relaxed,NA,NA,NA,ZWILCH
OG0010816,NA,NA,NA,NA,B3GNT9,relaxed,NA,NA,NA,B3GNT9
OG0010817,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SPATA2L
OG0010822,NA,NA,NA,NA,TCF25,relaxed,NA,NA,NA,TCF25
OG0010824,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TALDO1
OG0010827,NA,NA,NA,NA,RPF2,relaxed,NA,NA,NA,RPF2
OG0010833,NA,NA,NA,NA,LYRM2,relaxed,NA,NA,NA,LYRM2
OG0010834,NA,NA,paml_selected,NA,MEI4,relaxed,NA,NA,NA,MEI4
OG0010836,NA,NA,NA,NA,TBC1D7,relaxed,NA,NA,NA,TBC1D7
OG0010838,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MPV17
OG0010839,NA,NA,NA,NA,NBAS,relaxed,NA,NBAS,eyeloss,NBAS
OG0010843,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,WDR1
OG0010844,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CLNK
OG0010847,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LYAR
OG0010849,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NAA60
