Ammel,Ammex,Asmec,Asmes,Chlan,Darer,Gamor,Hegla,Hosap,Leocu,Luden,Mymur,Ornil,Plwal,Prang,Scvul,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1,1,2.00397826666254e-08,1,NA,1,1,1,0.00100903725015022,0.0324454824049363,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010545,1,2,6,15
0.00416971974940383,NA,1,1,1,1,0.0147269920647569,1,0.506462323234316,NA,1,3.59701068930462e-09,5.01225727589372e-11,0.00311682563287397,0.600750277743237,0.000182206358982029,1,1,NA,0.00857272925490427,0.604707117807752,1,NA,0.0730079515023643,1.72471023685006e-06,hits_per_21_species,OG0010546,0,8,6,15
1,1,1,1,1,1,1,2.47452058843578e-12,1,1,1,1,1,NA,1,0.0012205996261061,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010547,1,1,6,15
1,0.260797802799399,1,1,1,1,1,1,1,1,1,1,1,NA,2.86235818703906e-05,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010548,1,0,6,15
0.493816862765595,1,1,1,0.269412670364245,1,1,1,1,0.000118634684024732,1,1,1,NA,1,1,NA,NA,NA,1,1,0.533534878899448,7.35428384857073e-12,0.402855642105173,0.533297199152553,hits_per_21_species,OG0010549,0,2,6,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0010550,0,0,6,15
3.20026285971498e-07,1,1,1,1,1,1,1,0.000386858409376911,1,1.5204801376123e-05,1,1,NA,1,1,NA,NA,NA,1,1,1,5.67638929083181e-07,1,0.00185087038228227,hits_per_21_species,OG0010551,1,4,6,15
0.294756427108963,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010552,0,0,6,15
1,1,1,1,1,1,1,1,1,1,0.000149730424821304,1,1,NA,0.370632576207605,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010553,1,0,6,15
1,1,1,1,NA,0.132508902673204,0.297555254934534,1,1,7.03657184908391e-07,1,0.646804603188673,1,1,1.16127107929742e-11,1,NA,NA,NA,1,1,1,1,0.0435934867099852,1,hits_per_21_species,OG0010554,1,2,6,15
1,1,1,1,1,1,0.022654602078191,0.44671656953809,1,0.0318947977584957,0.305429880228937,0.00134605743900895,1,NA,1,0.91273873753509,NA,NA,NA,1.60180147178446e-05,1,1,2.16493489801905e-15,0.00310656396710418,0.000175848520740984,hits_per_21_species,OG0010555,0,7,6,15
1,1,1,1,0.0656163624663395,0.428902168092921,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010562,0,0,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0.652870252575665,0.000110027702713011,NA,1,NA,1,0.965607334165816,1,1,1,hits_per_21_species,OG0010564,1,0,7,14
1,0.0048228882875459,1,1,1,0.186777778644038,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,0.682303190787705,1,1,hits_per_21_species,OG0010565,1,0,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,1,1,1,1,1,0.39410012373728,hits_per_21_species,OG0010566,0,0,6,15
1,1,1,1,1,1,0.699540674225077,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010568,0,0,6,15
1,1,1,1,1,1,0.149689816131495,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,0.558403416602645,1,hits_per_21_species,OG0010571,0,0,6,15
1,1,1,1,1,1,1,1,1,0.000382147647979614,1,1,1,NA,0.00938008137540647,1,NA,NA,NA,1,1,1,0.0122654903512089,1,1,hits_per_21_species,OG0010572,1,2,6,15
1,1,1,1,1,1,1,3.68357178093248e-09,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_21_species,OG0010573,1,0,6,15
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.30106211060461,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010577,0,0,6,15
0.0386227026952737,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,5.50893404227537e-08,1,1,1,1,hits_per_21_species,OG0010582,0,2,5,16
1,NA,1,1,1,1,1,1,1,1,1,1,0.203758647007028,0.000321990433657604,1.06974225914103e-05,1,NA,NA,NA,1,1,1,0.11660775612161,1,0.257819977970135,hits_per_21_species,OG0010584,1,1,5,16
1,1,1,1,6.98148249811403e-06,NA,1,1,1,1,1,1,1,NA,1,1,2.12167397817265e-07,NA,NA,1,1,1,0.00744006565996863,1,1,hits_per_21_species,OG0010587,1,2,7,14
NA,0.896480767132142,1,1,1,1,1,1,1,1,1,1,1,NA,0.997529791301689,1,NA,0.00743613243644381,NA,1,1,1,0.00515197792862082,1,1,hits_per_21_species,OG0010589,0,2,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,0.0546760529848838,1,1,hits_per_21_species,OG0010590,0,0,6,15
1,1,1,1,0.453193557401327,1,1,0.878006644244882,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010595,0,0,5,16
1,NA,1,1,1,1,0.845365063843155,1,1,1,1,1,1,1,0.278367394931896,1,NA,NA,NA,1,1,1.68627952601419e-07,1,1,1,hits_per_21_species,OG0010597,1,0,5,16
0.0515812643279727,1,1,1,1,NA,1,1,1,1,0.352631707281387,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,0.767403892984803,hits_per_21_species,OG0010598,0,0,7,14
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010599,0,0,6,15
1,1,1,1,1,1,1,0.243120606436025,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010604,0,0,5,16
1,1,1,1,1,NA,0.97862586411437,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,0.839165459945847,1,0.110855894112002,hits_per_21_species,OG0010605,0,0,6,15
1,1,1,1,1,1,0.000115664211088107,1,4.93570517789976e-10,1,1,1,1,NA,1,1,NA,NA,NA,1,1,0.191279135710671,1,1,1,hits_per_21_species,OG0010606,0,2,6,15
1,NA,0.305892436940588,1,1,1,0.0203565654486927,1,1,1,1,1,1,NA,1,1,NA,1,0.000159736343114891,NA,1,1,1,1,1,hits_per_21_species,OG0010608,1,1,6,15
2.19930124215617e-05,1,1,1,1,NA,0.0548484098308026,1,1,0.122703914677507,0.260241884875462,0.0207711370309875,0.603054006695057,NA,0.00412040196518926,1,NA,1,NA,1,1,1,1,1,0.304246328581014,hits_per_21_species,OG0010614,1,2,6,15
1,1,1,1,1,1,1,1,2.95128081886364e-05,1,1,1,1,1,0.189500892962577,1,NA,NA,NA,0.050504276065608,1,1,NA,1,1,hits_per_21_species,OG0010615,0,1,6,15
1,1,1,1,1,1,1,1,1,1,0.00422089455978175,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010616,1,0,6,15
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,0.0447260485426288,NA,1,1,1,0.574882827703791,1,1,hits_per_21_species,OG0010619,0,1,6,15
1,1,1,1,1,1,1,1,1,1,1,1,0.274405032514535,NA,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0010620,0,0,6,15
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,0.0668178193552429,1,5.30458843517323e-10,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010623,1,0,7,14
1,1,1,1,NA,NA,1,0.8344178899358,6.22282114726147e-08,1,1,1,1,1,1,1,NA,2.96596081028611e-13,NA,1,1,1,1,1,1,hits_per_21_species,OG0010624,0,2,6,15
0.0878740072520541,1,1,1,1,1,1,1,0.086802934789608,0.184666778371165,1,1,1,NA,1,0.0010705911514754,NA,NA,NA,0.0242851532489128,1,0.0236784773671722,1,1,0.670504382823258,hits_per_21_species,OG0010627,1,2,6,15
NA,0.00045407262882996,1,1,1,1,1,1,1,1,1,1,0.972259261993856,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010630,1,0,6,15
NA,1,1,1,1,1,0.0161100655581805,0.0264462204395641,1,0.392183228408707,1.08586520825016e-06,0.49593473303667,1,1,1,1,NA,NA,NA,0.457464590571869,1,1,0.0158085985775966,1,0.406256225027907,hits_per_21_species,OG0010636,2,2,6,15
NA,1,1,1,1,1,1,1,1,1,0.949425971647487,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010642,0,0,6,15
NA,0.0923502373051306,1,1,1,NA,1,1,1,1,1,1,1,1,0.00197412803398822,1,3.64503267069605e-06,NA,NA,1,1,1,0.0293628977162055,1,1,hits_per_21_species,OG0010644,2,1,7,14
NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.0077341084608068,1,1,1,1,1,hits_per_21_species,OG0010645,0,2,6,15
NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,2.81398021551027e-09,1,1,1,hits_per_21_species,OG0010647,1,0,6,15
NA,1,1,1,1,NA,1,1,1,1,1,1,1,0.037013334760115,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0010656,0,1,6,15
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.84374881923222e-09,NA,NA,NA,0.0056494318666363,1,1,1,1,1,hits_per_21_species,OG0010658,0,2,6,15
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0.271922367094246,hits_per_21_species,OG0010663,0,0,6,15
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0.228667445332394,hits_per_21_species,OG0010665,0,0,6,15
NA,1,1,1,1,1,0.879388816605459,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010668,0,0,6,15
NA,0.0228416523175989,1,1,1,1,1,1,1,0.0229142413536737,1,0.808694609635474,1,0.0459775137258166,1,1,NA,NA,NA,1,1,1,1,0.33139724109014,1,hits_per_21_species,OG0010679,1,2,6,15
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905166631646083,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010685,0,0,6,15
NA,1,1,1,1,1,1,1,0.0723272499965641,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010688,0,0,6,15
NA,1,1,1,1,NA,0.167508224724888,1,1,1,1,1,1,0.0662063266852737,0.383604154424554,1,NA,1,NA,1,1,0.594871461052938,1,1,1,hits_per_21_species,OG0010700,0,0,6,15
NA,1,1,1,1,1,0.373145530920545,1,1,0.850772765041233,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0.37574507682304,hits_per_21_species,OG0010702,0,0,6,15
NA,1,1,1,1,1,0.000727749269073819,1,1,0.0692692050202695,1,0.000299346570126202,0.268947896500633,1,0.00319885253740404,1,NA,NA,NA,1,1,1,6.26238949798519e-05,1,1,hits_per_21_species,OG0010705,1,3,6,15
NA,1,7.07762681795288e-10,1,1,1,1,0.00656846463508542,1,0.30532233587285,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010706,2,0,6,15
NA,1,1,1,0.0181500836355172,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,0.460283368453958,1,1,1,1,1,hits_per_21_species,OG0010707,0,1,7,14
1,1,NA,1,1,1,1,1,1,1,1,0.993647669652671,1,NA,0.450073075024561,1,NA,NA,1,1,1,1,1,1,0.587145803227257,hits_per_21_species,OG0010753,0,0,6,15
1,NA,1,1,1,1,1,1,3.07923397857568e-06,1,1,1,1,NA,1,1,0.271321273059594,NA,NA,0.0403932120930524,1,1,0,1,0.761675994296535,hits_per_21_species,OG0010754,0,3,6,15
NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,0,1,1,1,1,1,1,hits_per_21_species,OG0010960,1,0,8,13
0.158655046839747,NA,1,1,1,1,1,0.136808009439472,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0010979,0,0,6,15
1,1,1,1,1,NA,1,1,1,1,NA,1,0.0680825898952186,1,0.000228433771852332,1,1,NA,1,NA,1,1,1,1,1,hits_per_21_species,OG0011024,1,0,7,14
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,0.93727040337008,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011045,0,0,7,14
1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,0,1,1,NA,1,1,1,hits_per_21_species,OG0011058,1,0,6,15
1,NA,1,1,1,0.790406571957807,0.000439734502743983,3.25423096891875e-06,1,1,0.408511999228944,1,1,0.382030169643511,1,0.000649536788257299,NA,0.0298289870791108,NA,0.411102007879862,1,0.0111259288495063,1,0.40326768556985,NA,hits_per_21_species,OG0011104,2,3,5,16
1,0.000343387822673846,3.98280475266688e-09,1,0.00305475081110651,0.0861917581155123,NA,1,1,1,0.419207983097087,1,0.175472853681729,NA,1,1,NA,NA,0.00974628790486987,0.192549499298794,1,1,1,1,1,hits_per_21_species,OG0011131,3,1,7,14
1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,0.24886006717573,1,1,1,NA,1,1,1.28229094009669e-11,1,1,1,hits_per_21_species,OG0011205,1,0,6,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,0.000393105786947845,1,1,1,1,1,1,hits_per_21_species,OG0011279,1,0,6,15
1,NA,1,0.194641021184194,1,1,NA,0.95629797683976,1,1,NA,1,1,1,1,1,NA,1,1,0.021660828401366,1,1,1,0.000850611764189158,1,hits_per_21_species,OG0011289,0,2,5,16
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.424986852387836,1,NA,1,NA,1,1,1,NA,1,1,hits_per_21_species,OG0011308,0,0,6,15
1,NA,NA,0.258573196758868,NA,1,1,1,1,1,1,1,1,1,NA,1,1,0.000259973938472491,1,1,0.138008359140414,0.278999194604762,0.000130120832579628,0.293093653746722,1,hits_per_21_species,OG0011324,0,2,5,16
0.331697309444009,NA,1,1,1,1,0.0118153442356448,1,1,1,1,0.0145044879290074,1,NA,1,1,1,1,NA,1,NA,1,1,0.812665057712367,1,hits_per_21_species,OG0011358,0,2,6,15
0.530670192108203,1,1,0.530496269891092,3.84839723055475e-06,1,0.0543884480617968,1,1,1,1.77488023898609e-05,1,1,1,1,1,NA,NA,1,NA,1,0.00150790366419895,1,1,NA,hits_per_21_species,OG0011374,2,1,7,14
0.506886087323506,1,6.44375436009703e-07,0.931463527852495,1,1,3.50428376216794e-06,1,1,NA,1,1,0.991550569445706,NA,1,1,NA,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011385,1,1,7,14
1,1,1,1,1,NA,0.0027542437506396,1,1,1,NA,1,1,0.435419751282211,1,1,1,1,NA,1,0.380850929312344,1,NA,1,1,hits_per_21_species,OG0011404,0,1,6,15
1,NA,1,1,NA,1,0.595540879678189,NA,0.00357712157160883,1,1,1,1,0.117164111140146,1,1,1,1,1,1,1,1,1,1,NA,hits_per_21_species,OG0011429,0,1,6,15
1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,0.768106553314456,1,1,1,1,1,hits_per_21_species,OG0011430,0,0,7,14
0.0108823235828542,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,0.656492708516241,NA,NA,0.0025659841095681,1,0.0586798916857989,NA,1,1,hits_per_21_species,OG0011435,0,2,6,15
1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011448,0,0,7,14
1,1,1,1,0.0018042430539848,1,1,0.647879805897524,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,0.0691169804284604,1,0.606475508838327,hits_per_21_species,OG0011508,0,1,6,15
NA,NA,1,1,0.00227026710791622,0.224467341266072,1,1,1,1,1,0.297982562078325,1,1,NA,0.00450152794502456,1,1,1,NA,0.374807102723034,0.125532037024274,1.33717333872241e-08,0.777666491496839,1,hits_per_21_species,OG0011531,0,3,6,15
NA,1,1,1,1,NA,1,1,0.411192162713342,1,1,1,1,0.40616009236895,NA,1,NA,1,1,1,1,1,4.32986979603811e-15,1,1,hits_per_21_species,OG0011543,0,1,6,15
NA,1,1,1,1,1,1,0.000980699866721502,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,0.0633671749611269,1,1,1,hits_per_21_species,OG0011549,1,0,7,14
NA,1,1,0.349480824445184,1,1,0.845553277531197,1,1,0.858830580333326,1,1,1,NA,NA,1,1,1,NA,1,1,0.111476222052582,2.26885177312397e-12,1,1,hits_per_21_species,OG0011563,0,1,6,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,0.764938670627201,1,NA,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011627,0,0,6,15
1,1,1,1,1,NA,0.00436438500691239,NA,1,1,1,0.324389737915761,1,NA,0.746825697670731,1,1,0,1,1,0.0472678687174775,1,1,1,NA,hits_per_21_species,OG0011639,0,3,7,14
0.548632980526669,1,1,1,0.0756605385966572,1,1,1,0.00288732143824755,0.360331208301582,NA,1,1,NA,1,0.319500314718894,0,1,1,1,NA,1,NA,1,1,hits_per_21_species,OG0011641,1,1,7,14
1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,6.51232009984959e-08,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0011647,1,0,7,14
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,0.295673396714662,0.50474524765118,NA,1,1,NA,1,1,1,1,1,hits_per_21_species,OG0011648,0,0,7,14
NA,1,1,1,1,NA,NA,NA,1,1,0.0407023557904123,1,1,1,1,1,1,0,1,1,1,1,0,1,1,hits_per_21_species,OG0011657,1,2,7,14
0.403405346541703,1,1,1,1,1,1,1,1.47754437549996e-05,0.00632847684510729,NA,1,1,NA,NA,0.332404088574465,1,1,NA,0.328469760227924,1,1,1,0.752709317326076,1,hits_per_21_species,OG0011659,0,2,5,16
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,hits_per_21_species,OG0011662,0,0,7,14
1,1,1,1,1,NA,NA,1,1,1,1,1,1,0.00019563553997004,1,1,NA,1,NA,1,3.72457564790096e-10,1,0.065140959875545,0.539222903936659,1,hits_per_21_species,OG0011667,0,2,6,15
1,NA,1,1,1,1,1.315906064836e-05,NA,1,0.011762915758998,1,0.00102521336874806,1,NA,6.546260973328e-05,1,1,1,1,1,1,NA,0.00989238894113648,0.000367602344589324,0.000179037134466209,hits_per_21_species,OG0011668,1,6,5,16
1,1,1,1,1,1,1,1,1,NA,1,1,0.378451766866194,NA,1,1,0.0415335814779158,NA,NA,1,1,1,1,1,0.585619219990964,hits_per_21_species,OG0011673,1,0,7,14
1,NA,1,1,0.000358503560110357,5.93450498026504e-06,1,1.64903091182111e-11,1,1,0.178275531147832,1,1,1,1,1,1,NA,1,NA,1,3.8124400819628e-06,1,NA,1,hits_per_21_species,OG0011676,2,2,7,14
1,1,1,1,0.0483724239963601,1,1,1,1,0.0323559763028157,1,1,1,NA,1,1,1,NA,NA,NA,1,1,0.558105849355398,1,1,hits_per_21_species,OG0011678,0,2,7,14
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,0.157045855380387,1,1,1,NA,1,1,NA,hits_per_21_species,OG0011686,0,0,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,1,1,hits_per_21_species,OG0011688,0,0,7,14
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,0.00872424606604394,NA,0.0477021268069708,1,1,1,1,1,hits_per_21_species,OG0011689,0,2,6,15
1,1,1,1,1,1,0.017242944579871,1,1,0.304189093619115,NA,0.00010837735595165,1,NA,1,1,NA,1,NA,1,1,1,9.06241748310777e-11,1,1,hits_per_21_species,OG0011690,0,3,5,16
1,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.376222292232137,NA,4.98279195682017e-12,1,1,0,1,0.442430855859808,hits_per_21_species,OG0011693,0,3,5,16
1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,0.0414295419480773,1,NA,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0011694,1,0,6,15
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,NA,3.25130333767021e-09,1,1,0,1,0.53438758159177,hits_per_21_species,OG0011695,0,2,6,15
1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,NA,NA,0.27888242207838,NA,1,1,1,1,0.0600516353338603,0.00548046816878767,hits_per_21_species,OG0011696,1,1,6,15
1,0.129405870921066,1,0.622313654628321,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0011699,0,0,5,16
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,0.00233137802908512,NA,1,1,1,1,1,hits_per_21_species,OG0011703,1,0,6,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,0.00375407499942365,1,1,hits_per_21_species,OG0011705,0,1,6,15
1,NA,1,1,1,NA,1,NA,1,1,NA,1,0.47734943009168,0.828957741295886,1,0.00160236842229278,1,1,1,1,0.68869214388088,1,0.00836490220969621,1,1,hits_per_21_species,OG0011708,0,2,5,16
1,NA,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,hits_per_21_species,OG0011711,1,0,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0011714,0,0,5,16
1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,4.41047660060256e-08,1,1,NA,1,NA,1,1,1,1,1,hits_per_21_species,OG0011716,1,0,6,15
0.00960339491955808,NA,1,1,1,0.414644612982237,0.0321604928148844,1,1,0.0034224630131563,0.763150979694783,0.00199704493902719,1,NA,0.774776720538861,1,1,NA,1,1,0.923064386745622,NA,1,0.352021319321305,1,hits_per_21_species,OG0011719,0,4,6,15
1,NA,1,1,1,1,1,5.56388268790897e-13,1.51958097271976e-06,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0011720,1,1,5,16
1,NA,1.09427860883749e-07,1,0.642064870055238,NA,1,NA,1,0.00832134880433932,1,0.541478283374762,1,1,0.534728797413896,0.00933553962416439,9.56975808874549e-07,1,1,NA,0.023686882359403,0,1,1,1,hits_per_21_species,OG0011722,3,3,6,15
1,NA,1,1,1,1,1,1,1,NA,1,1,1,4.32986979603811e-14,1,1,1,0.00763028110846137,1,1,1,NA,NA,1,1,hits_per_21_species,OG0011726,0,2,6,15
1,1,1,1,1,1,1,1,1,1,1,0,1,3.27876767245439e-05,1,1,NA,1,NA,0.258912865661971,1,NA,NA,1,1,hits_per_21_species,OG0011729,0,2,5,16
1,1,1,1,1,1,1,1,1,0.15428193968027,1,1,1,1,1,1,NA,1,NA,1,0.544867651084317,NA,NA,1,0.607949387678389,hits_per_21_species,OG0011730,0,0,5,16
1,NA,1,1,1,1,1,1,1,0.723458264650808,1,1,1,NA,1,1,NA,1,NA,1,1,6.50048673889181e-07,1,1,1,hits_per_21_species,OG0011733,1,0,5,16
0.166021716908745,NA,1,0.555748629005332,1,1,0.00369243617790294,1,0.623954505176724,0.0478687603872732,1,1,0.250332902742328,NA,0.546032747892703,1,NA,NA,2.53407874910017e-05,1,1,1,1,0.0611763244037995,0.672796618850359,hits_per_21_species,OG0011734,1,2,6,15
1,NA,NA,1,1,1,1,0.830559903677802,1,1,1,1,0.479839514509051,1,0.592979486784085,1,1,NA,1,1,0.138305297456274,0.000197826594030281,NA,1,1,hits_per_21_species,OG0011735,1,0,6,15
1,1,1,1,1,0.836768345723226,NA,1,1,1,9.77628183365664e-05,0.532187060632844,0.644835661267091,NA,1,1,NA,0.261629780363618,NA,1,1,1,0.00470097838452943,1,1,hits_per_21_species,OG0011737,1,1,6,15
1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,0,1,1,hits_per_21_species,OG0011743,0,1,7,14
1,1,0.160719347221912,1,NA,1,1,1,1,1,1,1,1,NA,1,1.85438158994966e-07,NA,NA,1,1,1,1,8.6736320180969e-05,1,0.154464406751492,hits_per_21_species,OG0011744,0,2,7,14
1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,0.00272110470386622,1,1,1,1,1.21747601500299e-07,1,1,1,hits_per_21_species,OG0011745,2,0,7,14
1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0011754,0,0,5,16
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,8.01407174492175e-05,1,1,1,0.641639625688567,1,hits_per_21_species,OG0011757,0,1,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0011761,0,0,5,16
1,1,1,1,1,1,0.00277816595916586,1,1,1,0.0395039561359484,1,1,NA,0.0111924669241545,1,NA,1,NA,NA,1,1,1,1,1,hits_per_21_species,OG0011762,2,1,6,15
NA,1,1,1,1,5.48234697472783e-07,1,1,1,1,4.3182289104049e-05,NA,1,1,0.126813753428598,NA,1,0.00475448034328124,1,1,1,1,NA,1,1,hits_per_21_species,OG0011763,1,2,8,13
0.73231171826402,NA,1,1,NA,1,1,0.0612735600603309,1,1,1,1,1,0.598908562394143,1,1,NA,NA,1,0.141812196506637,0.296662317790463,1,1,1,0.416121825972484,hits_per_21_species,OG0011774,0,0,6,15
1,NA,1,1,1,NA,0.263765236365989,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011775,0,0,6,15
0.198481207621279,0.0268106441429067,1,1,1,0.0319487738084712,0.225800024069266,1,1,1,0.54633712207994,1,1,NA,1,1,NA,1,NA,0.00108734478188843,0.0695977975319937,1,NA,1,3.46541650875221e-07,hits_per_21_species,OG0011777,1,3,6,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_21_species,OG0011778,0,0,6,15
1,0.0775732164736103,1,1,1,1,NA,1,1,1,1,1,0.47265875434352,NA,1,1,NA,1,NA,1,0.379922503350244,1,1,0.0315448619088665,1,hits_per_21_species,OG0011779,0,1,6,15
0.864512078092505,1,0,0.000448182617145632,1,0.32258701865567,1,1,1,1,1,1,0,NA,1,1,NA,NA,3.08259813674994e-07,1,1,NA,0.732058868721172,1,1,hits_per_21_species,OG0011786,2,2,6,15
0.183362828701873,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,0.351355799428441,NA,1,1,1,1,1,1,hits_per_21_species,OG0011789,0,0,5,16
0.00200107031409297,1,0.0118590639985139,1,1,NA,0.00322263414618695,NA,1,8.04469895077098e-06,0.00282201457702369,0.000336989664326381,0.000717507376486903,0.0447695374543553,NA,1,1,1,1,5.2845220976927e-08,1,NA,1,0.00333959313221738,3.46719742586599e-05,hits_per_21_species,OG0011792,2,9,5,16
