OG_ID,gene_symbol.x,analysis_absrel,gene_symbol.y,analysis_relax_selection,analysis_paml,analysis_cafe_expanded,gene_symbol.x,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol.y,condition,gene_symbol
OG0010870,NA,NA,C4orf22,intensified,NA,NA,NA,NA,NA,NA,NA,C4orf22
OG0010872,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GLDC
OG0010873,NA,NA,NA,NA,NA,NA,C9orf117,relaxed,NA,NA,NA,C9orf117
OG0010876,NA,NA,NA,NA,NA,NA,QSOX2,relaxed,NA,NA,NA,QSOX2
OG0010889,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SPEF2
OG0010893,NA,NA,NA,NA,NA,NA,RADIL,relaxed,NA,RADIL,pigmentation,RADIL
OG0010900,NA,NA,NA,NA,paml_selected,NA,ERCC5,relaxed,NA,ERCC5,pigmentation,ERCC5
OG0010901,NA,NA,NA,NA,NA,NA,MRPL39,relaxed,NA,NA,NA,MRPL39
OG0010903,NA,NA,NA,NA,paml_selected,NA,TXNL4B,relaxed,NA,NA,NA,TXNL4B
OG0010904,NA,NA,NA,NA,NA,NA,SETDB2,relaxed,NA,NA,NA,SETDB2
OG0010906,NA,NA,NA,NA,NA,NA,CEP97,relaxed,NA,NA,NA,CEP97
OG0010907,NA,NA,NA,NA,NA,NA,EED,relaxed,NA,EED,pigmentation,EED
OG0010914,NA,NA,APLF,intensified,NA,NA,NA,NA,NA,NA,NA,APLF
OG0010915,NA,NA,NA,NA,NA,NA,TAF5L,relaxed,NA,NA,NA,TAF5L
OG0010917,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCT4
OG0010918,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KNOP1
OG0010920,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MRI1
OG0010924,NA,NA,NA,NA,NA,NA,MBTPS2,relaxed,NA,NA,NA,MBTPS2
OG0010929,NA,NA,CFAP44,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CFAP44
OG0010933,NA,NA,NA,NA,paml_selected,NA,TOPBP1,relaxed,NA,NA,NA,TOPBP1
OG0010934,NA,NA,NA,NA,NA,NA,LZTFL1,relaxed,NA,NA,NA,LZTFL1
OG0010935,NA,NA,NA,NA,NA,NA,INVS,relaxed,NA,NA,NA,INVS
OG0010937,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DHDDS
OG0010941,NA,NA,NA,NA,paml_selected,NA,PHF1,relaxed,NA,NA,NA,PHF1
OG0010944,NA,NA,UBXN11,intensified,NA,NA,NA,NA,NA,NA,NA,UBXN11
OG0010945,NA,NA,NA,NA,NA,NA,XRCC1,relaxed,NA,NA,NA,XRCC1
OG0010947,NA,NA,NA,NA,NA,NA,PPP1R7,relaxed,NA,NA,NA,PPP1R7
OG0010948,NA,NA,ATR,intensified,NA,NA,NA,NA,NA,ATR,pigmentation,ATR
OG0010949,NA,NA,NA,NA,NA,NA,NSUN4,relaxed,NA,NA,NA,NSUN4
OG0010957,NA,NA,NA,NA,NA,NA,SIRT2,relaxed,NA,NA,NA,SIRT2
OG0010958,NA,NA,PPP5C,intensified,NA,NA,NA,NA,NA,NA,NA,PPP5C
OG0010959,NA,NA,NA,NA,NA,NA,MMP28,relaxed,NA,NA,NA,MMP28
OG0010960,NA,NA,NA,NA,NA,NA,GFM1,relaxed,NA,NA,NA,GFM1
OG0010964,NA,NA,NA,NA,NA,NA,MBP,relaxed,NA,NA,NA,MBP
OG0010965,NA,NA,WBSCR22,intensified,paml_selected,NA,NA,NA,NA,NA,NA,WBSCR22
OG0010966,NA,NA,C5orf22,intensified,NA,NA,NA,NA,NA,NA,NA,C5orf22
OG0010973,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CAST
OG0010975,NA,NA,NA,NA,paml_selected,NA,ZER1,relaxed,NA,NA,NA,ZER1
OG0010976,NA,NA,NA,NA,NA,NA,TMPRSS15,relaxed,NA,NA,NA,TMPRSS15
OG0010977,NA,NA,NA,NA,NA,NA,IK,relaxed,NA,NA,NA,IK
OG0010987,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GEMIN5
OG0010991,NA,NA,NA,NA,NA,NA,EXOSC7,relaxed,NA,NA,NA,EXOSC7
OG0010994,NA,NA,NA,NA,NA,NA,MTG2,relaxed,NA,NA,NA,MTG2
OG0010996,NA,NA,TDRP,intensified,NA,NA,NA,NA,NA,NA,NA,TDRP
OG0010997,NA,NA,NA,NA,NA,NA,ACP1,relaxed,NA,NA,NA,ACP1
OG0010998,NA,NA,NA,NA,paml_selected,NA,CMTR1,relaxed,NA,NA,NA,CMTR1
OG0011000,NA,NA,NA,NA,NA,NA,PAN2,relaxed,NA,NA,NA,PAN2
OG0011002,NA,NA,NA,NA,NA,NA,ASB8,relaxed,NA,NA,NA,ASB8
OG0011008,NA,NA,TTLL10,intensified,NA,NA,NA,NA,NA,NA,NA,TTLL10
OG0011013,NA,NA,NA,NA,NA,NA,CCM2L,relaxed,NA,NA,NA,CCM2L
OG0011015,NA,NA,WDR63,intensified,paml_selected,NA,NA,NA,NA,NA,NA,WDR63
OG0011016,NA,NA,NA,NA,NA,NA,TMEM27,relaxed,NA,NA,NA,TMEM27
OG0011025,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SHQ1
OG0011026,NA,NA,NA,NA,NA,NA,GLYCTK,relaxed,NA,NA,NA,GLYCTK
OG0011031,NA,NA,NA,NA,NA,NA,CBFA2T2,relaxed,NA,NA,NA,CBFA2T2
OG0011032,NA,NA,NA,NA,NA,NA,SP7,relaxed,NA,NA,NA,SP7
OG0011035,NA,NA,NA,NA,NA,NA,SETD5,relaxed,NA,NA,NA,SETD5
OG0011038,NA,NA,RSG1,intensified,NA,NA,NA,NA,NA,NA,NA,RSG1
OG0011040,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FKBP5
OG0011042,NA,NA,C1orf159,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C1orf159
OG0011045,NA,NA,NA,NA,NA,NA,LRRC40,relaxed,NA,NA,NA,LRRC40
OG0011048,NA,NA,NA,NA,NA,NA,LRTM2,relaxed,NA,NA,NA,LRTM2
OG0011056,NA,NA,METTL25,intensified,NA,NA,NA,NA,NA,NA,NA,METTL25
OG0011057,NA,NA,NA,NA,NA,NA,CHST11,relaxed,NA,NA,NA,CHST11
OG0011063,NA,NA,NA,NA,NA,NA,PRDM4,relaxed,NA,NA,NA,PRDM4
OG0011064,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NUP107
OG0011065,NA,NA,NA,NA,NA,NA,KMT2E,relaxed,NA,NA,NA,KMT2E
OG0011066,NA,NA,AAMP,intensified,NA,NA,NA,NA,NA,NA,NA,AAMP
OG0011068,NA,NA,NA,NA,NA,NA,FDX1L,relaxed,NA,NA,NA,FDX1L
OG0011069,NA,NA,NA,NA,paml_selected,NA,KIAA0430,relaxed,NA,NA,NA,KIAA0430
OG0011071,NA,NA,IFT27,intensified,NA,NA,NA,NA,NA,IFT27,pigmentation,IFT27
OG0011075,NA,NA,NA,NA,paml_selected,NA,NUDC,relaxed,NA,NA,NA,NUDC
OG0011078,NA,NA,NA,NA,NA,NA,SMAP2,relaxed,NA,NA,NA,SMAP2
OG0011080,NA,NA,ABCF1,intensified,NA,NA,NA,NA,NA,NA,NA,ABCF1
OG0011085,NA,NA,NA,NA,NA,NA,C19orf43,relaxed,NA,NA,NA,C19orf43
OG0011092,NA,NA,DNAJC2,intensified,NA,NA,NA,NA,NA,NA,NA,DNAJC2
OG0011097,NA,NA,NA,NA,NA,NA,CCNG1,relaxed,NA,NA,NA,CCNG1
OG0011101,NA,NA,NA,NA,NA,NA,MFSD7,relaxed,NA,NA,NA,MFSD7
OG0011104,NA,NA,NA,NA,NA,NA,LRRC56,relaxed,NA,NA,NA,LRRC56
OG0011108,NA,NA,KIAA0101,intensified,NA,NA,NA,NA,NA,NA,NA,KIAA0101
OG0011109,NA,NA,NA,NA,NA,NA,MON2,relaxed,NA,NA,NA,MON2
OG0011112,NA,NA,MYO5C,intensified,NA,NA,NA,NA,NA,NA,NA,MYO5C
OG0011113,NA,NA,RNF139,intensified,NA,NA,NA,NA,NA,NA,NA,RNF139
OG0011117,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DUS3L
OG0011118,NA,NA,NA,NA,NA,NA,MSTO1,relaxed,NA,NA,NA,MSTO1
OG0011119,NA,NA,NA,NA,NA,NA,ALDH7A1,relaxed,NA,NA,NA,ALDH7A1
OG0011131,NA,NA,NA,NA,NA,NA,DDHD2,relaxed,NA,NA,NA,DDHD2
OG0011132,NA,NA,DRG1,intensified,NA,NA,NA,NA,NA,NA,NA,DRG1
OG0011134,NA,NA,NA,NA,NA,NA,PPWD1,relaxed,NA,NA,NA,PPWD1
OG0011136,NA,NA,TRIM23,intensified,NA,NA,NA,NA,NA,NA,NA,TRIM23
OG0011138,NA,NA,NA,NA,NA,NA,CENPT,relaxed,NA,NA,NA,CENPT
OG0011140,NA,NA,DHX38,intensified,NA,NA,NA,NA,NA,NA,NA,DHX38
OG0011141,NA,NA,NA,NA,NA,NA,RPL13,relaxed,NA,NA,NA,RPL13
OG0011143,NA,NA,NA,NA,NA,NA,USP47,relaxed,NA,NA,NA,USP47
OG0011151,NA,NA,PEX6,intensified,NA,NA,NA,NA,NA,NA,NA,PEX6
OG0011152,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UOX
OG0011154,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,APC2
OG0011155,NA,NA,NWD1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,NWD1
OG0011156,NA,NA,PSMD14,intensified,NA,NA,NA,NA,NA,NA,NA,PSMD14
OG0011158,NA,NA,C19orf60,intensified,NA,NA,NA,NA,NA,NA,NA,C19orf60
OG0011160,NA,NA,NA,NA,paml_selected,NA,WBP4,relaxed,NA,NA,NA,WBP4
OG0011161,NA,NA,NA,NA,NA,NA,LUZP1,relaxed,NA,NA,NA,LUZP1
OG0011162,NA,NA,NA,NA,NA,NA,GNPNAT1,relaxed,NA,NA,NA,GNPNAT1
OG0011164,NA,NA,PPP2R3C,intensified,NA,NA,NA,NA,NA,NA,NA,PPP2R3C
OG0011166,NA,NA,NA,NA,NA,NA,KHK,relaxed,NA,NA,NA,KHK
OG0011168,NA,NA,NA,NA,NA,NA,DNAAF2,relaxed,NA,NA,NA,DNAAF2
OG0011169,NA,NA,AP4S1,intensified,NA,NA,NA,NA,NA,NA,NA,AP4S1
OG0011170,SCFD1,selected,NA,NA,paml_selected,NA,SCFD1,relaxed,NA,NA,NA,SCFD1
OG0011172,NA,NA,NA,NA,NA,NA,RCOR1,relaxed,NA,NA,NA,RCOR1
OG0011173,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EIF2AK4
OG0011175,DNAJC17,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DNAJC17
OG0011178,NA,NA,NA,NA,NA,NA,IVD,relaxed,NA,NA,NA,IVD
OG0011181,NA,NA,NA,NA,paml_selected,NA,KTN1,relaxed,NA,NA,NA,KTN1
OG0011182,NA,NA,NA,NA,NA,NA,ISCA2,relaxed,NA,NA,NA,ISCA2
OG0011183,NA,NA,NENF,intensified,NA,NA,NA,NA,NA,NA,NA,NENF
OG0011184,NA,NA,NA,NA,NA,NA,ZBTB24,relaxed,NA,NA,NA,ZBTB24
OG0011185,NA,NA,NA,NA,NA,NA,FUCA2,relaxed,NA,NA,NA,FUCA2
OG0011187,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ATXN3
OG0011190,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KIF6
OG0011193,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,KIAA1598
OG0011195,NA,NA,NA,NA,paml_selected,NA,GALE,relaxed,NA,NA,NA,GALE
OG0011197,NA,NA,NA,NA,NA,NA,QRSL1,relaxed,NA,NA,NA,QRSL1
OG0011199,NA,NA,EXO1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,EXO1
OG0011202,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TUT1
OG0011204,NA,NA,NA,NA,NA,NA,PSMC5,relaxed,NA,NA,NA,PSMC5
OG0011205,NA,NA,TACO1,intensified,NA,NA,NA,NA,NA,TACO1,pigmentation,TACO1
OG0011206,NA,NA,ACADSB,intensified,NA,NA,NA,NA,NA,NA,NA,ACADSB
OG0011214,NA,NA,MRPL43,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MRPL43
OG0011216,NA,NA,NA,NA,paml_selected,NA,OGFOD3,relaxed,NA,NA,NA,OGFOD3
OG0011219,NA,NA,NA,NA,NA,NA,CPPED1,relaxed,NA,NA,NA,CPPED1
OG0011221,NA,NA,C10orf107,intensified,NA,NA,NA,NA,NA,NA,NA,C10orf107
OG0011222,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,METTL9
OG0011223,NA,NA,NA,NA,NA,NA,AARSD1,relaxed,NA,NA,NA,AARSD1
OG0011229,NA,NA,ZBTB3,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ZBTB3
OG0011230,NA,NA,NA,NA,NA,NA,PCDH19,relaxed,NA,NA,NA,PCDH19
OG0011231,NA,NA,NA,NA,NA,NA,ABCB7,relaxed,NA,NA,NA,ABCB7
OG0011233,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FAM199X
OG0011234,NA,NA,POLR1A,intensified,NA,NA,NA,NA,NA,POLR1A,pigmentation,POLR1A
OG0011239,NA,NA,SPIRE2,intensified,NA,NA,NA,NA,NA,SPIRE2,pigmentation,SPIRE2
OG0011243,NA,NA,PAF1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PAF1
OG0011245,NA,NA,TMEM25,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM25
OG0011246,NA,NA,NA,NA,paml_selected,NA,PDGFD,relaxed,NA,NA,NA,PDGFD
OG0011249,NA,NA,TXNDC17,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TXNDC17
OG0011252,NA,NA,NA,NA,NA,NA,PIH1D2,relaxed,NA,NA,NA,PIH1D2
OG0011257,NA,NA,NA,NA,NA,NA,ISPD,relaxed,NA,NA,NA,ISPD
OG0011258,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,RILP,pigmentation,RILP
OG0011260,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,XAF1
OG0011261,NA,NA,NA,NA,NA,NA,EHHADH,relaxed,NA,NA,NA,EHHADH
OG0011264,NA,NA,PMS1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PMS1
OG0011267,NA,NA,EAF2,intensified,NA,NA,NA,NA,NA,NA,NA,EAF2
OG0011271,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,AKAP11
OG0011273,NA,NA,TRIM45,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TRIM45
OG0011280,NA,NA,NA,NA,paml_selected,NA,FANCB,relaxed,NA,NA,NA,FANCB
OG0011281,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,OFD1
OG0011282,NA,NA,CREB3L4,intensified,NA,NA,NA,NA,NA,NA,NA,CREB3L4
OG0011283,NA,NA,ZBTB7B,intensified,NA,NA,NA,NA,NA,NA,NA,ZBTB7B
OG0011286,ABCD4,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ABCD4
OG0011291,NA,NA,NA,NA,NA,NA,LYRM1,relaxed,NA,NA,NA,LYRM1
OG0011293,NA,NA,NA,NA,NA,NA,TELO2,relaxed,NA,NA,NA,TELO2
OG0011294,NA,NA,TRPC1,intensified,NA,NA,NA,NA,NA,NA,NA,TRPC1
OG0011295,NA,NA,C18orf63,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C18orf63
OG0011297,NA,NA,DCTN3,intensified,paml_selected,NA,NA,NA,NA,NA,NA,DCTN3
OG0011298,NA,NA,NA,NA,NA,NA,BCKDHB,relaxed,NA,NA,NA,BCKDHB
OG0011300,NA,NA,NA,NA,NA,NA,KIAA0408,relaxed,NA,NA,NA,KIAA0408
OG0011304,NA,NA,NA,NA,NA,NA,SCMH1,relaxed,NA,NA,NA,SCMH1
OG0011306,NA,NA,NA,NA,NA,NA,CNOT10,relaxed,NA,NA,NA,CNOT10
OG0011307,NA,NA,RRNAD1,intensified,NA,NA,NA,NA,NA,NA,NA,RRNAD1
OG0011312,NA,NA,NA,NA,NA,NA,NAT14,relaxed,NA,NA,NA,NAT14
OG0011316,NA,NA,SLC50A1,intensified,NA,NA,NA,NA,NA,NA,NA,SLC50A1
OG0011323,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,BCL10
OG0011324,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C8A
OG0011325,NA,NA,NA,NA,paml_selected,NA,WRNIP1,relaxed,NA,NA,NA,WRNIP1
OG0011327,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARHGEF11
OG0011336,NA,NA,BMP15,intensified,NA,NA,NA,NA,NA,NA,NA,BMP15
OG0011341,NA,NA,NA,NA,NA,NA,MTM1,relaxed,NA,NA,NA,MTM1
OG0011343,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,LARP7,pigmentation,LARP7
OG0011344,NA,NA,NA,NA,NA,NA,ZDHHC21,relaxed,NA,ZDHHC21,pigmentation,ZDHHC21
OG0011351,NA,NA,NA,NA,NA,NA,BLVRA,relaxed,NA,NA,NA,BLVRA
OG0011352,NA,NA,NA,NA,NA,NA,PIGK,relaxed,NA,PIGK,pigmentation,PIGK
OG0011353,NA,NA,FAM73A,intensified,NA,NA,NA,NA,NA,NA,NA,FAM73A
OG0011357,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,STARD3NL
OG0011362,NA,NA,NA,NA,NA,NA,KLHL18,relaxed,NA,NA,NA,KLHL18
OG0011363,NA,NA,SCRIB,intensified,NA,NA,NA,NA,NA,NA,NA,SCRIB
OG0011369,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NFX1
OG0011370,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TNN
OG0011371,NA,NA,NA,NA,NA,NA,DCAF5,relaxed,NA,NA,NA,DCAF5
OG0011375,NA,NA,C6orf203,intensified,NA,NA,NA,NA,NA,NA,NA,C6orf203
OG0011377,NA,NA,NA,NA,NA,NA,PDSS2,relaxed,NA,NA,NA,PDSS2
OG0011382,NA,NA,NA,NA,NA,NA,EIF3L,relaxed,NA,NA,NA,EIF3L
OG0011383,NA,NA,C10orf54,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C10orf54
OG0011384,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GFRAL
OG0011385,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ANAPC1
OG0011387,NA,NA,FAM120B,intensified,NA,NA,NA,NA,NA,NA,NA,FAM120B
OG0011388,NA,NA,NA,NA,paml_selected,NA,DLK2,relaxed,NA,NA,NA,DLK2
OG0011389,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MANBA
OG0011390,NA,NA,EIF2AK3,intensified,NA,NA,NA,NA,NA,NA,NA,EIF2AK3
OG0011393,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RRP12
OG0011396,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SEC23IP
OG0011398,NA,NA,NA,NA,NA,NA,GALNT2,relaxed,NA,NA,NA,GALNT2
OG0011399,NA,NA,PIK3AP1,intensified,NA,NA,NA,NA,NA,NA,NA,PIK3AP1
OG0011400,NA,NA,POLR1B,intensified,NA,NA,NA,NA,NA,NA,NA,POLR1B
OG0011403,NA,NA,NA,NA,NA,NA,LSM6,relaxed,NA,NA,NA,LSM6
OG0011404,NA,NA,NA,NA,NA,NA,MMAA,relaxed,NA,NA,NA,MMAA
OG0011405,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GAB1
OG0011407,NA,NA,CEP44,intensified,NA,NA,NA,NA,NA,NA,NA,CEP44
OG0011417,NA,NA,NA,NA,NA,NA,CARS,relaxed,NA,NA,NA,CARS
OG0011420,NA,NA,NA,NA,NA,NA,UBXN1,relaxed,NA,NA,NA,UBXN1
OG0011423,NA,NA,TGFBI,intensified,NA,NA,NA,NA,NA,NA,NA,TGFBI
OG0011425,NA,NA,NA,NA,NA,NA,CD40LG,relaxed,NA,NA,NA,CD40LG
OG0011427,NA,NA,FOSL1,intensified,NA,NA,NA,NA,NA,NA,NA,FOSL1
OG0011430,NA,NA,SYCE3,intensified,NA,NA,NA,NA,NA,NA,NA,SYCE3
OG0011431,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ZWILCH
OG0011437,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PPP1R13L
OG0011440,NA,NA,NA,NA,paml_selected,NA,PDPR,relaxed,NA,NA,NA,PDPR
OG0011441,NA,NA,UTP15,intensified,NA,NA,NA,NA,NA,NA,NA,UTP15
OG0011443,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MRPL19
OG0011444,NA,NA,C1orf131,intensified,NA,NA,NA,NA,NA,NA,NA,C1orf131
OG0011450,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SLC22A16
OG0011452,NA,NA,NSL1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,NSL1
OG0011453,NA,NA,NA,NA,NA,NA,NBAS,relaxed,NA,NA,NA,NBAS
OG0011454,NA,NA,NA,NA,NA,NA,DISP1,relaxed,NA,NA,NA,DISP1
OG0011459,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,WDR1
OG0011461,NA,NA,DGKQ,intensified,NA,NA,NA,NA,NA,NA,NA,DGKQ
OG0011463,NA,NA,NA,NA,NA,NA,POLR2B,relaxed,NA,NA,NA,POLR2B
OG0011465,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EPHA10
OG0011472,NA,NA,HOXB2,intensified,NA,NA,NA,NA,NA,NA,NA,HOXB2
OG0011474,NA,NA,NA,NA,NA,NA,SLC35B1,relaxed,NA,NA,NA,SLC35B1
OG0011475,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ASB16
OG0011476,NA,NA,CCDC101,intensified,NA,NA,NA,NA,NA,NA,NA,CCDC101
OG0011479,NA,NA,NA,NA,paml_selected,NA,GPATCH8,relaxed,NA,NA,NA,GPATCH8
OG0011481,NA,NA,NA,NA,NA,NA,RPL23,relaxed,NA,NA,NA,RPL23
OG0011484,NA,NA,NA,NA,NA,NA,PIH1D1,relaxed,NA,NA,NA,PIH1D1
OG0011487,NA,NA,NA,NA,NA,NA,FTCD,relaxed,NA,NA,NA,FTCD
OG0011489,NA,NA,DSTYK,intensified,paml_selected,NA,NA,NA,NA,DSTYK,pigmentation,DSTYK
OG0011490,NA,NA,NA,NA,NA,NA,CAPZB,relaxed,NA,NA,NA,CAPZB
OG0011492,NA,NA,PSMA5,intensified,NA,NA,NA,NA,NA,NA,NA,PSMA5
OG0011496,NA,NA,NA,NA,NA,NA,FAM213B,relaxed,NA,NA,NA,FAM213B
OG0011497,NA,NA,NA,NA,NA,NA,GMPPB,relaxed,NA,GMPPB,pigmentation,GMPPB
OG0011500,NA,NA,NA,NA,paml_selected,NA,TAMM41,relaxed,NA,NA,NA,TAMM41
OG0011505,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PPCS
OG0011506,NA,NA,NA,NA,NA,NA,CTSO,relaxed,NA,NA,NA,CTSO
OG0011508,NA,NA,NA,NA,NA,NA,C1QTNF2,relaxed,NA,NA,NA,C1QTNF2
OG0011509,NA,NA,FMR1,intensified,NA,NA,NA,NA,NA,FMR1,pigmentation,FMR1
OG0011512,NA,NA,NA,NA,NA,NA,PMF1-BGLAP,relaxed,NA,NA,NA,PMF1-BGLAP
OG0011513,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,VAC14,pigmentation,VAC14
OG0011516,NA,NA,NA,NA,NA,NA,C11orf49,relaxed,NA,NA,NA,C11orf49
OG0011517,NA,NA,PTPMT1,intensified,NA,NA,NA,NA,NA,NA,NA,PTPMT1
OG0011519,NA,NA,NA,NA,NA,NA,TMEM178A,relaxed,NA,NA,NA,TMEM178A
OG0011520,NA,NA,NA,NA,NA,NA,HARBI1,relaxed,NA,NA,NA,HARBI1
OG0011523,NA,NA,TMEM81,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM81
OG0011537,NA,NA,TMEM130,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM130
OG0011538,FHIT,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FHIT
OG0011540,NA,NA,NA,NA,NA,NA,PRDM13,relaxed,NA,NA,NA,PRDM13
OG0011544,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ID4
OG0011549,NA,NA,CRYZL1,intensified,NA,NA,NA,NA,NA,NA,NA,CRYZL1
OG0011553,NA,NA,NA,NA,NA,NA,HPS6,relaxed,NA,HPS6,pigmentation,HPS6
OG0011558,NA,NA,NA,NA,NA,NA,ZNF592,relaxed,NA,NA,NA,ZNF592
OG0011559,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NAPEPLD
OG0011562,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UTP18
OG0011565,NA,NA,NA,NA,NA,NA,SKIDA1,relaxed,NA,NA,NA,SKIDA1
OG0011576,NA,NA,NA,NA,NA,NA,KIAA2013,relaxed,NA,NA,NA,KIAA2013
OG0011577,NA,NA,NA,NA,NA,NA,KLHDC7A,relaxed,NA,NA,NA,KLHDC7A
OG0011578,NA,NA,STYXL1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,STYXL1
OG0011587,NA,NA,TRIAP1,intensified,NA,NA,NA,NA,NA,NA,NA,TRIAP1
OG0011635,NA,NA,NA,NA,paml_selected,NA,FERMT1,relaxed,NA,NA,NA,FERMT1
OG0011636,NA,NA,NA,NA,NA,NA,L3HYPDH,relaxed,NA,NA,NA,L3HYPDH
OG0011639,NA,NA,NA,NA,paml_selected,NA,CEBPZ,relaxed,NA,NA,NA,CEBPZ
OG0011640,NA,NA,NA,NA,NA,NA,CCDC25,relaxed,NA,NA,NA,CCDC25
OG0011641,NA,NA,CEP85L,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CEP85L
OG0011642,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MIXL1
OG0011646,NA,NA,GATB,intensified,NA,NA,NA,NA,NA,NA,NA,GATB
OG0011648,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TARBP1
OG0011652,NA,NA,NA,NA,NA,NA,PGM2,relaxed,NA,NA,NA,PGM2
OG0011654,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SCLT1
OG0011655,NA,NA,NA,NA,NA,NA,LEO1,relaxed,NA,LEO1,pigmentation,LEO1
OG0011657,NA,NA,NA,NA,NA,NA,LEKR1,relaxed,NA,NA,NA,LEKR1
OG0011658,NA,NA,NA,NA,paml_selected,NA,DHX36,relaxed,NA,NA,NA,DHX36
OG0011663,NA,NA,TTC36,intensified,NA,NA,NA,NA,NA,NA,NA,TTC36
