Ammel,Ammex,Asmec,Asmes,Bubuf,Chasi,Chlan,Cocri,Darer,Ectel,Elmax,Ereur,Gamor,Geser,Hegla,Jajac,Luden,Miuni,Mymur,Nagal,Orcun,Ornil,Plwal,Prang,Ranor,Sians,Sigra,Sirhi,Soara,Thmac,Trros,Trtib,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,1,1,0.0257779289193969,1,1,1,0.553337595219777,1,1,1,NA,0.0167106405506727,0.00136694074266574,0.000755746014561298,1,1,1,1.91798767479323e-05,1.27263046417747e-06,NA,NA,NA,NA,1,0.821272137887255,1,1,hits_per_27_species,OG0006919,4,2,10,17
1,NA,1,1,0.030881396876466,1,0.994969487474517,1,0.0533223307226418,1,1,0.577455402577343,NA,1,1,1,1,1,1,1,1,0.00135518722814787,0.673329831107277,1,1,NA,NA,NA,0.000463332579195175,1,6.15598665676398e-06,0.161878567331752,hits_per_27_species,OG0006922,1,3,10,17
1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006925,0,0,10,17
1,0.183157068445881,1,1,1,1,1,1,1,1,1,1,1,1,0.0650706173683163,1,NA,1,0.0168489519292605,1,1,1,1,NA,1,NA,NA,NA,1,0.0130416285294505,1,1,hits_per_27_species,OG0006927,0,2,8,19
1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0006933,0,0,11,16
1,1,1,1,0.00595324524275243,NA,1,0.267779282692361,1,1,0.36423734439508,1,5.78204151224782e-13,0.00349977886407238,0,1,NA,0.000668657877530177,0.00550612184037852,0.0180981989085395,1,NA,NA,NA,0.693017213672519,0.000947692027786551,1,1,0.00039948277980062,0.0713241014213162,6.52019027130857e-06,6.93889390390723e-14,hits_per_27_species,OG0006938,6,5,8,19
1,1,1,1,1,1,1,1,1,0.000754155222619068,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006942,0,1,9,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.0225802515657929,hits_per_27_species,OG0006945,0,1,8,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006947,0,0,9,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,0.165261171213609,1,1,NA,NA,NA,1,1,1,NA,hits_per_27_species,OG0006950,0,0,9,18
0.152083248545407,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,0.780153602424894,1,hits_per_27_species,OG0006954,0,0,9,18
1,1,1,NA,1,1,1,1,1,1,1,1,1,0.0131387776760178,1,1,1,0.453517869855132,1,1,0.00185498037553466,1,1,4.25538448520224e-05,1,NA,NA,NA,NA,1,1,1,hits_per_27_species,OG0006959,2,1,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00388930277220484,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,hits_per_27_species,OG0006963,1,0,10,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.0228635355247094,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006964,1,0,9,18
0.655336717417521,1,1.18179897000137e-05,1,1,NA,0.000172443370313746,1,0.00157387438629869,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_27_species,OG0006970,1,2,8,19
1,1,1,1,1,1,1,1,1,0.0297462655541726,1,0.024585761760712,1,0.473372531323413,1,1,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,3.42559314248092e-13,0.161752717998675,hits_per_27_species,OG0006973,1,2,9,18
1,0.61998318737893,1,1,1,1,1,5.11778661393958e-06,NA,1,1,1,0.630944529566341,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,2.26485497023532e-14,hits_per_27_species,OG0006976,1,1,9,18
1,1,1,1,1,0.000339518572005704,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,0.00203746723989096,1,1,1,4.52691500418823e-05,NA,NA,NA,5.55224171322477e-06,1,0,1,hits_per_27_species,OG0006978,2,3,9,18
0.999018571559978,1,0.00321373386085166,1,1,1,1,0.788425118496319,0.000894559377121518,1,1,1,0.131813825098791,1,1,1,1,NA,NA,1,1,0.282821092279168,1,0.0845825821566234,1,NA,NA,NA,1,0.00261868818653421,1,0.0170988497567615,hits_per_27_species,OG0006980,1,3,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,0.261725329719086,NA,1,1,1,1,1,0.338945214509664,1,1,1,0.26079656968245,1,NA,NA,NA,1,1,1,0,hits_per_27_species,OG0006982,0,1,9,18
1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.707462374033702,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006987,0,0,9,18
1,NA,1,1,1,1,1,1,1,0.00179104537321423,1,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,0.000135045877625029,1,1,1,hits_per_27_species,OG0006988,1,2,9,18
1,7.89971188477345e-05,1,1,1,1,1,0.167348852811774,0.179439372577548,0.0759828510697265,1,1,1,1,0.403193712739066,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,0.0203803896752119,hits_per_27_species,OG0006993,0,2,9,18
1,1,1,1,0.0533426568417155,1,1,1,1,1,1,1,0,1,1,1,NA,NA,3.14648307409016e-12,1,1,0.458260642148678,1,1.76381827388106e-06,1,NA,NA,NA,1,1,1,2.18698771917159e-05,hits_per_27_species,OG0006996,1,3,8,19
1,1,1,0.277033790315711,0.0636607469787582,1,1,1,1,1,1,1,1,1,0,1,NA,0.0012367111619338,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0006999,2,0,8,19
1,0.0115789600864983,1,1,1,1,0.863302810594547,NA,1,1,1,0.411167939893409,1,1,1,1,1,1,0.273095340083959,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007000,0,1,8,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007003,0,0,9,18
1,1,1,1,0.274039989875202,1,1,1,1,3.49271056521161e-08,1,1,3.4970856044314e-08,1,0.000644349841517844,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,0.787249351710582,1,0,hits_per_27_species,OG0007008,1,3,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.0138680854051263,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007010,0,1,9,18
1,1,1,1,1,1,1,1,NA,1,0.418217011354234,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.960292045306704,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007015,0,0,10,17
1,NA,1,1,1,1,1,1,0.260282250900437,1,0.0306598517121897,1,0.257442341409976,1,1,1,1,1,0.599483270575287,1,1,0.250456392651742,0.633235397879929,NA,1,NA,NA,NA,1,0.282259546708316,1,2.83106871279415e-14,hits_per_27_species,OG0007020,0,2,9,18
1,1,1,1,1,1,1,0.195072086537873,1,1,1,1,1,1,1,1,NA,1,1,1,7.64151223964227e-08,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007024,0,1,8,19
1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.0831007812618689,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007029,0,0,9,18
NA,0.00426043304663926,NA,1,0.495827176299228,1,1,1,1,1,1,1,0.000806231642394573,1,1,1,1,0.457071013458025,1,1,1,1,0.501459071309225,1,1,NA,NA,NA,1,0.471556064305342,1,1,hits_per_27_species,OG0007030,0,2,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,0.140360711253658,1,1,1,1,0.118698840594472,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007031,0,0,9,18
1,NA,1,1,1,NA,1,0.000537245525967123,1,0.479386755506086,1,1,1,0.834696183178404,1,1,1,1,1,1,1,1,0.00516258425582977,1,0.00070070210128037,NA,NA,NA,0.00660450263878287,1,1,4.67126337611035e-13,hits_per_27_species,OG0007036,1,4,9,18
1,1,1,1,1,1,1,1,0.0130730536881392,0.0954224848771696,1,1,1,NA,1,0.0480383305493976,1,NA,1,0.0172022735025867,0.35983179608033,1,1,1,1,NA,NA,NA,1,1,1,0.076888952372931,hits_per_27_species,OG0007044,1,2,8,19
0.625354997655125,1,0,0.130391551373811,0.0145146268692742,1,0.101433115352216,4.0159020703534e-05,1,1,1.58781321424328e-10,1,1,NA,1,1,2.13143180527453e-06,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.589931900308804,hits_per_27_species,OG0007060,3,2,8,19
0.0166978284290596,1,1,1,1,NA,1,1,1,1,NA,1,1,1,5.59046880788117e-07,NA,1,1,1,1,1,1,1,0.00765264925180198,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0007062,2,1,10,17
1,NA,1,1,1,1,1,1,NA,1,1,1,0.634379737133349,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,hits_per_27_species,OG0007068,0,0,9,18
1,1,1,1,1,1,NA,1,NA,3.47456542261204e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.295000688914787,1,1,1,hits_per_27_species,OG0007074,0,1,10,17
0.109704601824856,NA,1,0.120007854736341,0.115910903261128,1,1,1,NA,0.0443945268970766,1,1,1.22601675212053e-06,1,1,1,1,1,0.00610404988566393,1,0.0449841891355923,0.308750084933791,1,1,1,NA,NA,NA,0.00417614708598524,1,1,1,hits_per_27_species,OG0007076,0,5,10,17
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921068308171963,0,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007083,1,0,10,17
1,0.918930950404262,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0930530774230914,0.278904776441086,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007096,0,0,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007097,0,0,10,17
1,1,1,1,1,1,1,1,1,1,1,8.56423765238645e-10,0.868652654245296,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007104,0,1,8,19
1,NA,1,1,1,1,1,1,1,1,1,1.69864122767649e-14,NA,1,1,1,1,1,1,0.00416646012052962,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007105,1,1,10,17
1,1,1,1,1,1,1,0.54570773855083,1,1,1,1,0.0501013009019308,1,2.5279943138834e-09,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,1,1,hits_per_27_species,OG0007106,1,0,9,18
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,0.0779299218338889,1,0.164958527417692,1,NA,NA,1,0.266261138131833,NA,1,5.13610571156731e-05,hits_per_27_species,OG0007108,0,1,10,17
1,1,1,1,1,1,1,1,1,NA,1,1,1,0.964290141221591,1,0.151772554141786,1,1,1,1,1,1,0.00515582107268181,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007112,0,1,9,18
1,1,1,1,1,1,1,1,NA,0.0376808309979468,NA,1,1,0.00199228002405461,4.13635489663333e-05,1,1,1,1,0.781934702596366,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007117,2,1,10,17
1,1,1,1,1,1,1,1,0.824369860366997,1,1,1,1,1,0.448188187477325,1,NA,1,1,1,0.0242827222807835,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007119,0,1,8,19
1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,0.000701054772919707,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007121,1,0,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1.8572211867407e-05,1,NA,0.433890274851867,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007126,0,1,9,18
1,1,0.00232126505471886,1,1,1,1,1.52858932289668e-07,1,1,1,7.89868170869568e-13,0.155179774385347,NA,1,1,1,NA,1,1,0.55476974164965,1,1,1,1,NA,NA,NA,1.02348129971119e-09,1,1,0.00336701220300239,hits_per_27_species,OG0007128,2,3,8,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.1587552911928e-08,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,hits_per_27_species,OG0007130,1,0,9,18
1,1,1,1,0.38831064808549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1.57492352492738e-11,0.0498472298188384,hits_per_27_species,OG0007136,1,1,10,17
1,NA,1,1,1,1,1,1,1,1,1,4.92605956026182e-13,1,1,1.876892833097e-05,1,NA,1,1,1,0.797537461462912,1,1,1,1,NA,NA,NA,1,1,1,0.0358090025247219,hits_per_27_species,OG0007137,1,2,9,18
0.4604996398259,1,1,1,0.00153284371438683,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.00146957605958453,1,0,0.409337977937415,hits_per_27_species,OG0007139,1,2,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007142,0,0,9,18
0.762942145578327,1,1,1,1,1,0.294972142999487,1,1,0.66656796339129,1,1,1,1,0.0489579860694561,1,1,1,1,NA,1,1,1,0.9398736388919,1,NA,NA,NA,NA,1,1,1,hits_per_27_species,OG0007144,1,0,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0007149,0,0,9,18
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.898611338216135,1,NA,8.22204637707102e-09,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007152,0,1,9,18
1,1,1,1,1,1,1,3.97506438210016e-05,1,1,1,1,1,0.263818931668785,1,1,1,NA,0.698227975882952,0.0708729658698581,1,0.231102463797574,NA,1,1,NA,NA,NA,1,1,4.07673894642357e-13,1,hits_per_27_species,OG0007159,2,0,9,18
1,1,0,1,1,1,1,1,1,1,1,1,1,0.847527614098868,1,1,1,NA,1,1,1,1,1,0.657670091822468,NA,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007162,1,0,9,18
0.14065772236173,NA,1,1,1,1,1,1,1,1,1,5.07430910416939e-05,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,0.754666197884812,NA,1,1,hits_per_27_species,OG0007165,0,1,9,18
1,NA,1,1,1,1,1,1,1,1,0.000143467989596746,1,1,1,1,1,1,1,1,1,1,0.405602495304193,0.0392732335654742,NA,0.00190905366900529,NA,NA,NA,1,1,0.0368240632321881,1,hits_per_27_species,OG0007170,1,3,9,18
1,1,1,1,0.992919328402178,1,1,1,NA,1,0.420731813193143,1,9.59488363427852e-06,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1.8305860993717e-07,hits_per_27_species,OG0007173,0,2,10,17
1,0.0793634825753611,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,0.0177871895364028,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007180,1,0,9,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,0.000209460663701755,hits_per_27_species,OG0007181,0,1,10,17
1,0.471623274591396,0.0301015864611123,NA,1,1,1,1,1,0.512267666013789,1,0.00451965145675576,1,1,0.292569937494583,1,NA,1,1,1,1,NA,0.00719378934154474,1,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0007185,1,2,10,17
1,1,NA,1,1,0.127571204051121,1,1,1,1,1,0.000414865010462284,1,1,1,1,1,1,NA,0.00149258434582578,1,NA,1,1,1,1,NA,NA,1,1,1,0.215599920526528,hits_per_27_species,OG0007191,1,1,10,17
1,NA,1,1,0.0104320426659274,1,5.6621374255883e-15,1,1,1,1,0.154258981827872,0.0265965569745845,0.10899580426358,1,1,0.0726340081808849,NA,1,1,1,1,1,0.231918583877429,1,NA,NA,NA,1,1,1,6.88338275267597e-12,hits_per_27_species,OG0007192,0,4,9,18
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,0.0257765467168349,1,1,1,1,1,NA,NA,NA,1,1,1,1.90417681622535e-11,hits_per_27_species,OG0007195,1,1,8,19
NA,0.000362021987200922,1,1,1,1,1,1,0.0517373328423521,1,1,1,1.10917435870994e-05,1,1,0.583142167872165,0.000201759212493768,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,0.371400161864669,0.0103016822934276,hits_per_27_species,OG0007198,1,3,8,19
1,1,1,1,1,1,1,1,1,1,0.000220036437456994,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007201,0,1,9,18
1,1,1,1,1,1,1,1,0.309890901588468,1,1,1,NA,1,4.8350375869699e-08,1,1,1,1,1,1,0.33568028968011,1,NA,1,NA,NA,NA,1,1,1,0.217202561023496,hits_per_27_species,OG0007204,1,0,9,18
1,1,1,1,0.00749754250632656,1,1,1,1,5.55111512312578e-15,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,0,hits_per_27_species,OG0007208,0,3,10,17
0.00689535447019335,1,1,1,1,1,1,1,0.0179518052633791,1,1,2.30564942416134e-06,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,8.25205312189325e-05,1,1,0,hits_per_27_species,OG0007211,0,5,9,18
1,1,1,1,0.0964012260569787,1,1,1,1,1,1,NA,0.308965274283554,1,1,1,1,1,1,NA,1,1,1,0.680217870537115,1,NA,NA,NA,0.358938505539607,1,1,1,hits_per_27_species,OG0007213,0,0,9,18
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007215,0,0,10,17
1,1,1,1,1,1.28105859253935e-11,1,0.0499447193363746,3.96128979618382e-07,1,1,1,1,1,7.932770535235e-06,1,1,1,1,0.000321617434700272,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007217,4,1,9,18
NA,0.00450860582202983,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0007218,0,1,11,16
1,1,1,1,1,1,1,1,1,1,1,1,0.773595777216766,1,1,1,NA,NA,1,1,1,1,1,0.593842128785547,1,NA,NA,NA,1,1,1,0.000140830943717862,hits_per_27_species,OG0007222,0,1,8,19
1,1,1,1,1,1,1,1,NA,1,1,0.0147707195582186,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,0.625417244631949,hits_per_27_species,OG0007224,0,1,9,18
1,NA,1,1,0.671508928710763,1,1,1,1,1,1,0.607799825926239,1,1,1,1,1,1,1,1,1,1,0.00353795285964614,1,1,NA,NA,NA,1,1,NA,1,hits_per_27_species,OG0007225,0,1,9,18
1,1,7.3234085462559e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,0.380685141775852,1,1,1,hits_per_27_species,OG0007229,1,0,9,18
1,1,1,1,0.584260517690668,1,1,1,0.00106956747152809,1,1,1,1,1,1,0.326048928963634,1,1,1,0.00774438223658974,NA,1,1,NA,1,NA,NA,1,1,1,NA,0.118205569080704,hits_per_27_species,OG0007232,1,1,8,19
NA,1,1,1,1,1,1,1,NA,1,1,1,1,0.0298747223405366,1,0.0708179827738892,2.65398713839016e-06,1,0.000891368945626692,1,1,1,1,1,1,NA,NA,NA,1,1,1,1.26686483986616e-06,hits_per_27_species,OG0007238,2,2,10,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.000142668068708551,1,1,1,1,1,NA,0.0672187957199718,1,NA,NA,NA,1,0.044176785252642,1,1,hits_per_27_species,OG0007239,1,1,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,0.826912138871894,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007290,0,0,9,18
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,hits_per_27_species,OG0007303,0,0,9,18
1,1,1,1,1,1,1,1,NA,1,1,0.447039031588903,NA,1,1,1,1,1,1,1,1,1,1,0.127471886541465,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007304,0,0,10,17
1,1,1,1,NA,1,1,1,1,1,1,0.274901406968179,1,NA,1,0.258757691092947,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,hits_per_27_species,OG0007311,0,0,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000984300066830202,1,1,1,1,1,NA,NA,1,NA,NA,NA,0.234366703394393,0.536704454981938,1,1,hits_per_27_species,OG0007317,1,0,9,18
1,NA,1,1,1,1,0.000231916696874501,1,0.18381596781542,1,1,4.23302473989695e-06,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007320,0,2,10,17
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007324,0,0,10,17
0.171190050284903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,0.693741179146136,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007325,0,0,10,17
1,NA,7.81374964731185e-13,1,1,1,0.277305288350045,1,1,1,1,1,1,0.723485461221008,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007328,1,0,9,18
1,1,1,1,0.667081755794024,1,1,0.00763082386947278,NA,1,1,1,1,1,1,1,1,1,1,7.15315448340803e-06,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007330,2,0,10,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.060494002682443,NA,1,NA,NA,NA,1,1,1,1.68417474966098e-08,hits_per_27_species,OG0007343,0,1,8,19
1,1,1,1,1,1,1,0.149905273874692,0.1636042401397,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,1,1,0.00295977861792807,1,hits_per_27_species,OG0007349,1,0,9,18
1,1,1,1,0.988471281443965,1,1,0.0836710934808558,1,0.142559143155331,1,1,0.000106659332182513,1,0.43710264307981,1,0.303665381557034,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007350,0,1,9,18
1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007355,0,0,9,18
1,NA,1,1,1,1,1,1,1,1,0.112834645481413,1,0.375090964140386,1,0.40725019486003,0.000320672505431774,1,1,1,1,1,1,NA,0.0005489697580352,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007357,1,1,10,17
0.0112852875720049,1,1,1,1,1,1,1,0.00777441836849635,1,NA,1,NA,1,1,1,0.212032998280963,1,1,1,NA,0.267384560763489,1,0.124238311873613,1,NA,NA,0.37611999330143,1,1,1,1,hits_per_27_species,OG0007359,0,2,10,17
1,NA,1,1,1,0.250488742045549,1,1,1,1,1,1,1,2.53999652692349e-05,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007362,1,0,10,17
1,1,1,1,0.0216498051636556,1,1,1,1,1,1,1,1,0.0384062991636411,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,0.546873641942644,1,0.341850424204178,hits_per_27_species,OG0007382,1,1,9,18
1,1,1,1,1,1,1,0.000199720088256416,0.67431235319796,1,1,1,NA,0.826219478130954,1,1,NA,1,1,1,1,7.68113646620883e-06,0.00818026319279425,0.00196874958606885,1,NA,NA,NA,1,1,1,1,hits_per_27_species,OG0007396,2,2,9,18
1,1,0.531644145739726,1,0.0225910502751208,1,1,6.98707758317596e-12,NA,NA,1,1,1,1,0.15719003907051,1,0.248777129841559,1,0.0739039059722045,1,1,1,1,1,0.804558845361398,NA,NA,NA,1,1,0.00741665414802628,1,hits_per_27_species,OG0007407,2,1,10,17
6.82195716583678e-08,NA,1,1,1,1,0.993186593976647,0.836452458619863,0.259309728173385,1,0,1,0.0138238922756084,1,0.0347415590606078,0.233916869101585,1,1,1,1,1,0.0463121807942013,0.380227657933037,1,1,NA,NA,NA,NA,4.06255110352305e-06,0.00146437297877955,1.47558535612546e-07,hits_per_27_species,OG0007413,2,6,10,17
1,1,1,1,NA,1,1,1,1,1,1,1,0.780531081067333,1,1,1,0.00580537134259684,1,5.98892402337015e-09,1,1,NA,1,1,1,NA,NA,NA,1,5.00813274728618e-06,0,3.80251385934116e-12,hits_per_27_species,OG0007414,2,3,10,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,0.00141852618971916,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,0.0414894388800435,1,1,1,hits_per_27_species,OG0007419,1,1,10,17
1,1,1,1,0.485099670445633,1,1,1,1,1,1,1,1,NA,1,1,1,1,0.650119833326721,1,NA,1,NA,0.0113651357635406,1,NA,1,NA,1,1,0.216189749937101,1,hits_per_27_species,OG0007430,1,0,9,18
1,1,1,1,1,1,1,0.275801806066773,NA,0.00022902080197007,1,0.0477692728798838,1,1,1,1,1,1,1,0.0465001490536513,NA,1,1,NA,1,NA,NA,1,1,1,2.06759785126298e-07,0.0663918622688782,hits_per_27_species,OG0007431,2,2,9,18
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,0,1,1,1,hits_per_27_species,OG0007439,0,1,10,17
1,1,1,1,0.0570728651739265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.00350667016115469,1,NA,NA,NA,NA,1,1.64037829106789e-05,1,hits_per_27_species,OG0007440,2,0,10,17
1,NA,1,1,0.184372944635812,1,1,1,1,1,1,1,1,1,1,1,1,1,0.167564559363607,1,1,1,NA,0.00994415227565315,1,NA,NA,NA,1,1,1,0.0560103932450179,hits_per_27_species,OG0007444,1,0,10,17
1,0.00589988815013065,1,1,0.34993054973631,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,8.79039924184255e-08,1,1,0,hits_per_27_species,OG0007447,0,3,10,17
