OG,Preferred_name,Description,count,analysis
OG0005090,STK36,"Serine threonine protein kinase which plays an important role in the sonic hedgehog (Shh) pathway by regulating the activity of GLI transcription factors. Controls the activity of the transcriptional regulators GLI1, GLI2 and GLI3 by opposing the effect of SUFU and promoting their nuclear localization. GLI2 requires an additional function of STK36 to become transcriptionally active, but the enzyme does not need to possess an active kinase catalytic site for this to occur. Required for postnatal development, possibly by regulating the homeostasis of cerebral spinal fluid or ciliary function",2,longevity
OG0005093,CCDC82,Domain of unknown function (DUF4196),2,longevity
OG0005106,C19orf10,Uncharacterised protein family UPF0556,2,longevity
OG0005116,TMEM25,CD80-like C2-set immunoglobulin domain,2,longevity
OG0005118,C11orf57,NF-kappa-B-activating protein,2,longevity
OG0005119,CIART,Circadian-associated transcriptional repressor,2,longevity
OG0005121,DBX1,Homeodomain,2,longevity
OG0005130,LAPTM4B,Golgi 4-transmembrane spanning transporter,2,longevity
OG0005133,CCDC53,Coiled-coil domain containing 53,2,longevity
OG0005142,PIN4,PPIC-type PPIASE domain,2,longevity
OG0005143,PRKCSH,Glucosidase II beta subunit-like,2,longevity
OG0005149,TRIM66,Tripartite motif containing 66,2,longevity
OG0005159,RNASEH1,Endonuclease that specifically degrades the RNA of RNA- DNA hybrids,2,longevity
OG0005161,ABHD6,Ndr family,2,longevity
OG0005164,TMEM126A,optic nerve development,2,longevity
OG0005165,PSMD13,"26S subunit, non-ATPase 13",2,longevity
OG0005172,TRMT112,Trm112p-like protein,2,longevity
OG0005176,VAPA,FFAT motif binding,2,longevity
OG0005183,SPINT2,BPTI/Kunitz family of serine protease inhibitors.,2,longevity
OG0005186,SKI,c-SKI Smad4 binding domain,2,longevity
OG0005201,SEMA4F,semaphorin domain,2,longevity
OG0005202,CCDC142,Coiled-coil protein 142,2,longevity
OG0005211,YIPF4,Yip1 domain,2,longevity
OG0005220,F2R,7 transmembrane receptor (rhodopsin family),2,longevity
OG0005232,PDCD6,programmed cell death,2,longevity
OG0005241,MED15,ARC105 or Med15 subunit of Mediator complex non-fungal,2,longevity
OG0005243,ATXN7,"SCA7, zinc-binding domain",2,longevity
OG0005247,GPALPP1,Protein of unknown function (DUF3752),2,longevity
OG0005250,NCAM1,Neural cell adhesion molecule 1,2,longevity
OG0005251,CLU,Belongs to the clusterin family,2,longevity
OG0005254,UFD1L,Ubiquitin fusion degradation,2,longevity
OG0005260,P2RX3,ATP P2X receptor,2,longevity
OG0005275,TMEM27,Renal amino acid transporter,2,longevity
OG0005281,CGN,cingulin,2,longevity
OG0005283,CCNB1,Cyclin_C,2,longevity
OG0005285,PRIMPOL,Herpesviridae UL52/UL70 DNA primase,2,longevity
OG0005288,FBXO18,UvrD-like helicase C-terminal domain,2,longevity
OG0005292,C7orf57,Chromosome 7 open reading frame 57,2,longevity
OG0005297,SPTLC1,serine C-palmitoyltransferase activity,2,longevity
OG0005299,ELK3,erythroblast transformation specific domain,2,longevity
OG0005302,PMEL,Repeats in polycystic kidney disease 1 (PKD1) and other proteins,2,longevity
OG0005309,CLN3,CLN3 protein,2,longevity
OG0005313,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,2,longevity
OG0005317,SLC25A29,"Solute carrier family 25 (mitochondrial carnitine acylcarnitine carrier), member 29",2,longevity
OG0005324,DNAAF1,Leucine-rich repeat,2,longevity
OG0005329,TSSC1,tumor suppressing subtransferable candidate 1,2,longevity
OG0005339,HMCES,peptidase activity,2,longevity
OG0005343,B3GALTL,Fringe-like,2,longevity
OG0005347,PPIL2,Modified RING finger domain,2,longevity
OG0005349,KDM5B,PLU-1-like protein,2,longevity
OG0005355,PTPRQ,"Protein tyrosine phosphatase, catalytic domain",2,longevity
OG0005356,ITM2B,Integral membrane protein 2B,2,longevity
OG0005358,ADO,PCO_ADO,2,longevity
OG0005360,AGXT2,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity,2,longevity
OG0005362,TNFRSF19,Tumor necrosis factor receptor / nerve growth factor receptor repeats.,2,longevity
OG0005365,PIK3R6,Phosphoinositide 3-kinase gamma adapter protein p101 subunit,2,longevity
OG0005368,ZNF622,C2H2 type zinc-finger (2 copies),2,longevity
OG0005372,SYNRG,"Synergin, gamma",2,longevity
OG0005373,MAP6,STOP protein,2,longevity
OG0005374,C19orf26,CACN beta subunit associated regulatory protein,2,longevity
OG0005375,GPKOW,"KOW (Kyprides, Ouzounis, Woese) motif.",2,longevity
OG0005382,NRG2,Neuregulin 2,2,longevity
OG0005384,MASTL,Microtubule associated serine threonine,2,longevity
OG0005385,SYTL3,FYVE-type zinc finger,2,longevity
OG0005394,KCTD16,Potassium channel tetramerization domain containing 16,2,longevity
OG0005396,CCDC85A,Coiled-coil domain-containing protein 85A,2,longevity
OG0005397,NUP88,Nuclear pore component,2,longevity
OG0005400,SEMA6B,semaphorin domain,2,longevity
OG0005402,SCN4B,Immunoglobulin V-set domain,2,longevity
OG0005408,ZBTB17,zinc-finger C2H2-type,2,longevity
OG0005411,NASP,SHNi-TPR,2,longevity
OG0005417,BHLHE41,Orange domain,2,longevity
OG0005422,IP6K2,Inositol polyphosphate kinase,2,longevity
OG0005427,CERS1,"TRAM, LAG1 and CLN8 homology domains.",2,longevity
OG0005434,FAN1,FANCD2 FANCI-associated nuclease 1,2,longevity
OG0005436,CTDP1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1",2,longevity
OG0005438,IARS2,Zinc finger found in FPG and IleRS,2,longevity
OG0005447,ATMIN,zinc finger,2,longevity
OG0005499,STK33,Serine threonine kinase 33,2,longevity
OG0005504,CDKN1B,Cyclin-dependent kinase inhibitor,2,longevity
OG0005526,KIF20A,"Kinesin motor, catalytic domain. ATPase.",2,longevity
OG0005529,TACC1,Transforming acidic coiled-coil containing protein 1,2,longevity
OG0005539,RABL6,"RAB, member RAS oncogene family-like 6",2,longevity
OG0005541,DLL3,Delta-like 3 (Drosophila),2,longevity
OG0005553,NCOA1,Nuclear receptor coactivator,2,longevity
OG0005561,PLEKHA6,Pleckstrin homology domain,2,longevity
OG0005566,NID1,Nidogen 1,2,longevity
OG0005577,MSL3,histone H4-K16 acetylation,2,longevity
OG0005581,SPCS2,Signal peptidase complex subunit 2,2,longevity
OG0005584,WDR60,WD40 repeats,2,longevity
OG0005585,MFSD6,Nucleoside H+ symporter,2,longevity
OG0005589,TBCD,Tubulin folding cofactor D C terminal,2,longevity
OG0005590,ELMO3,Engulfment and cell motility,2,longevity
OG0005603,IPO4,Importin-beta N-terminal domain,2,longevity
OG0005605,FRMPD4,FERM and PDZ domain containing 4,2,longevity
OG0005627,SCAF11,Ring finger domain,2,longevity
OG0005635,MDM2,"MDM2 proto-oncogene, E3 ubiquitin protein ligase",2,longevity
OG0005642,ARHGAP21,Rho GTPase activating protein 21,2,longevity
OG0005649,ATM,Telomere-length maintenance and DNA damage repair,2,longevity
OG0005650,VPS33B,Belongs to the STXBP unc-18 SEC1 family,2,longevity
OG0005652,NCOA4,Nuclear coactivator,2,longevity
OG0005654,LENG8,leukocyte receptor cluster,2,longevity
OG0005655,RICTOR,"RPTOR independent companion of MTOR, complex 2",2,longevity
OG0005663,INPP4A,"Type I inositol 3,4-bisphosphate 4-phosphatase isoform",2,longevity
OG0005672,NAB1,NGFI-A-binding protein 1,2,longevity
OG0005680,ZNF281,Zinc finger protein,2,longevity
OG0005688,ESPL1,Extra spindle pole bodies homolog 1 (S. cerevisiae),2,longevity
OG0005705,TAF12,"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa",2,longevity
OG0005741,TC2N,Protein kinase C conserved region 2 (CalB),2,longevity
OG0005746,PSTPIP1,Proline-serine-threonine phosphatase interacting protein 1,2,longevity
OG0005747,TTLL10,"Tubulin tyrosine ligase-like family, member 10",2,longevity
OG0005749,TLR5,Toll - interleukin 1 - resistance,2,longevity
OG0005752,MRPS35,Mitochondrial ribosomal subunit protein,2,longevity
OG0005760,PSMA3,subunit alpha,2,longevity
OG0005762,GP9,Glycoprotein IX platelet,2,longevity
OG0005792,ERICH6,FAM194 protein,2,longevity
OG0005815,NUP133,Non-repetitive/WGA-negative nucleoporin C-terminal,2,longevity
OG0005823,CENPT,Centromere kinetochore component CENP-T N-terminus,2,longevity
OG0005836,RNF25,RWD,2,longevity
OG0005842,SGSH,N-sulfoglucosamine sulfohydrolase,2,longevity
OG0005844,DDX41,DEAD/DEAH box helicase,2,longevity
OG0005845,FGFBP1,Fibroblast growth factor binding protein 1,2,longevity
OG0005858,LMTK2,Protein tyrosine kinase,2,longevity
OG0005863,BBOX1,gamma-butyrobetaine dioxygenase activity,2,longevity
OG0005865,COMTD1,O-methyltransferase,2,longevity
OG0005894,GFRA2,molecular transducer activity,2,longevity
OG0005898,TMEM5,Transmembrane protein 5,2,longevity
OG0005903,MGA,Domain of unknown function (DUF4801),2,longevity
OG0005905,DHX57,Helicase associated domain (HA2)  Add an annotation,2,longevity
OG0005906,SPI1,Ets-domain,2,longevity
OG0005910,LYVE1,Link (Hyaluronan-binding),2,longevity
OG0005916,KAT8,MOZ/SAS family,2,longevity
OG0005922,FAM179B,TOG,2,longevity
OG0005928,OTUD5,OTU-like cysteine protease,2,longevity
OG0005937,EIF6,"Binds to the 60S ribosomal subunit and prevents its association with the 40S ribosomal subunit to form the 80S initiation complex in the cytoplasm. Behaves as a stimulatory translation initiation factor downstream insulin growth factors. Is also involved in ribosome biogenesis. Associates with pre-60S subunits in the nucleus and is involved in its nuclear export. Cytoplasmic release of TIF6 from 60S subunits and nuclear relocalization is promoted by a RACK1 (RACK1)-dependent protein kinase C activity. In tissues responsive to insulin, controls fatty acid synthesis and glycolysis by exerting translational control of adipogenic transcription factors such as CEBPB, CEBPD and ATF4 that have G C rich or uORF in their 5'UTR. Required for ROS-dependent megakaryocyte maturation and platelets formation, controls the expression of mitochondrial respiratory chain genes involved in reactive oxygen species (ROS) synthesis. Involved in miRNA-mediated gene silencing by the RNA-induced silencing complex (RISC). Required for both miRNA-mediated translational repression and miRNA-mediated cleavage of complementary mRNAs by RISC. Modulates cell cycle progression and global translation of pre-B cells, its activation seems to be rate-limiting in tumorigenesis and tumor growth",2,longevity
OG0005938,CAPN3,Unstructured region on Calpain-3,2,longevity
OG0005947,CHRNA1,"Cholinergic receptor, nicotinic, alpha 1 (muscle)",2,longevity
OG0005956,APEX1,telomere maintenance via base-excision repair,2,longevity
OG0005964,ZBTB25,nucleic acid-templated transcription,2,longevity
OG0005977,RPN1,dolichyl-diphosphooligosaccharide-protein glycotransferase activity,2,longevity
OG0005982,ZC3H18,metal ion binding,2,longevity
OG0005988,MGME1,"Metal-dependent single-stranded DNA (ssDNA) exonuclease involved in mitochondrial genome maintenance. Has preference for 5'-3' exonuclease activity but is also capable of endoduclease activity on linear substrates. Necessary for maintenance of proper 7S DNA levels. Probably involved in mitochondrial DNA (mtDNA) repair, possibly via the processing of displaced DNA containing Okazaki fragments during RNA-primed DNA synthesis on the lagging strand or via processing of DNA flaps during long-patch base excision repair",2,longevity
OG0005989,GEMIN5,Gem (nuclear organelle) associated protein 5,2,longevity
OG0005995,TERF1,Telomere repeat binding factor (TRF),2,longevity
OG0005999,CCDC166,Coiled-coil domain containing 166,2,longevity
OG0006000,CEP128,Centrosomal protein,2,longevity
OG0006008,IGSF8,Immunoglobulin V-set domain,2,longevity
OG0006009,CFAP45,Cilia and flagella associated protein 45,2,longevity
OG0006011,VTN,Somatomedin B -like domains,2,longevity
OG0006024,DPH1,Putative diphthamide synthesis protein,2,longevity
OG0006035,MYCT1,Myc target protein 1,2,longevity
OG0006053,DPM1,Dolichyl-phosphate mannosyltransferase,2,longevity
OG0006057,MRPS15,Ribosomal_S15,2,longevity
OG0006058,CCDC132,"VPS50, EARP GARPII complex subunit",2,longevity
OG0006061,SLC18A3,Sugar (and other) transporter,2,longevity
OG0006062,PRCC,"Mitotic checkpoint regulator, MAD2B-interacting",2,longevity
OG0006063,RUNDC3A,RUN,2,longevity
OG0006065,TMBIM6,Inhibitor of apoptosis-promoting Bax1,2,longevity
OG0006066,MTX1,Glutathione S-transferase N-terminal domain,2,longevity
OG0006068,UTP20,Down-regulated in metastasis,2,longevity
OG0006069,CDK20,cyclin-dependent protein serine/threonine kinase activity,2,longevity
OG0006075,PPIL1,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,2,longevity
OG0006078,SGPL1,sphinganine-1-phosphate aldolase activity,2,longevity
OG0006081,GALM,aldose 1-epimerase activity,2,longevity
OG0006096,PBRM1,Bromo adjacent homology domain,2,longevity
OG0006105,KLHDC3,kelch domain containing 3,2,longevity
OG0006107,IDUA,"Iduronidase, alpha-L",2,longevity
OG0006118,TMEM59,"Acts as a regulator of autophagy in response to S.aureus infection by promoting activation of LC3 (MAP1LC3A, MAP1LC3B or MAP1LC3C). Acts by interacting with ATG16L1, leading to promote a functional complex between LC3 and ATG16L1 and promoting LC3 lipidation and subsequent activation of autophagy. Modulates the O-glycosylation and complex N-glycosylation steps occurring during the Golgi maturation of several proteins such as APP, BACE1, SEAP or PRNP. Inhibits APP transport to the cell surface and further shedding",2,longevity
OG0006144,HNRNPM,heterogeneous nuclear ribonucleoprotein,2,longevity
OG0006146,FAM168B,Tongue Cancer Chemotherapy Resistant Protein 1,2,longevity
OG0006157,ANKRD29,Ankyrin repeat domain 29,2,longevity
OG0006162,PARP2,Poly (ADP-ribose) polymerase,2,longevity
OG0006172,SNX9,WASP-binding domain of Sorting nexin protein,2,longevity
OG0006178,ARHGEF17,Guanine nucleotide exchange factor for Rho/Rac/Cdc42-like GTPases,2,longevity
OG0006182,ATP6V0B,ATP synthase subunit C,2,longevity
OG0006184,FANCI,FANCI solenoid 1,2,longevity
OG0006187,SRRT,Arsenite-resistance protein 2,2,longevity
OG0006197,NEFL,neurofilament bundle assembly,2,longevity
OG0006202,ZBTB1,Zinc finger and BTB domain containing 1,2,longevity
OG0006213,GAS8,Growth arrest-specific,2,longevity
OG0006221,VAT1,Zinc-binding dehydrogenase,2,longevity
OG0006254,POC5,POC5 centriolar protein,2,longevity
OG0006255,MTDH,Metadherin,2,longevity
OG0006264,ANKRA2,"ankyrin repeat, family A (RFXANK-like), 2",2,longevity
OG0006269,RNF14,RWD,2,longevity
OG0006271,GCLM,Aldo/keto reductase family,2,longevity
OG0006272,KBTBD11,Kelch repeat and BTB (POZ) domain containing 11,2,longevity
OG0006273,SAMD10,Sterile alpha motif,2,longevity
OG0006274,ADD1,calmodulin binding,2,longevity
OG0006281,PDCD2,"Programmed cell death protein 2, C-terminal putative domain",2,longevity
OG0006295,VMP1,embryo implantation,2,longevity
OG0006298,ARVCF,HEAT repeats,2,longevity
OG0006299,COPB1,structural molecule activity,2,longevity
OG0006314,PDPR,Aminomethyltransferase folate-binding domain,2,longevity
OG0006316,PUF60,RNA splicing,2,longevity
OG0006325,EBNA1BP2,Eukaryotic rRNA processing protein EBP2,2,longevity
OG0006330,SARS2,"tRNA synthetase class II core domain (G, H, P, S and T)",2,longevity
OG0006338,CLDN23,"Plays a major role in tight junction-specific obliteration of the intercellular space, through calcium- independent cell-adhesion activity",2,longevity
OG0006339,PCGF6,"Zinc finger, C3HC4 type (RING finger)",2,longevity
OG0006353,NCAPH2,PF16858,2,longevity
OG0006360,CSPG5,Chondroitin sulphate attachment domain,2,longevity
OG0006361,CTSB,cellular response to thyroid hormone stimulus,2,longevity
OG0006365,KIAA0391,Protein-only RNase P,2,longevity
OG0006370,IL22RA2,"Interferon-alpha/beta receptor, fibronectin type III",2,longevity
OG0006373,CLASRP,serine arginine rich protein,2,longevity
OG0006376,CSRNP1,nuclear protein 1,2,longevity
OG0006379,USP40,Ubiquitin carboxyl-terminal hydrolase,2,longevity
OG0006383,PKP1,Armadillo/beta-catenin-like repeat,2,longevity
OG0006390,ZNF423,C2H2-type zinc finger,2,longevity
OG0006401,EPRS,"Prolyl-tRNA synthetase, C-terminal",2,longevity
OG0006404,FGFR1OP,FOP N terminal dimerisation domain,2,longevity
OG0006412,CEP112,Domain of unknown function (DUF4485),2,longevity
OG0006434,SLC35A1,Nucleotide-sugar transporter,2,longevity
OG0006442,LACTBL1,Beta-lactamase,2,longevity
OG0006451,TOE1,snRNA 3'-end processing,2,longevity
OG0006461,HTRA3,HtrA serine peptidase 3,2,longevity
OG0006467,ZBTB10,zinc finger and BTB,2,longevity
OG0006468,DZANK1,Double zinc ribbon and ankyrin repeat domains 1,2,longevity
OG0006475,DCBLD2,"Discoidin, CUB and LCCL domain containing 2",2,longevity
OG0006484,DDX31,DUF4217,2,longevity
OG0006487,SPOCK2,"Sparc osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2",2,longevity
OG0006491,CNKSR3,Protein of unknown function (DUF1170),2,longevity
OG0006501,GALNT7,polypeptide N-acetylgalactosaminyltransferase activity,2,longevity
OG0006508,LIMA1,"Zinc-binding domain present in Lin-11, Isl-1, Mec-3.",2,longevity
OG0006510,PAXBP1,GC-rich sequence DNA-binding factor-like protein,2,longevity
OG0006513,SKP2,F-box-like,2,longevity
OG0006530,EIF3B,"Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome",2,longevity
OG0006533,PPP3R1,subunit B,2,longevity
OG0006538,UBE3B,Ubiquitin protein ligase E3B,2,longevity
OG0006540,MAP2,Microtubule-associated protein,2,longevity
OG0006542,SPATA18,Mitochondria-eating protein,2,longevity
OG0006551,ZFYVE21,zinc finger,2,longevity
