qname,query,OG_ID,chr,seqStart,seqEnd
evm.model.ptg002134l.7_Prang-OG0010547.fa,evm.model.ptg002134l.7_Prang,OG0010547,chr3,2491802413,2491803529
evm.model.ptg006738l.4_Prang-OG0010549.fa,evm.model.ptg006738l.4_Prang,OG0010549,chr3,89918727,89922951
evm.model.ptg001106l.6_Prang-OG0010550.fa,evm.model.ptg001106l.6_Prang,OG0010550,chr3,2532984483,2532987981
evm.model.ptg021026l.3_Prang-OG0010553.fa,evm.model.ptg021026l.3_Prang,OG0010553,chr3,105270164,105271256
evm.model.ptg011363l.4_Prang-OG0010554.fa,evm.model.ptg011363l.4_Prang,OG0010554,chr3,3062006307,3062007951
evm.model.ptg007055l.1_Prang-OG0010555.fa,evm.model.ptg007055l.1_Prang,OG0010555,chr3,2181510188,2181511802
evm.model.ptg000913l.4_Prang-OG0010556.fa,evm.model.ptg000913l.4_Prang,OG0010556,chr3,1359245027,1359247253
evm.model.ptg004804l.4_Prang-OG0010557.fa,evm.model.ptg004804l.4_Prang,OG0010557,chr3,1591448105,1591449497
evm.model.ptg004493l.2_Prang-OG0010558.fa,evm.model.ptg004493l.2_Prang,OG0010558,chr3,1855214348,1855216034
evm.model.ptg018592l.1_Prang-OG0010559.fa,evm.model.ptg018592l.1_Prang,OG0010559,chr9,843261280,843261958
evm.model.ptg015586l.2_Prang-OG0010560.fa,evm.model.ptg015586l.2_Prang,OG0010560,chr11,679970915,679971821
evm.model.ptg006964l.3_Prang-OG0010561.fa,evm.model.ptg006964l.3_Prang,OG0010561,chr10,869146646,869147675
evm.model.ptg004647l.6_Prang-OG0010562.fa,evm.model.ptg004647l.6_Prang,OG0010562,chr10,1112942520,1112944830
evm.model.ptg012052l.1_Prang-OG0010563.fa,evm.model.ptg012052l.1_Prang,OG0010563,chr10,365411705,365414066
evm.model.ptg006482l.6_Prang-OG0010564.fa,evm.model.ptg006482l.6_Prang,OG0010564,chr8,1013910125,1013910935
evm.model.ptg003580l.3_Prang-OG0010565.fa,evm.model.ptg003580l.3_Prang,OG0010565,chr10,510954843,510956112
evm.model.ptg003015l.1_Prang-OG0010566.fa,evm.model.ptg003015l.1_Prang,OG0010566,chr2,2300342899,2300347195
evm.model.ptg001635l.5_Prang-OG0010567.fa,evm.model.ptg001635l.5_Prang,OG0010567,chr2,1139266604,1139270141
evm.model.ptg003519l.3_Prang-OG0010568.fa,evm.model.ptg003519l.3_Prang,OG0010568,chr14,691439856,691440759
evm.model.ptg006522l.4_Prang-OG0010569.fa,evm.model.ptg006522l.4_Prang,OG0010569,chr2,456451986,456452514
evm.model.ptg007784l.5_Prang-OG0010571.fa,evm.model.ptg007784l.5_Prang,OG0010571,chr10,759181932,759182844
evm.model.ptg006380l.11_Prang-OG0010576.fa,evm.model.ptg006380l.11_Prang,OG0010576,chr18,550475950,550478299
evm.model.ptg017359l.1_Prang-OG0010577.fa,evm.model.ptg017359l.1_Prang,OG0010577,chr2,1548425479,1548426205
evm.model.ptg011252l.5_Prang-OG0010578.fa,evm.model.ptg011252l.5_Prang,OG0010578,chr16,51690580,51708148
evm.model.ptg007999l.3_Prang-OG0010579.fa,evm.model.ptg007999l.3_Prang,OG0010579,chr16,26315076,26317320
evm.model.ptg003523l.1_Prang-OG0010581.fa,evm.model.ptg003523l.1_Prang,OG0010581,chr4,2188674793,2188676431
evm.model.ptg016345l.4_Prang-OG0010582.fa,evm.model.ptg016345l.4_Prang,OG0010582,chr16,459215973,459220062
evm.model.ptg001938l.2_Prang-OG0010583.fa,evm.model.ptg001938l.2_Prang,OG0010583,chr2,464151823,464153860
evm.model.ptg007696l.5_Prang-OG0010585.fa,evm.model.ptg007696l.5_Prang,OG0010585,chr14,85360088,85361366
evm.model.ptg000645l.3_Prang-OG0010587.fa,evm.model.ptg000645l.3_Prang,OG0010587,chr14,99807916,99808750
evm.model.ptg002830l.4_Prang-OG0010588.fa,evm.model.ptg002830l.4_Prang,OG0010588,chr14,225969945,225970572
evm.model.ptg001943l.2_Prang-OG0010590.fa,evm.model.ptg001943l.2_Prang,OG0010590,chr12,783775063,783776383
evm.model.ptg002564l.2_Prang-OG0010591.fa,evm.model.ptg002564l.2_Prang,OG0010591,chr16,478368222,478369722
evm.model.ptg021007l.2_Prang-OG0010592.fa,evm.model.ptg021007l.2_Prang,OG0010592,chr16,472597261,472599403
evm.model.ptg010930l.3_Prang-OG0010593.fa,evm.model.ptg010930l.3_Prang,OG0010593,chr9,611054240,611054945
evm.model.ptg009405l.5_Prang-OG0010594.fa,evm.model.ptg009405l.5_Prang,OG0010594,chr11,750328280,750329108
evm.model.ptg003862l.4_Prang-OG0010596.fa,evm.model.ptg003862l.4_Prang,OG0010596,chr16,538131820,538133413
evm.model.ptg018109l.1_Prang-OG0010597.fa,evm.model.ptg018109l.1_Prang,OG0010597,chr9,558294392,558296141
evm.model.ptg008885l.3_Prang-OG0010598.fa,evm.model.ptg008885l.3_Prang,OG0010598,chr9,557148199,557149672
evm.model.ptg001786l.5_Prang-OG0010600.fa,evm.model.ptg001786l.5_Prang,OG0010600,chr8,994272735,994273356
evm.model.ptg004426l.2_Prang-OG0010601.fa,evm.model.ptg004426l.2_Prang,OG0010601,chr11,683530046,683531543
evm.model.ptg007613l.12_Prang-OG0010602.fa,evm.model.ptg007613l.12_Prang,OG0010602,chr11,685060282,685062727
evm.model.ptg023733l.1_Prang-OG0010603.fa,evm.model.ptg023733l.1_Prang,OG0010603,chr8,1423739645,1423740752
evm.model.ptg006045l.1_Prang-OG0010604.fa,evm.model.ptg006045l.1_Prang,OG0010604,chr8,1066476809,1066478213
evm.model.ptg000405l.3_Prang-OG0010606.fa,evm.model.ptg000405l.3_Prang,OG0010606,chr2,647001142,647003422
evm.model.ptg015229l.2_Prang-OG0010607.fa,evm.model.ptg015229l.2_Prang,OG0010607,chr8,1379658816,1379659383
evm.model.ptg013444l.2_Prang-OG0010608.fa,evm.model.ptg013444l.2_Prang,OG0010608,chr16,442861184,442865117
evm.model.ptg010528l.1_Prang-OG0010609.fa,evm.model.ptg010528l.1_Prang,OG0010609,chr2,2147875585,2147876614
evm.model.ptg000006l.6_Prang-OG0010610.fa,evm.model.ptg000006l.6_Prang,OG0010610,chr2,368775462,368778090
evm.model.ptg031411l.1_Prang-OG0010611.fa,evm.model.ptg031411l.1_Prang,OG0010611,chr2,355352786,355353851
evm.model.ptg000123l.11_Prang-OG0010612.fa,evm.model.ptg000123l.11_Prang,OG0010612,chr18,120247092,120250641
evm.model.ptg003873l.4_Prang-OG0010613.fa,evm.model.ptg003873l.4_Prang,OG0010613,chr16,105131575,105132595
evm.model.ptg004007l.4_Prang-OG0010614.fa,evm.model.ptg004007l.4_Prang,OG0010614,chr16,95185204,95186497
evm.model.ptg003247l.6_Prang-OG0010615.fa,evm.model.ptg003247l.6_Prang,OG0010615,chr16,102587031,102588012
evm.model.ptg005801l.1_Prang-OG0010616.fa,evm.model.ptg005801l.1_Prang,OG0010616,chr1,483309354,483310113
evm.model.ptg000267l.1_Prang-OG0010617.fa,evm.model.ptg000267l.1_Prang,OG0010617,chr16,184086247,184089445
evm.model.ptg003262l.2_Prang-OG0010618.fa,evm.model.ptg003262l.2_Prang,OG0010618,chr2,3491811790,3491813335
evm.model.ptg026855l.2_Prang-OG0010620.fa,evm.model.ptg026855l.2_Prang,OG0010620,chr12,315577583,315579155
evm.model.ptg000529l.5_Prang-OG0010624.fa,evm.model.ptg000529l.5_Prang,OG0010624,chr1,1420918261,1420919185
evm.model.ptg013027l.2_Prang-OG0010625.fa,evm.model.ptg013027l.2_Prang,OG0010625,chr1,4079641717,4079642881
evm.model.ptg000515l.1_Prang-OG0010626.fa,evm.model.ptg000515l.1_Prang,OG0010626,chr1,3922185754,3922188418
evm.model.ptg001179l.5_Prang-OG0010627.fa,evm.model.ptg001179l.5_Prang,OG0010627,chr1,408287742,408288024
evm.model.ptg014474l.1_Prang-OG0010628.fa,evm.model.ptg014474l.1_Prang,OG0010628,chr4,2312488787,2312489330
evm.model.ptg011886l.2_Prang-OG0010629.fa,evm.model.ptg011886l.2_Prang,OG0010629,chr1,3911153805,3911155080
evm.model.ptg008887l.1_Prang-OG0010630.fa,evm.model.ptg008887l.1_Prang,OG0010630,chr12,1164162388,1164164674
evm.model.ptg004640l.4_Prang-OG0010631.fa,evm.model.ptg004640l.4_Prang,OG0010631,chr5,1914560216,1914562871
evm.model.ptg009460l.1_Prang-OG0010632.fa,evm.model.ptg009460l.1_Prang,OG0010632,chr16,539548512,539549628
evm.model.ptg001067l.1_Prang-OG0010634.fa,evm.model.ptg001067l.1_Prang,OG0010634,chr1,181512247,181513852
evm.model.ptg000647l.2_Prang-OG0010635.fa,evm.model.ptg000647l.2_Prang,OG0010635,chr1,685016529,685021185
evm.model.ptg020553l.1_Prang-OG0010636.fa,evm.model.ptg020553l.1_Prang,OG0010636,chr12,1194253713,1194254694
evm.model.ptg023032l.2_Prang-OG0010637.fa,evm.model.ptg023032l.2_Prang,OG0010637,chr16,433820035,433821286
evm.model.ptg011245l.3_Prang-OG0010639.fa,evm.model.ptg011245l.3_Prang,OG0010639,chr12,1174372890,1174374069
evm.model.ptg012504l.3_Prang-OG0010640.fa,evm.model.ptg012504l.3_Prang,OG0010640,chr5,1728251686,1728252895
evm.model.ptg006638l.1_Prang-OG0010641.fa,evm.model.ptg006638l.1_Prang,OG0010641,chr1,598283397,598284948
evm.model.ptg001830l.5_Prang-OG0010642.fa,evm.model.ptg001830l.5_Prang,OG0010642,chr5,1901494716,1901495667
evm.model.ptg007436l.2_Prang-OG0010643.fa,evm.model.ptg007436l.2_Prang,OG0010643,chr18,402899009,402900425
evm.model.ptg002471l.2_Prang-OG0010644.fa,evm.model.ptg002471l.2_Prang,OG0010644,chr1,2538695984,2538701411
evm.model.ptg020006l.1_Prang-OG0010645.fa,evm.model.ptg020006l.1_Prang,OG0010645,chr12,1197239097,1197241098
evm.model.ptg014485l.4_Prang-OG0010646.fa,evm.model.ptg014485l.4_Prang,OG0010646,chr12,1160367077,1160369816
evm.model.ptg008602l.4_Prang-OG0010648.fa,evm.model.ptg008602l.4_Prang,OG0010648,chr7,1823549283,1823549634
evm.model.ptg016532l.3_Prang-OG0010649.fa,evm.model.ptg016532l.3_Prang,OG0010649,chr13,286122492,286124949
evm.model.ptg007998l.1_Prang-OG0010650.fa,evm.model.ptg007998l.1_Prang,OG0010650,chr12,17006503,17007430
evm.model.ptg003959l.1_Prang-OG0010651.fa,evm.model.ptg003959l.1_Prang,OG0010651,chr18,331317897,331319532
evm.model.ptg006371l.3_Prang-OG0010652.fa,evm.model.ptg006371l.3_Prang,OG0010652,chr18,325575594,325577598
evm.model.ptg012701l.3_Prang-OG0010654.fa,evm.model.ptg012701l.3_Prang,OG0010654,chr18,76139414,76140479
evm.model.ptg036462l.1_Prang-OG0010656.fa,evm.model.ptg036462l.1_Prang,OG0010656,chr18,612865501,612866944
evm.model.ptg005741l.2_Prang-OG0010657.fa,evm.model.ptg005741l.2_Prang,OG0010657,chr12,162494236,162495520
evm.model.ptg000447l.1_Prang-OG0010658.fa,evm.model.ptg000447l.1_Prang,OG0010658,chr6,1092826035,1092828555
evm.model.ptg000740l.2_Prang-OG0010659.fa,evm.model.ptg000740l.2_Prang,OG0010659,chr2,1013095827,1013098470
evm.model.ptg015188l.2_Prang-OG0010660.fa,evm.model.ptg015188l.2_Prang,OG0010660,chr2,2054994757,2054995453
evm.model.ptg021974l.2_Prang-OG0010662.fa,evm.model.ptg021974l.2_Prang,OG0010662,chr2,2093923295,2093927045
evm.model.ptg000193l.1_Prang-OG0010663.fa,evm.model.ptg000193l.1_Prang,OG0010663,chr12,858824619,858827520
evm.model.ptg000193l.2_Prang-OG0010664.fa,evm.model.ptg000193l.2_Prang,OG0010664,chr12,859853697,859854702
evm.model.ptg005018l.2_Prang-OG0010665.fa,evm.model.ptg005018l.2_Prang,OG0010665,chr12,1066873604,1066875647
evm.model.ptg005572l.3_Prang-OG0010666.fa,evm.model.ptg005572l.3_Prang,OG0010666,chr12,1142916317,1142917421
evm.model.ptg007493l.5_Prang-OG0010667.fa,evm.model.ptg007493l.5_Prang,OG0010667,chr12,133334566,133336015
evm.model.ptg007167l.1_Prang-OG0010668.fa,evm.model.ptg007167l.1_Prang,OG0010668,chr12,1132405325,1132407203
evm.model.ptg012882l.2_Prang-OG0010669.fa,evm.model.ptg012882l.2_Prang,OG0010669,chr8,48790599,48791364
evm.model.ptg003464l.1_Prang-OG0010670.fa,evm.model.ptg003464l.1_Prang,OG0010670,chr8,686118120,686121687
evm.model.ptg003280l.5_Prang-OG0010672.fa,evm.model.ptg003280l.5_Prang,OG0010672,chr8,701720000,701721353
evm.model.ptg006990l.4_Prang-OG0010674.fa,evm.model.ptg006990l.4_Prang,OG0010674,chr8,503533806,503535111
evm.model.ptg015253l.3_Prang-OG0010675.fa,evm.model.ptg015253l.3_Prang,OG0010675,chr8,12139777,12140296
evm.model.ptg010979l.1_Prang-OG0010676.fa,evm.model.ptg010979l.1_Prang,OG0010676,chr8,51322302,51323211
evm.model.ptg003477l.3_Prang-OG0010677.fa,evm.model.ptg003477l.3_Prang,OG0010677,chr8,42552517,42553204
evm.model.ptg003699l.2_Prang-OG0010678.fa,evm.model.ptg003699l.2_Prang,OG0010678,chr8,521350882,521352349
evm.model.ptg028995l.2_Prang-OG0010679.fa,evm.model.ptg028995l.2_Prang,OG0010679,chr14,23568270,23569008
evm.model.ptg017559l.2_Prang-OG0010680.fa,evm.model.ptg017559l.2_Prang,OG0010680,chr8,725073808,725075545
evm.model.ptg005593l.5_Prang-OG0010681.fa,evm.model.ptg005593l.5_Prang,OG0010681,chr14,20460742,20462059
evm.model.ptg006506l.1_Prang-OG0010682.fa,evm.model.ptg006506l.1_Prang,OG0010682,chr4,395140302,395141439
evm.model.ptg001663l.5_Prang-OG0010683.fa,evm.model.ptg001663l.5_Prang,OG0010683,chr4,730258261,730260211
evm.model.ptg003440l.7_Prang-OG0010684.fa,evm.model.ptg003440l.7_Prang,OG0010684,chr4,245029125,245030076
evm.model.ptg003825l.2_Prang-OG0010685.fa,evm.model.ptg003825l.2_Prang,OG0010685,chr4,1356817502,1356818600
evm.model.ptg001208l.7_Prang-OG0010686.fa,evm.model.ptg001208l.7_Prang,OG0010686,chr4,710325946,710327803
evm.model.ptg014201l.3_Prang-OG0010687.fa,evm.model.ptg014201l.3_Prang,OG0010687,chr4,878130804,878131881
evm.model.ptg016724l.2_Prang-OG0010688.fa,evm.model.ptg016724l.2_Prang,OG0010688,chr4,1366280061,1366280886
evm.model.ptg002417l.5_Prang-OG0010690.fa,evm.model.ptg002417l.5_Prang,OG0010690,chr4,886336935,886339425
evm.model.ptg003001l.1_Prang-OG0010691.fa,evm.model.ptg003001l.1_Prang,OG0010691,chr4,1337198396,1337200904
evm.model.ptg020471l.5_Prang-OG0010692.fa,evm.model.ptg020471l.5_Prang,OG0010692,chr4,1349045599,1349046898
evm.model.ptg016307l.1_Prang-OG0010693.fa,evm.model.ptg016307l.1_Prang,OG0010693,chr4,1043995299,1043995665
evm.model.ptg002833l.2_Prang-OG0010694.fa,evm.model.ptg002833l.2_Prang,OG0010694,chr15,712333525,712335223
evm.model.ptg003350l.2_Prang-OG0010695.fa,evm.model.ptg003350l.2_Prang,OG0010695,chr4,573806609,573810635
evm.model.ptg014337l.7_Prang-OG0010696.fa,evm.model.ptg014337l.7_Prang,OG0010696,chr15,248034887,248035685
evm.model.ptg002947l.2_Prang-OG0010697.fa,evm.model.ptg002947l.2_Prang,OG0010697,chr4,1651430717,1651432247
evm.model.ptg018013l.1_Prang-OG0010698.fa,evm.model.ptg018013l.1_Prang,OG0010698,chr4,2954588613,2954589585
evm.model.ptg008681l.8_Prang-OG0010699.fa,evm.model.ptg008681l.8_Prang,OG0010699,chr4,195337493,195338084
evm.model.ptg010244l.5_Prang-OG0010700.fa,evm.model.ptg010244l.5_Prang,OG0010700,chr4,264281621,264282677
evm.model.ptg004021l.2_Prang-OG0010701.fa,evm.model.ptg004021l.2_Prang,OG0010701,chr4,612002460,612003396
evm.model.ptg006783l.3_Prang-OG0010702.fa,evm.model.ptg006783l.3_Prang,OG0010702,chr1,2494558442,2494559270
evm.model.ptg002072l.3_Prang-OG0010703.fa,evm.model.ptg002072l.3_Prang,OG0010703,chr1,338400507,338403738
evm.model.ptg001965l.5_Prang-OG0010705.fa,evm.model.ptg001965l.5_Prang,OG0010705,chr4,1857381441,1857382575
evm.model.ptg003436l.2_Prang-OG0010707.fa,evm.model.ptg003436l.2_Prang,OG0010707,chr15,178777176,178778307
evm.model.ptg005421l.1_Prang-OG0010708.fa,evm.model.ptg005421l.1_Prang,OG0010708,chr4,1823291027,1823291618
evm.model.ptg003117l.7_Prang-OG0010709.fa,evm.model.ptg003117l.7_Prang,OG0010709,chr15,382642964,382643477
evm.model.ptg002920l.3_Prang-OG0010710.fa,evm.model.ptg002920l.3_Prang,OG0010710,chr2,2537388630,2537389731
evm.model.ptg004923l.6_Prang-OG0010711.fa,evm.model.ptg004923l.6_Prang,OG0010711,chr15,207495830,207501254
evm.model.ptg002583l.3_Prang-OG0010712.fa,evm.model.ptg002583l.3_Prang,OG0010712,chr15,144525355,144526411
evm.model.ptg002833l.3_Prang-OG0010713.fa,evm.model.ptg002833l.3_Prang,OG0010713,chr15,711668469,711669696
evm.model.ptg006843l.3_Prang-OG0010714.fa,evm.model.ptg006843l.3_Prang,OG0010714,chr4,1463492015,1463492399
evm.model.ptg010665l.1_Prang-OG0010715.fa,evm.model.ptg010665l.1_Prang,OG0010715,chr4,1499373152,1499374664
evm.model.ptg001310l.1_Prang-OG0010717.fa,evm.model.ptg001310l.1_Prang,OG0010717,chr15,358078671,358080402
evm.model.ptg006809l.1_Prang-OG0010718.fa,evm.model.ptg006809l.1_Prang,OG0010718,chr15,254348765,254352038
evm.model.ptg004947l.2_Prang-OG0010719.fa,evm.model.ptg004947l.2_Prang,OG0010719,chr15,723900968,723902894
evm.model.ptg014281l.1_Prang-OG0010721.fa,evm.model.ptg014281l.1_Prang,OG0010721,chr15,540060686,540062474
evm.model.ptg000107l.16_Prang-OG0010722.fa,evm.model.ptg000107l.16_Prang,OG0010722,chr8,94109504,94110101
evm.model.ptg004135l.2_Prang-OG0010723.fa,evm.model.ptg004135l.2_Prang,OG0010723,chr15,530801776,530802628
evi.model.ptg027468l.58_Prang-OG0010724.fa,evi.model.ptg027468l.58_Prang,OG0010724,chr4,1648754979,1648755912
evm.model.ptg011238l.2_Prang-OG0010725.fa,evm.model.ptg011238l.2_Prang,OG0010725,chr4,1676259506,1676261120
evm.model.ptg010817l.4_Prang-OG0010727.fa,evm.model.ptg010817l.4_Prang,OG0010727,chr15,311401491,311403546
evm.model.ptg001186l.2_Prang-OG0010728.fa,evm.model.ptg001186l.2_Prang,OG0010728,chr15,731363384,731364452
evm.model.ptg002345l.7_Prang-OG0010729.fa,evm.model.ptg002345l.7_Prang,OG0010729,chr5,1214827680,1214828343
evm.model.ptg022358l.3_Prang-OG0010730.fa,evm.model.ptg022358l.3_Prang,OG0010730,chr15,730822056,730822980
evm.model.ptg005709l.2_Prang-OG0010731.fa,evm.model.ptg005709l.2_Prang,OG0010731,chr15,60023988,60025743
evm.model.ptg000943l.2_Prang-OG0010732.fa,evm.model.ptg000943l.2_Prang,OG0010732,chr4,1881462721,1881464161
evm.model.ptg001734l.1_Prang-OG0010733.fa,evm.model.ptg001734l.1_Prang,OG0010733,chr7,1889812141,1889813254
evm.model.ptg010857l.1_Prang-OG0010734.fa,evm.model.ptg010857l.1_Prang,OG0010734,chr1,1698336526,1698338194
evm.model.ptg001409l.2_Prang-OG0010735.fa,evm.model.ptg001409l.2_Prang,OG0010735,chr1,2374436649,2374439538
evm.model.ptg003147l.6_Prang-OG0010736.fa,evm.model.ptg003147l.6_Prang,OG0010736,chr1,1689120864,1689123546
evm.model.ptg006692l.3_Prang-OG0010737.fa,evm.model.ptg006692l.3_Prang,OG0010737,chr7,1931750062,1931751919
evm.model.ptg008492l.4_Prang-OG0010738.fa,evm.model.ptg008492l.4_Prang,OG0010738,chr1,967054908,967057023
evm.model.ptg009825l.1_Prang-OG0010739.fa,evm.model.ptg009825l.1_Prang,OG0010739,chr1,2941091364,2941092201
evm.model.ptg009815l.2_Prang-OG0010740.fa,evm.model.ptg009815l.2_Prang,OG0010740,chr14,682949164,682949740
evm.model.ptg016349l.1_Prang-OG0010741.fa,evm.model.ptg016349l.1_Prang,OG0010741,chr1,1242141165,1242141354
evm.model.ptg003147l.2_Prang-OG0010742.fa,evm.model.ptg003147l.2_Prang,OG0010742,chr1,1683683713,1683685111
evm.model.ptg003147l.1_Prang-OG0010743.fa,evm.model.ptg003147l.1_Prang,OG0010743,chr1,1683513644,1683515969
evm.model.ptg023776l.2_Prang-OG0010744.fa,evm.model.ptg023776l.2_Prang,OG0010744,chr6,612950212,612950851
evm.model.ptg007793l.2_Prang-OG0010745.fa,evm.model.ptg007793l.2_Prang,OG0010745,chr6,618830265,618831927
evm.model.ptg010518l.4_Prang-OG0010746.fa,evm.model.ptg010518l.4_Prang,OG0010746,chr6,354906628,354908692
evm.model.ptg010518l.3_Prang-OG0010747.fa,evm.model.ptg010518l.3_Prang,OG0010747,chr6,355846595,355847012
evm.model.ptg007420l.2_Prang-OG0010749.fa,evm.model.ptg007420l.2_Prang,OG0010749,chr6,700482339,700484136
evm.model.ptg003896l.1_Prang-OG0010750.fa,evm.model.ptg003896l.1_Prang,OG0010750,chr6,1893407856,1893409143
evm.model.ptg005695l.2_Prang-OG0010751.fa,evm.model.ptg005695l.2_Prang,OG0010751,chr6,125858229,125860380
evm.model.ptg001936l.6_Prang-OG0010752.fa,evm.model.ptg001936l.6_Prang,OG0010752,chr6,1837846010,1837847684
evm.model.ptg011854l.1_Prang-OG0010753.fa,evm.model.ptg011854l.1_Prang,OG0010753,chr14,826643452,826644820
evm.model.ptg002022l.3_Prang-OG0010754.fa,evm.model.ptg002022l.3_Prang,OG0010754,chr6,250968417,250969866
evm.model.ptg000350l.1_Prang-OG0010755.fa,evm.model.ptg000350l.1_Prang,OG0010755,chr6,322747986,322748562
evm.model.ptg006090l.2_Prang-OG0010756.fa,evm.model.ptg006090l.2_Prang,OG0010756,chr7,1010827005,1010828151
evm.model.ptg004649l.14_Prang-OG0010757.fa,evm.model.ptg004649l.14_Prang,OG0010757,chr6,205522277,205523141
evm.model.ptg012508l.5_Prang-OG0010759.fa,evm.model.ptg012508l.5_Prang,OG0010759,chr13,519434383,519435040
evm.model.ptg003406l.3_Prang-OG0010760.fa,evm.model.ptg003406l.3_Prang,OG0010760,chr7,452582946,452584281
evm.model.ptg014881l.3_Prang-OG0010761.fa,evm.model.ptg014881l.3_Prang,OG0010761,chr9,3415043,3416087
evm.model.ptg017464l.3_Prang-OG0010762.fa,evm.model.ptg017464l.3_Prang,OG0010762,chr6,518550835,518551564
evm.model.ptg016026l.1_Prang-OG0010763.fa,evm.model.ptg016026l.1_Prang,OG0010763,chr8,1407372373,1407373291
evm.model.ptg006619l.6_Prang-OG0010765.fa,evm.model.ptg006619l.6_Prang,OG0010765,chr3,465070707,465070947
evm.model.ptg004951l.2_Prang-OG0010766.fa,evm.model.ptg004951l.2_Prang,OG0010766,chr18,196731693,196732662
evm.model.ptg041767l.1_Prang-OG0010767.fa,evm.model.ptg041767l.1_Prang,OG0010767,chr14,711510194,711511151
evm.model.ptg015878l.3_Prang-OG0010768.fa,evm.model.ptg015878l.3_Prang,OG0010768,chr12,1144917933,1144919766
evm.model.ptg001498l.5_Prang-OG0010770.fa,evm.model.ptg001498l.5_Prang,OG0010770,chr2,2940536124,2940536772
evm.model.ptg007362l.1_Prang-OG0010772.fa,evm.model.ptg007362l.1_Prang,OG0010772,chr1,1980307036,1980309421
evm.model.ptg039729l.3_Prang-OG0010773.fa,evm.model.ptg039729l.3_Prang,OG0010773,scaffold5711,82521,82893
evm.model.ptg004757l.1_Prang-OG0010774.fa,evm.model.ptg004757l.1_Prang,OG0010774,chr2,2789095337,2789096444
evm.model.ptg010802l.1_Prang-OG0010775.fa,evm.model.ptg010802l.1_Prang,OG0010775,chr2,2787566950,2787568162
evm.model.ptg024884l.2_Prang-OG0010776.fa,evm.model.ptg024884l.2_Prang,OG0010776,chr3,24058399,24059092
evm.model.ptg031622l.1_Prang-OG0010777.fa,evm.model.ptg031622l.1_Prang,OG0010777,chr3,8243362,8244871
evm.model.ptg045273l.1_Prang-OG0010779.fa,evm.model.ptg045273l.1_Prang,OG0010779,chr6,330510374,330511556
evm.model.ptg022867l.1_Prang-OG0010780.fa,evm.model.ptg022867l.1_Prang,OG0010780,chr14,928051553,928052519
evm.model.ptg006802l.4_Prang-OG0010782.fa,evm.model.ptg006802l.4_Prang,OG0010782,chr6,97701560,97703288
evm.model.ptg020963l.1_Prang-OG0010783.fa,evm.model.ptg020963l.1_Prang,OG0010783,chr8,64676592,64677903
evm.model.ptg009633l.1_Prang-OG0010784.fa,evm.model.ptg009633l.1_Prang,OG0010784,chr6,1957370737,1957372012
evm.model.ptg020548l.1_Prang-OG0010785.fa,evm.model.ptg020548l.1_Prang,OG0010785,chr6,64033503,64034352
evm.model.ptg007473l.3_Prang-OG0010786.fa,evm.model.ptg007473l.3_Prang,OG0010786,chr6,1753754901,1753755930
evm.model.ptg014760l.2_Prang-OG0010788.fa,evm.model.ptg014760l.2_Prang,OG0010788,chr17,42237908,42239144
evm.model.ptg021986l.1_Prang-OG0010789.fa,evm.model.ptg021986l.1_Prang,OG0010789,chr14,604203883,604204759
