Ammel,Ammex,Asmec,Asmes,Darer,Gamor,Hosap,Leocu,Luden,Mymur,Nebri,Plwal,Prang,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,1,1,1,1,1,5.30638964385544e-06,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010782,0,1,4,14
1,1,1,1,NA,1,0.0699653727248699,1,1,1,0.0626295275063071,NA,0.0410436293408571,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010784,1,0,5,13
1,1,1,1,1,1,0.0899913286302496,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010792,0,0,4,14
1,1,1,1,1,1,1,1,1,1,0.000244086110196606,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010794,0,1,4,14
1,1,1,1,0.951626054735648,1,1,1,1,1,1,NA,0.913418370462728,1,NA,NA,1,1,1,0.0585160759670806,NA,1,hits_per_18_species,OG0010795,0,0,5,13
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,0.043829342094024,1,1,1,hits_per_18_species,OG0010796,1,0,4,14
1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0010799,0,0,3,15
1,1,NA,1,1,1,0.975373722177602,1,1,1,0.697680564731293,1,1,NA,NA,NA,0.231907124240202,1,1,0.00574123060831272,1,1,hits_per_18_species,OG0010800,0,1,3,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,4.01453870146895e-11,1,1,1,hits_per_18_species,OG0010801,1,0,4,14
0.945921242371672,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.280561068446447,1,1,hits_per_18_species,OG0010804,0,0,4,14
1,NA,0.000195722021074873,1,0.0986918721846697,1,1,0.00087120971689536,1,1,NA,NA,0.215590361760861,9.0072322836976e-06,NA,0,1,0.922110800438777,1.01135766428229e-11,0,1,1,hits_per_18_species,OG0010805,4,2,6,12
1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.0303799726110366,1,1,1,1,1,hits_per_18_species,OG0010806,0,1,3,15
1,1,1,1,1,1,1,0.0524466960787658,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010814,0,0,4,14
0.00586759536974291,NA,1,1,NA,0.742568492311282,2.49295184815423e-05,1,1,1,1,NA,1,NA,1,1,1,1,1,2.66509076474186e-08,1,1,hits_per_18_species,OG0010815,0,3,5,13
1,0.59222998156946,1,0.00327391112858927,1,1,1,1,1,1,1,NA,1,NA,0.0281995358091134,NA,1,1,NA,1,1,1,hits_per_18_species,OG0010816,0,2,3,15
1,1,1,1,1,1,1,1,1,NA,0.000822192414507483,NA,1,0.0909494671687042,NA,NA,1,0.583401750058522,1,1,1,1,hits_per_18_species,OG0010818,0,1,5,13
1,1,1,1,1,1,1,1,1,1,1,NA,0.0737700107385712,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010820,0,0,4,14
1,1,1,1,1,0.45610931178876,1,1,1,1,0.0178772768051603,NA,1,NA,NA,NA,1,1,1,1,1,0.609833054794463,hits_per_18_species,OG0010821,0,1,4,14
1,1,1,1,1,1,1,1,0.979485160889713,1,1,NA,1,NA,NA,NA,1,1,1,0,1,1,hits_per_18_species,OG0010822,0,1,4,14
1,1,1,1,1,0.221056552685074,0.901489031432132,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010823,0,0,4,14
1,1,1,0.00138554919800526,1,1,1,1,0.00101382038930836,1,1,1,1,NA,NA,NA,NA,1,1,1,0.624756727867269,1,hits_per_18_species,OG0010824,1,1,4,14
1,NA,1,1,1,1,0.891836141643329,0.163519040788087,1,1,1,1,0.00266023730253706,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010825,1,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010826,0,0,4,14
1,1,1,1,1,1,1,1,0.0246510173211956,1,0.0245134691932308,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010827,1,1,4,14
1,1,1,1,1,1,1,1,NA,1,0.525252013439167,NA,1,1,NA,NA,1,1,4.07932289614443e-06,0.026174904758836,1,1,hits_per_18_species,OG0010828,1,1,4,14
1,NA,1,1,1,0.181167140473169,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,0.761246919248396,1,hits_per_18_species,OG0010830,0,0,4,14
1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,0,1,1,hits_per_18_species,OG0010832,0,1,4,14
0.0102722780871706,NA,1,1,1,0.62229945431182,0.464526690831363,NA,1,1.47628842483982e-08,2.34598184956081e-06,0.240198110742615,1,1,1,NA,0.000454027345982155,1,0.901283053112463,NA,0.860351565630118,1.0405668491309e-06,hits_per_18_species,OG0010833,0,5,5,13
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010834,0,0,4,14
1,0.238585973770435,1,1,1,1,0.162702735969635,1,1,1,1,NA,1.86750492996435e-05,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010835,1,0,4,14
0.687087003053638,1,1,1,1,1,0.00169132281755968,9.20493921326426e-05,1,1,1,NA,1,NA,NA,NA,1,1,0.507027404798451,1.36071154344108e-11,0.867054449952079,0.424819912601851,hits_per_18_species,OG0010836,0,3,4,14
1,0.551376219501537,1,1,NA,1,1,1,NA,1,0.0439622697030393,0.276000183876444,1,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010837,0,1,4,14
1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0010838,0,0,4,14
6.53677389717e-07,1,1,1,1,1,1,1,7.58352941254703e-06,1,1,NA,1,NA,NA,NA,1,1,1,3.42094468308574e-06,1,0.00143468155154314,hits_per_18_species,OG0010840,1,3,4,14
0.0840299975169465,1,1,1,1,1,0.122273658553638,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010841,0,0,4,14
1,1,1,1,1,1,1,2.44093194823325e-07,2.68680080844352e-05,1,1,NA,0.12548948958261,NA,NA,NA,1,0.680267226406457,1,1,1,1,hits_per_18_species,OG0010843,1,1,4,14
1,1,1,1,0.688001758126491,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010848,0,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,NA,9.84741692114377e-05,NA,1,NA,1,0.770751916584514,1,1,1,hits_per_18_species,OG0010850,1,0,5,13
0.142903313620426,NA,1,1,1,1,0.0309224521679914,1,1,1,1,1,1,NA,NA,NA,1,1,0,1,0.534335201525618,1,hits_per_18_species,OG0010851,1,1,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010854,0,0,4,14
1,0.000203736543395505,1,1,0.331002508696511,1,0.331823092530643,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.622506636069185,1,1,hits_per_18_species,OG0010855,0,1,4,14
1,1,1,1,0.225818598736057,1,1,1,1,1,1,NA,0.195542892055525,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010857,0,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010858,0,0,4,14
1,1,1,1,1,0.579378288134679,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010859,0,0,4,14
1,NA,1,1,1,1,1,1,1,0.353068750436368,0.409766162587956,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010861,0,0,4,14
1,1,1,1,1,0.176361799000697,1,1,1,1,1,NA,0.809905113203459,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010862,0,0,4,14
1,1,1,1,1,1,1,0.00146334414588345,1,1,0.270627708771451,NA,0.0111751072467303,NA,NA,NA,1,1,1,0.0113291065706197,1,1,hits_per_18_species,OG0010863,1,2,4,14
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_18_species,OG0010864,0,0,4,14
1,1,1,1,1,1,NA,1,1,1,1,NA,8.93951579428176e-13,NA,0.00300814891171264,NA,1,1,1,1,1,1,hits_per_18_species,OG0010865,1,1,4,14
1,1,1,1,1,0.0768161193905432,1,2.5915936063825e-12,1,1,1,NA,0.00888502069314145,NA,NA,NA,1,1,1,0,0.677415330570785,0.00055118883797145,hits_per_18_species,OG0010866,1,3,4,14
1,1,1,1,1,0.405355121045737,0.00320152186502054,1,NA,1,1,1,1,NA,NA,3.29935082454824e-05,NA,1,1,1,1,0.0888321980651228,hits_per_18_species,OG0010869,1,1,4,14
0.321140584503961,1,1,1,1,1,1,1,NA,0.549662834417709,1,1,1,NA,NA,NA,1,0.00027856607037896,1,1,1,1,hits_per_18_species,OG0010870,0,1,3,15
1,NA,1,1,1,1,0.845227878366677,1,1,1,1,1.67075669859074e-05,7.68342718018289e-05,NA,NA,NA,1,1,1,0.104859167560647,1,0.192851709417636,hits_per_18_species,OG0010872,1,1,4,14
1,1,1,1,NA,1,1,1,1,1,1,NA,1,2.27349578829639e-07,NA,NA,1,1,1,0.00696048204393662,1,1,hits_per_18_species,OG0010876,1,1,5,13
NA,0.910366910063472,1,1,1,1,1,1,1,1,1,NA,0.277605274951628,NA,0.0126678737667856,NA,1,1,1,0.00717874323885143,1,1,hits_per_18_species,OG0010878,0,2,4,14
1,1,1,1,1,1,0.429300246160645,1,1,1,0.31127494021944,NA,1,NA,NA,NA,1,1,1,0.0538037747454856,1,1,hits_per_18_species,OG0010879,0,0,4,14
1,1,1,1,1,1,1,1,0.74484292618908,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010880,0,0,4,14
1,1,1,1,0.320797619669536,1,1,1,NA,1,1,NA,1,1,NA,0,0.316461271167401,1,NA,1,1,1,hits_per_18_species,OG0010882,1,0,4,14
1,1,0.0033320611729748,1,0.526165554926179,1,0.0019016052196289,1,0.332573218905414,1,1,NA,1,NA,NA,NA,0.310977348492098,1,1,1,1,1,hits_per_18_species,OG0010883,1,1,4,14
1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010886,0,0,3,15
1,NA,1,1,1,0.810691248454555,1,1,1,1,1,1,0.309948558989238,NA,NA,NA,1,1,6.36155984556908e-08,1,1,1,hits_per_18_species,OG0010887,1,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,0.574373740674578,1,0.554615848343146,1.83186799063151e-15,1,1,hits_per_18_species,OG0010888,0,1,4,14
1,1,1,1,1,1,1,0.0318764171097602,1,0.101881731871977,1,NA,1,NA,NA,NA,1,1,1,1,1,0.327997626985852,hits_per_18_species,OG0010889,0,1,4,14
0.942059264699724,1,1,1,1,1,0.621458388299699,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.626554783864046,1,1,hits_per_18_species,OG0010892,0,0,4,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010898,0,0,3,15
1,1,1,1,NA,1,1,1,0.715405378206097,1,1,1,1,NA,NA,NA,1,1,1,0.0518876681393027,1,0.472330432831916,hits_per_18_species,OG0010899,0,0,4,14
1,1,1,1,1,0.000481640067538758,0.874120749822052,1,1,0.609633796624866,1,NA,1,NA,NA,NA,1,1,0.172465018998844,1,1,1,hits_per_18_species,OG0010900,0,1,4,14
1,NA,0.247472095838522,1,1,0.0238148590820817,1,1,1,0.180375397447496,1,NA,1,NA,1,0.00020080810037576,NA,1,1,1,1,1,hits_per_18_species,OG0010903,1,1,5,13
1,1,1,1,1,0.550686869253867,1,1,1,1,1,NA,NA,0,NA,1,1,1,1,NA,0.270406365149321,1,hits_per_18_species,OG0010908,1,0,5,13
0.864095358934282,1,1,1,1,1,1,1,NA,1,1,1,0.000162679149643019,NA,NA,NA,1,1,1,0.00333903070262842,1,1,hits_per_18_species,OG0010909,1,1,3,15
1,1,1,1,NA,NA,1,0.0670459972680952,0.525267391145377,1,1,1,1,1,NA,NA,0.529169294356381,1,1,6.32877417139355e-10,0.259104094427143,1,hits_per_18_species,OG0010914,0,1,5,13
1.77685498036762e-05,1,1,1,NA,0.929955174041427,1,0.0450664195503962,0.238299143524787,1,1,NA,0.00336459644561265,NA,1,NA,1,0.00152990589309343,1,1,1,0.587856234181543,hits_per_18_species,OG0010916,1,3,4,14
1,1,1,1,1,1,1,1,1,1,1,1,0.196486606458519,NA,NA,NA,0.0459633241280718,1,1,NA,1,1,hits_per_18_species,OG0010917,0,1,4,14
1,1,1,1,1,1,1,1,0.00597349684520054,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010920,1,0,4,14
1,1,1,0.116333325377245,NA,1,1,1,1,1,1,NA,1,NA,0.0348453415029617,NA,1,1,1,0.474368321686512,1,1,hits_per_18_species,OG0010922,0,1,4,14
0.000186981218368576,0.0256435152148959,1,1,0.00551126657603734,0.261633947608219,0.0185884366519216,9.89483495139609e-11,1,NA,9.15169593379006e-05,NA,0.274691131438616,1.19788623464956e-10,NA,1,0.2223876586093,0.0312193260295546,1,0.000458872257373288,1,NA,hits_per_18_species,OG0010923,1,8,6,12
1,1,1,1,1,1,1,1,1,1,0.873684578447049,NA,NA,NA,NA,1,1,1,1,1,1,1,hits_per_18_species,OG0010924,0,0,4,14
0.139618687407596,1,1,1,0.730287435808744,1,0.17444282281861,NA,1,1,NA,1,0.11914034209826,0.244329437501852,1,NA,1,1,NA,1,1,1,hits_per_18_species,OG0010926,0,0,4,14
1,1,1,1,1,1,1,NA,1,1,1,NA,0.320999012045551,6.11232248148852e-09,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010927,1,0,5,13
NA,0.000502679990316446,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010930,0,1,4,14
NA,1,1,1,1,0.00236554850810644,1,1,6.5387099068559e-08,1,1,1,1,NA,NA,NA,0.393861075919211,1,0.573306164906529,0.00491970440926875,1,0.237495172273352,hits_per_18_species,OG0010934,1,2,4,14
NA,0.115782649246785,1,1,NA,1,1,1,1,1,1,1,0.000289077578678798,2.2628956383719e-06,NA,NA,1,1,1,0.0290180159384509,1,1,hits_per_18_species,OG0010941,2,1,5,13
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010942,0,0,4,14
NA,1,1,1,1,1,0.0591446707852065,1,1,1,1,1,1,NA,NA,NA,0.200155191415771,1,1,1,1,0.114083454957001,hits_per_18_species,OG0010943,0,0,4,14
NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,5.47043227383526e-09,1,1,1,hits_per_18_species,OG0010944,1,0,4,14
NA,1,1,1,NA,1,0.391367298874689,1,1,1,1,0.0347043099871352,1,NA,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0010951,0,1,4,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0.0176090479537676,1,1,1,1,1,hits_per_18_species,OG0010953,0,1,4,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1.33510351879029e-05,1,0.000132211360018175,hits_per_18_species,OG0010958,0,2,4,14
NA,1,1,1,1,1,0.470713835219385,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0.0165689281033897,hits_per_18_species,OG0010960,0,1,4,14
NA,1,1,1,1,0.0812607755797647,0.00606520610070405,1,1,1,1,1,1,NA,NA,NA,0.0258348451367716,1,1,1,1,0.013448494426459,hits_per_18_species,OG0010961,0,3,4,14
NA,1,1,1,1,0.0337320939017038,0.670861393218374,0.0488255506995734,1,1,NA,0.133810605604609,NA,NA,2.6301297106901e-07,1,0.182609832091659,1,1,1,1,1,hits_per_18_species,OG0010967,0,3,4,14
NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010970,0,0,5,13
NA,0.029459230921232,1,1,1,1,1,0.042487337805893,1,0.573646237725782,1,0.0542484039413105,1,NA,NA,NA,1,1,1,1,0.275799501545134,1,hits_per_18_species,OG0010974,0,2,4,14
NA,1,1,1,1,1,1,1,1,1,1,1,0.799249048840712,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010980,0,0,4,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010982,0,0,4,14
NA,0.148120300262578,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0010983,0,0,4,14
NA,1,1,1,NA,0.115975893920128,1,1,1,1,1,0.107554881653938,1,NA,1,NA,1,1,0.551957959638759,1,1,1,hits_per_18_species,OG0010994,0,0,4,14
NA,1,1,1,1,0.282467656732265,1,1,1,1,1,1,1,NA,NA,NA,0.175664074666107,1,1,1,1,1,hits_per_18_species,OG0010998,0,0,4,14
NA,1,1,1,1,0.000368487762728853,0.0380585185606903,0.246206906367792,1,0.0001166146478635,1,1,0.00353210998679077,NA,NA,NA,1,1,1,7.93553516001966e-05,1,1,hits_per_18_species,OG0011001,1,4,4,14
NA,1,6.34036989577424e-10,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0011002,1,0,4,14
NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0011003,0,0,5,13
1,1,NA,1,1,1,1,1,1,0.994537407335736,1,NA,1,NA,NA,1,1,1,1,1,1,0.386521703093871,hits_per_18_species,OG0011065,0,0,4,14
1,NA,1,1,1,1,1,1,1,1,1,NA,1,0.303708568376519,NA,NA,0.0456211351920638,1,1,0,1,0.686123951123921,hits_per_18_species,OG0011066,0,2,5,13
1,NA,1,1,1,1,1,1,NA,0.929433845734838,0.0328126143711346,0.0785336807337825,0.410168474747735,1,1,NA,NA,1,1,0.48490034798875,1,1,hits_per_18_species,OG0011120,0,1,4,14
1,1,1,1,NA,0.967626018477129,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,hits_per_18_species,OG0011218,0,0,5,13
1,1,1,1,1,1,1,NA,NA,1,0.30505225624381,1,NA,1,0,NA,1,1,1,1,1,1,hits_per_18_species,OG0011269,0,1,3,15
NA,1,1,1,0.836390352208105,1,1,NA,1,1,1,NA,1,1,NA,0,1,1,1,1,1,1,hits_per_18_species,OG0011286,1,0,6,12
1,1,1,1,NA,1,0.759522005798374,1,NA,1,0.905954266992994,1,9.118204387637e-05,1,NA,1,NA,1,1,1,1,1,hits_per_18_species,OG0011365,1,0,5,13
1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,0,1,1,NA,1,1,1,hits_per_18_species,OG0011409,1,0,4,14
1,NA,1,1,0.316310229771385,0.044690704309081,0.99822958452153,1,0.16005772580275,1,1,0.959130762938049,1,NA,0.0162801883143633,NA,0.906241971101242,1,0.0108121840229247,1,0.895505284742474,NA,hits_per_18_species,OG0011452,1,2,4,14
0.335480335283606,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,1,1,1,1,hits_per_18_species,OG0011485,0,0,4,14
1,0.0269250636689267,1.34810829166554e-10,1,0.0855598038235794,NA,1,1,0.413992803976009,1,0.575806132215317,NA,1,NA,NA,0.011146015885299,0.42403551186416,1,1,1,1,1,hits_per_18_species,OG0011497,2,1,5,13
0.291504777215923,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,hits_per_18_species,OG0011508,0,0,5,13
1,NA,1,1,1,0.646393830030285,0.000107730151782448,1,NA,1,1,1,NA,1,1,0.0112935426195585,NA,1,1,3.66373598126302e-15,0.718353341107211,1,hits_per_18_species,OG0011542,1,2,4,14
1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,4.02113342623522e-11,1,1,1,hits_per_18_species,OG0011594,1,0,4,14
1,0.556657121532643,1,1,1,0.0077914941302758,0.568883370095791,0.0151428300340344,1,1,1,NA,7.72264904691511e-07,NA,NA,0.258566751753359,1,1,NA,7.24600556978316e-06,1,0.514598546399598,hits_per_18_species,OG0011621,1,3,4,14
1,1,0.00148315745816219,1,1,0.000203230268624566,0.00147121270189987,0.595694465890657,0.731502247460287,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0011624,1,2,5,13
1,1,1,1,0.327993767390387,1,1,1,1,0.680411658310317,1,NA,1,0.819867360612764,NA,NA,1,1,1,0.026208967510895,0.176973309309069,NA,hits_per_18_species,OG0011639,0,1,5,13
1,1,NA,1,1,0.044938146965247,1,1,1,0.314512876935243,0.0438540825109399,1,1,NA,1,1,1,NA,1,NA,1,1,hits_per_18_species,OG0011660,0,2,4,14
0.0197276579823056,1,1,1,1,1,0.385799103129776,1,0.0264993837383152,0.378813081735825,NA,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0011663,1,1,5,13
1,1,0,1,NA,1,1,NA,1,1,1,1,NA,1,0,1,1,1,0.268959967199409,NA,1,1,hits_per_18_species,OG0011666,1,1,5,13
0.00030633721852924,1,1,1,1,1,1,1,8.2489565178534e-10,1,1,NA,1,NA,0.369725801909455,NA,1,1,0.118364064959989,NA,1,1,hits_per_18_species,OG0011669,1,1,4,14
1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,0.000335740547564134,1,1,1,1,1,1,hits_per_18_species,OG0011679,1,0,5,13
1,NA,1,0.174878464551444,1,NA,0.404205649766004,1,NA,1,1,1,1,NA,1,1,0.117924531686911,1,1,1,0.00741024132496659,1,hits_per_18_species,OG0011691,0,1,4,14
1,1,1,1,1,1,0.820208215026625,1,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,1,hits_per_18_species,OG0011717,0,0,4,14
0.359871666892033,NA,1,1,1,0.00744283280351787,1,1,1,0.0103565133981469,1,NA,1,1,1,NA,1,NA,1,1,1,1,hits_per_18_species,OG0011773,0,2,5,13
1,1,1,0.480263124533011,1,0.112028905497477,1,1,1.22765043695239e-05,1,0.230438292113963,1,1,NA,NA,1,NA,1,0.00198189897747997,1,1,NA,hits_per_18_species,OG0011784,2,0,5,13
0.90477375989088,1,1.06107779096476e-06,0.872399344961991,1,4.02185385812715e-05,1,NA,1,1,1,NA,1,NA,NA,0.877309606071001,1,1,1,1,1,1,hits_per_18_species,OG0011798,1,1,5,13
1,1,1,1,1,1,NA,1,NA,1,1,NA,0.0290816565206703,1,NA,0.59171786579938,1,1,0.00816239829306298,1,1,1,hits_per_18_species,OG0011812,2,0,5,13
1,0.0013065826680182,1,1,1,NA,0.0269672295358171,0.0475363562948091,1,0.0207825665894196,1,2.18026967813145e-06,1,7.61861734255298e-08,NA,NA,2.20989226917823e-10,1,0.0611329638113746,NA,6.78598080556259e-05,1,hits_per_18_species,OG0011820,1,7,5,13
1,1,1,1,NA,0.00655537438159104,1,1,NA,0.938002647482891,0.416489283455145,0.96111408605512,0.245802106746348,1,1,NA,1,1,1,NA,1,0.253953509389622,hits_per_18_species,OG0011826,0,1,4,14
1,1,1,1,NA,1,0.514159145866264,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,hits_per_18_species,OG0011851,0,0,5,13
0.00566146911864962,1,1,1,1,1,0.0947787270248251,1,NA,1,1,1,1,0.665851844820954,NA,NA,0.000673346220277427,1,0.153239073447248,NA,1,1,hits_per_18_species,OG0011860,0,2,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,hits_per_18_species,OG0011876,0,0,4,14
1,1,1,1,1,0.000749383418211846,5.89977126915775e-05,1,1,0.30845712836969,1,NA,NA,1,1,1,NA,1,1,NA,1,1,hits_per_18_species,OG0011935,0,2,5,13
NA,1,1,1,NA,1,1,1,1,1,0.892858319798038,0.118513953935295,NA,NA,1,1,1,1,1,9.25368115467506e-11,1,1,hits_per_18_species,OG0011994,0,1,4,14
NA,1,1,1,1,1,1,1,1,1,0.422234641225897,NA,1,1,NA,NA,1,1,0.0731278349209017,1,1,1,hits_per_18_species,OG0011998,0,0,5,13
NA,1,1,0.316723602303565,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,0.201130106872089,0,1,1,hits_per_18_species,OG0012011,0,1,4,14
1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_18_species,OG0012091,0,0,5,13
0.577389293255809,1,1,1,1,1,1,0.141210890834159,NA,1,1,NA,1,0,1,1,1,NA,1,NA,1,1,hits_per_18_species,OG0012104,1,0,5,13
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,hits_per_18_species,OG0012108,0,0,5,13
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,0.479139514886781,1,1,0.978668982829182,hits_per_18_species,OG0012114,0,0,5,13
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,hits_per_18_species,OG0012131,0,0,5,13
1,1,NA,1,1,0.373280200380614,0.343269457378207,0.628596127815768,1,0.125251502625432,NA,NA,1,1,1,0.0073239770720811,NA,1,1,1,1,0.651382352490288,hits_per_18_species,OG0012132,1,0,5,13
1,1,1,1,NA,NA,1,1,1,1,1,3.16590784351645e-05,1,NA,1,NA,1,1,1,0.0621625566488482,0.1409691672515,1,hits_per_18_species,OG0012140,0,1,4,14
1,1,1,1,1,1,0.00291826180779264,NA,1,1,0.932027297505819,NA,1,0.0647240918060127,NA,NA,1,1,1,1,1,0.843813931682931,hits_per_18_species,OG0012145,0,1,5,13
1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0012150,0,0,4,14
1,1,1,1,1,0.879667352633635,1,0.0231000622362982,1,1,1,NA,1,1,NA,NA,NA,1,1,0.452676335444879,1,1,hits_per_18_species,OG0012152,0,1,5,13
1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,0.132158694307103,1,1,1,NA,1,1,NA,hits_per_18_species,OG0012160,0,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,1,0.416577017814345,hits_per_18_species,OG0012163,0,0,5,13
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1.10807941637314e-05,1,1,1,1,hits_per_18_species,OG0012164,0,1,5,13
1,1,1,1,1,1,0.476772948527941,NA,1,1,1,NA,1,NA,0.0151869423981875,NA,1,1,1,1,1,1,hits_per_18_species,OG0012165,0,1,4,14
1,1,1,1,1,0.0321933005847069,1,0.520073128767963,NA,1.50984603232152e-05,1,NA,0.745319092763009,NA,1,NA,1,1,1,1.66676172863589e-10,1,1,hits_per_18_species,OG0012167,0,3,3,15
1,1,1,1,1,1,1,1,1,NA,0.77313678583851,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_18_species,OG0012170,0,0,4,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,1,hits_per_18_species,OG0012176,0,0,4,14
