OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol
OG0008987,NA,NA,NA,NA,NA,PREX2,relaxed,NA,PREX2
OG0008988,NA,NA,NA,NA,NA,BEND3,relaxed,NA,BEND3
OG0008989,NA,NA,NA,paml_selected,NA,NA,NA,NA,HEATR1
OG0008990,NA,NA,NA,NA,NA,ING3,relaxed,NA,ING3
OG0008991,NA,NA,NA,paml_selected,NA,CDKL5,relaxed,NA,CDKL5
OG0008992,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDON
OG0008993,NA,NA,NA,paml_selected,NA,FBXL16,relaxed,NA,FBXL16
OG0008994,NA,NA,NA,paml_selected,NA,NA,NA,NA,LRRC73
OG0008995,NA,NA,NA,paml_selected,NA,SGK3,relaxed,NA,SGK3
OG0008996,NA,NA,NA,NA,NA,SEC23IP,relaxed,NA,SEC23IP
OG0008999,NA,NA,NA,NA,NA,KIAA0930,relaxed,NA,KIAA0930
OG0009000,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZMPSTE24
OG0009001,NA,NA,NA,NA,NA,CIAO1,relaxed,NA,CIAO1
OG0009002,NA,NA,NA,paml_selected,NA,NA,NA,NA,HPDL
OG0009003,NA,NA,NA,NA,NA,VPS11,relaxed,NA,VPS11
OG0009004,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDCA8
OG0009005,NA,NA,NA,paml_selected,NA,SEMA6A,relaxed,NA,SEMA6A
OG0009006,NA,NA,NA,paml_selected,NA,NA,NA,NA,CREB3L1
OG0009007,NA,NA,NA,paml_selected,NA,BCAS3,relaxed,NA,BCAS3
OG0009008,NA,NA,NA,NA,NA,LTBP3,relaxed,NA,LTBP3
OG0009010,NA,NA,NA,paml_selected,NA,WDR54,relaxed,NA,WDR54
OG0009011,NA,NA,NA,NA,NA,KIAA1841,relaxed,NA,KIAA1841
OG0009012,NA,NA,NA,NA,NA,FAM92A1,relaxed,NA,FAM92A1
OG0009013,NA,NA,NA,paml_selected,NA,NA,NA,NA,FANCG
OG0009014,NA,NA,NA,paml_selected,NA,NA,NA,NA,SUPT16H
OG0009015,NA,NA,NA,NA,NA,HOMER2,relaxed,NA,HOMER2
OG0009016,NA,NA,NA,NA,NA,FBXO33,relaxed,NA,FBXO33
OG0009017,NA,TMEM231,intensified,NA,NA,NA,NA,NA,TMEM231
OG0009018,NA,NA,NA,NA,NA,USB1,relaxed,NA,USB1
OG0009020,NA,NA,NA,paml_selected,NA,ERLEC1,relaxed,NA,ERLEC1
OG0009021,NA,NA,NA,paml_selected,NA,NA,NA,NA,TBC1D16
OG0009022,NA,NA,NA,paml_selected,NA,DENND4B,relaxed,NA,DENND4B
OG0009023,NA,NA,NA,paml_selected,NA,MTRR,relaxed,NA,MTRR
OG0009024,NA,NA,NA,paml_selected,NA,NA,NA,NA,PIGF
OG0009025,NA,NA,NA,NA,NA,HECTD1,relaxed,NA,HECTD1
OG0009027,NA,NA,NA,paml_selected,NA,NA,NA,NA,PCNXL4
OG0009029,NA,NA,NA,paml_selected,NA,NA,NA,NA,NDUFAF1
OG0009030,NA,NA,NA,paml_selected,NA,WDR1,relaxed,NA,WDR1
OG0009031,NA,RNF219,intensified,paml_selected,NA,NA,NA,NA,RNF219
OG0009032,NA,NA,NA,paml_selected,NA,XRN2,relaxed,NA,XRN2
OG0009033,NA,NA,NA,paml_selected,NA,NA,NA,NA,IFT81
OG0009034,NA,NA,NA,paml_selected,NA,NA,NA,NA,DNAH10
OG0009035,NA,NA,NA,paml_selected,NA,NA,NA,NA,CRLF3
OG0009036,NA,NA,NA,NA,NA,UXS1,relaxed,NA,UXS1
OG0009037,NA,NA,NA,paml_selected,NA,WDFY4,relaxed,NA,WDFY4
OG0009040,NA,NA,NA,NA,NA,VPS33A,relaxed,NA,VPS33A
OG0009042,NA,NA,NA,NA,NA,CSE1L,relaxed,NA,CSE1L
OG0009044,NA,NA,NA,NA,NA,LRRC7,relaxed,NA,LRRC7
OG0009047,NA,PIP5KL1,intensified,NA,NA,NA,NA,NA,PIP5KL1
OG0009048,NA,NA,NA,paml_selected,NA,NA,NA,NA,CALML4
OG0009050,NA,NA,NA,NA,NA,ACY1,relaxed,NA,ACY1
OG0009051,NA,NA,NA,NA,NA,DET1,relaxed,NA,DET1
OG0009052,NA,NA,NA,NA,NA,KIAA1715,relaxed,NA,KIAA1715
OG0009053,NA,GALNS,intensified,paml_selected,NA,NA,NA,NA,GALNS
OG0009054,NA,NA,NA,NA,NA,GNPTAB,relaxed,NA,GNPTAB
OG0009055,NA,NA,NA,NA,NA,SLC33A1,relaxed,NA,SLC33A1
OG0009056,NA,NA,NA,NA,NA,SESTD1,relaxed,NA,SESTD1
OG0009057,NA,NAA30,intensified,paml_selected,NA,NA,NA,NA,NAA30
OG0009058,NA,BOP1,intensified,paml_selected,NA,NA,NA,NA,BOP1
OG0009059,NA,NA,NA,paml_selected,NA,ZNF821,relaxed,NA,ZNF821
OG0009060,NA,NA,NA,NA,NA,SLC30A9,relaxed,NA,SLC30A9
OG0009061,NA,NA,NA,paml_selected,NA,NA,NA,NA,GGCX
OG0009062,NA,NA,NA,paml_selected,NA,OMA1,relaxed,NA,OMA1
OG0009063,NA,MUTYH,intensified,paml_selected,NA,NA,NA,NA,MUTYH
OG0009064,NA,NA,NA,paml_selected,NA,NA,NA,NA,CEP97
OG0009065,NA,NA,NA,paml_selected,NA,TTC17,relaxed,NA,TTC17
OG0009067,NA,NA,NA,NA,NA,CDK5,relaxed,NA,CDK5
OG0009068,NA,NA,NA,NA,NA,ANAPC7,relaxed,NA,ANAPC7
OG0009069,NA,NA,NA,NA,NA,SGMS2,relaxed,NA,SGMS2
OG0009070,NA,NA,NA,NA,NA,EXOC5,relaxed,NA,EXOC5
OG0009071,NA,NA,NA,NA,NA,ITIH5,relaxed,NA,ITIH5
OG0009073,NA,NA,NA,paml_selected,NA,NA,NA,NA,BCAN
OG0009074,NA,NA,NA,NA,NA,PPAPDC3,relaxed,NA,PPAPDC3
OG0009075,NA,NA,NA,paml_selected,NA,NA,NA,NA,IQCE
OG0009077,NA,NA,NA,paml_selected,NA,KMT2E,relaxed,NA,KMT2E
OG0009078,NA,NA,NA,paml_selected,NA,PANX1,relaxed,NA,PANX1
OG0009079,NA,HSCB,intensified,NA,NA,NA,NA,NA,HSCB
OG0009080,NA,NA,NA,NA,NA,BVES,relaxed,NA,BVES
OG0009081,NA,NA,NA,paml_selected,NA,UOX,relaxed,NA,UOX
OG0009082,NA,NA,NA,NA,NA,VWC2,relaxed,NA,VWC2
OG0009084,NA,NA,NA,paml_selected,NA,NA,NA,NA,DENND2C
OG0009085,NA,SPRTN,intensified,paml_selected,NA,NA,NA,NA,SPRTN
OG0009088,NA,NA,NA,NA,NA,DDIT3,relaxed,NA,DDIT3
OG0009090,NA,NA,NA,paml_selected,NA,NA,NA,NA,IKBKG
OG0009092,NA,NA,NA,paml_selected,NA,USP1,relaxed,NA,USP1
OG0009093,NA,NA,NA,paml_selected,NA,EFHC2,relaxed,NA,EFHC2
OG0009094,NA,NA,NA,paml_selected,NA,KANK3,relaxed,NA,KANK3
OG0009095,NA,NA,NA,NA,NA,FBXW2,relaxed,NA,FBXW2
OG0009096,NA,NA,NA,paml_selected,NA,CEP85,relaxed,NA,CEP85
OG0009098,NA,NA,NA,NA,NA,NUP43,relaxed,NA,NUP43
OG0009099,NA,NA,NA,NA,NA,ZNF148,relaxed,NA,ZNF148
OG0009100,NA,NA,NA,NA,NA,PRPF8,relaxed,NA,PRPF8
OG0009101,NA,NA,NA,NA,NA,LAMP5,relaxed,NA,LAMP5
OG0009102,NA,NA,NA,paml_selected,NA,EVC2,relaxed,NA,EVC2
OG0009103,NA,NA,NA,NA,NA,SYT13,relaxed,NA,SYT13
OG0009104,NA,NA,NA,NA,NA,RPS6KL1,relaxed,NA,RPS6KL1
OG0009106,NA,MTFP1,intensified,NA,NA,NA,NA,NA,MTFP1
OG0009109,NA,NA,NA,paml_selected,NA,TGFBI,relaxed,NA,TGFBI
OG0009110,NA,NA,NA,paml_selected,NA,NA,NA,NA,HPN
OG0009112,NA,NA,NA,paml_selected,NA,MEMO1,relaxed,NA,MEMO1
OG0009114,NA,NA,NA,NA,NA,TNFAIP3,relaxed,NA,TNFAIP3
OG0009115,NA,NA,NA,paml_selected,NA,NA,NA,NA,KRI1
OG0009116,NA,NA,NA,paml_selected,NA,NA,NA,NA,GK5
OG0009117,NA,NA,NA,paml_selected,NA,NA,NA,NA,NEK3
OG0009118,NA,NA,NA,paml_selected,NA,NA,NA,NA,ILVBL
OG0009119,NA,NA,NA,NA,NA,EFTUD2,relaxed,NA,EFTUD2
OG0009120,NA,NA,NA,paml_selected,NA,RBM20,relaxed,NA,RBM20
OG0009121,NA,NA,NA,paml_selected,NA,NA,NA,NA,RGL2
OG0009122,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZFYVE27
OG0009123,NA,MTPAP,intensified,NA,NA,NA,NA,NA,MTPAP
OG0009124,NA,NA,NA,NA,NA,CLEC3A,relaxed,NA,CLEC3A
OG0009127,NA,NA,NA,paml_selected,NA,NA,NA,NA,HPS1
OG0009129,NA,NA,NA,paml_selected,NA,POU2F3,relaxed,NA,POU2F3
OG0009130,NA,NA,NA,paml_selected,NA,NA,NA,NA,OS9
OG0009131,absrel_selected,NA,NA,paml_selected,NA,INPP4B,relaxed,NA,INPP4B
OG0009132,NA,NA,NA,NA,NA,SF3A1,relaxed,NA,SF3A1
OG0009134,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC35F6
OG0009135,NA,NA,NA,NA,NA,CCM2L,relaxed,NA,CCM2L
OG0009136,NA,NA,NA,NA,NA,SIN3A,relaxed,NA,SIN3A
OG0009138,NA,NA,NA,paml_selected,NA,AQR,relaxed,NA,AQR
OG0009140,NA,NA,NA,NA,NA,KIAA0907,relaxed,NA,KIAA0907
OG0009142,NA,NA,NA,NA,NA,NGB,relaxed,NA,NGB
OG0009143,NA,NA,NA,NA,NA,RAP1GDS1,relaxed,NA,RAP1GDS1
OG0009144,NA,NA,NA,paml_selected,NA,NA,NA,NA,MLXIPL
OG0009145,NA,ELMOD3,intensified,NA,NA,NA,NA,NA,ELMOD3
OG0009146,NA,C12orf43,intensified,paml_selected,NA,NA,NA,NA,C12orf43
OG0009147,NA,NA,NA,paml_selected,NA,NA,NA,NA,PRRT3
OG0009148,NA,NA,NA,paml_selected,NA,NA,NA,NA,RECQL5
OG0009149,NA,NA,NA,paml_selected,NA,LRP4,relaxed,NA,LRP4
OG0009151,NA,NA,NA,NA,NA,KREMEN1,relaxed,NA,KREMEN1
OG0009152,NA,NA,NA,NA,NA,CDC5L,relaxed,NA,CDC5L
OG0009153,NA,NA,NA,paml_selected,NA,HIVEP2,relaxed,NA,HIVEP2
OG0009155,NA,NA,NA,NA,NA,RNFT2,relaxed,NA,RNFT2
OG0009157,NA,CCHCR1,intensified,paml_selected,NA,NA,NA,NA,CCHCR1
OG0009158,NA,POFUT2,intensified,paml_selected,NA,NA,NA,NA,POFUT2
OG0009159,NA,NA,NA,paml_selected,NA,MFI2,relaxed,NA,MFI2
OG0009160,NA,NA,NA,paml_selected,NA,NA,NA,NA,P4HA3
OG0009161,NA,ENTPD3,intensified,NA,NA,NA,NA,NA,ENTPD3
OG0009163,NA,NA,NA,NA,NA,CALCOCO1,relaxed,NA,CALCOCO1
OG0009164,NA,CHGB,intensified,paml_selected,NA,NA,NA,NA,CHGB
OG0009165,NA,BDNF,intensified,NA,NA,NA,NA,NA,BDNF
OG0009166,NA,NA,NA,paml_selected,NA,NA,NA,NA,ANKLE1
OG0009167,NA,NA,NA,NA,NA,AAMP,relaxed,NA,AAMP
OG0009170,NA,NA,NA,paml_selected,NA,UEVLD,relaxed,NA,UEVLD
OG0009172,NA,NA,NA,paml_selected,NA,STAT3,relaxed,NA,STAT3
OG0009173,NA,NA,NA,NA,NA,RAD51D,relaxed,NA,RAD51D
OG0009174,NA,NA,NA,paml_selected,NA,CFAP97,relaxed,NA,CFAP97
OG0009175,NA,NA,NA,paml_selected,NA,NA,NA,NA,SEC62
OG0009176,NA,NA,NA,NA,NA,C9orf72,relaxed,NA,C9orf72
OG0009177,NA,TACC3,intensified,paml_selected,NA,NA,NA,NA,TACC3
OG0009179,NA,NA,NA,paml_selected,NA,NA,NA,NA,DDX42
OG0009180,NA,NA,NA,NA,NA,B3GNT1,relaxed,NA,B3GNT1
OG0009181,NA,NA,NA,NA,NA,UBE4A,relaxed,NA,UBE4A
OG0009182,NA,NA,NA,NA,NA,EGF,relaxed,NA,EGF
OG0009184,NA,NA,NA,paml_selected,NA,FSD1,relaxed,NA,FSD1
OG0009185,NA,NA,NA,paml_selected,NA,GPATCH3,relaxed,NA,GPATCH3
OG0009186,NA,NA,NA,paml_selected,NA,NA,NA,NA,CRBN
OG0009188,NA,NA,NA,paml_selected,NA,DNAJC24,relaxed,NA,DNAJC24
OG0009189,NA,NA,NA,paml_selected,NA,LUZP1,relaxed,NA,LUZP1
OG0009190,NA,NA,NA,paml_selected,NA,WDR18,relaxed,NA,WDR18
OG0009191,NA,NA,NA,paml_selected,NA,RIPK4,relaxed,NA,RIPK4
OG0009192,NA,NA,NA,NA,NA,ANAPC1,relaxed,NA,ANAPC1
OG0009194,NA,NA,NA,NA,NA,KLHL42,relaxed,NA,KLHL42
OG0009195,NA,NA,NA,NA,NA,ASUN,relaxed,NA,ASUN
OG0009196,NA,NA,NA,paml_selected,NA,NA,NA,NA,C9orf114
OG0009197,NA,NA,NA,NA,NA,FLRT3,relaxed,NA,FLRT3
OG0009198,NA,NA,NA,NA,NA,COG6,relaxed,NA,COG6
OG0009199,NA,NA,NA,NA,NA,COL8A1,relaxed,NA,COL8A1
OG0009200,NA,NA,NA,NA,NA,EGFLAM,relaxed,NA,EGFLAM
OG0009201,NA,NA,NA,NA,NA,METTL13,relaxed,NA,METTL13
OG0009203,NA,COPS3,intensified,NA,NA,NA,NA,NA,COPS3
OG0009204,NA,NA,NA,paml_selected,NA,ASCC1,relaxed,NA,ASCC1
OG0009205,NA,NA,NA,paml_selected,NA,NA,NA,NA,KYNU
OG0009207,NA,NA,NA,NA,NA,EXOC8,relaxed,NA,EXOC8
OG0009209,NA,NA,NA,NA,NA,FERMT2,relaxed,NA,FERMT2
OG0009210,NA,NA,NA,paml_selected,NA,NA,NA,NA,ELTD1
OG0009211,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM131A
OG0009212,NA,NA,NA,paml_selected,NA,NA,NA,NA,PQLC3
OG0009213,NA,NA,NA,paml_selected,NA,OSBPL1A,relaxed,NA,OSBPL1A
OG0009215,NA,TTF2,intensified,NA,NA,NA,NA,NA,TTF2
OG0009219,NA,NA,NA,paml_selected,NA,ISLR2,relaxed,NA,ISLR2
OG0009220,NA,NA,NA,NA,NA,APPBP2,relaxed,NA,APPBP2
OG0009221,NA,NA,NA,paml_selected,NA,NA,NA,NA,MSH3
OG0009225,NA,EFCAB14,intensified,paml_selected,NA,NA,NA,NA,EFCAB14
OG0009227,NA,NA,NA,paml_selected,NA,DDB1,relaxed,NA,DDB1
OG0009230,NA,DPH2,intensified,paml_selected,NA,NA,NA,NA,DPH2
OG0009232,NA,NA,NA,paml_selected,NA,NA,NA,NA,GOPC
OG0009233,NA,NA,NA,NA,NA,SARM1,relaxed,NA,SARM1
OG0009235,NA,NA,NA,paml_selected,NA,NA,NA,NA,ANAPC5
OG0009237,NA,NA,NA,paml_selected,NA,NA,NA,NA,FGD6
OG0009238,NA,NA,NA,paml_selected,NA,EEF2K,relaxed,NA,EEF2K
OG0009239,NA,NA,NA,NA,NA,FGFR1OP2,relaxed,NA,FGFR1OP2
OG0009241,NA,NA,NA,NA,NA,ST6GALNAC6,relaxed,NA,ST6GALNAC6
OG0009242,NA,NA,NA,paml_selected,NA,NA,NA,NA,MVK
OG0009243,NA,NA,NA,paml_selected,NA,TBC1D23,relaxed,NA,TBC1D23
OG0009244,NA,NA,NA,NA,NA,FAM188A,relaxed,NA,FAM188A
OG0009245,NA,NA,NA,paml_selected,NA,NA,NA,NA,GPRIN2
OG0009246,NA,NA,NA,NA,NA,EIF4H,relaxed,NA,EIF4H
OG0009247,NA,NA,NA,NA,NA,EXT2,relaxed,NA,EXT2
OG0009248,NA,TMCO1,intensified,NA,NA,NA,NA,NA,TMCO1
OG0009249,NA,FILIP1L,intensified,NA,NA,NA,NA,NA,FILIP1L
OG0009250,NA,NA,NA,NA,NA,MRPL24,relaxed,NA,MRPL24
OG0009251,NA,NA,NA,NA,NA,EIF4ENIF1,relaxed,NA,EIF4ENIF1
OG0009252,NA,CHST3,intensified,NA,NA,NA,NA,NA,CHST3
OG0009253,NA,NA,NA,paml_selected,NA,CAPN15,relaxed,NA,CAPN15
OG0009254,NA,NA,NA,paml_selected,NA,MAP3K13,relaxed,NA,MAP3K13
OG0009255,NA,NA,NA,paml_selected,NA,PCIF1,relaxed,NA,PCIF1
OG0009256,NA,NA,NA,NA,NA,MRPL35,relaxed,NA,MRPL35
OG0009260,NA,NA,NA,paml_selected,NA,SYBU,relaxed,NA,SYBU
OG0009261,NA,NA,NA,NA,NA,TMEM260,relaxed,NA,TMEM260
OG0009263,NA,RNF8,intensified,paml_selected,NA,NA,NA,NA,RNF8
OG0009266,NA,NA,NA,NA,NA,CNTNAP1,relaxed,NA,CNTNAP1
OG0009267,NA,MPG,intensified,NA,NA,NA,NA,NA,MPG
OG0009268,NA,NA,NA,NA,NA,TBC1D5,relaxed,NA,TBC1D5
OG0009269,NA,NA,NA,paml_selected,NA,NA,NA,NA,MRI1
OG0009270,NA,NA,NA,NA,NA,CLCN6,relaxed,NA,CLCN6
OG0009271,NA,NA,NA,paml_selected,NA,ADAM22,relaxed,NA,ADAM22
OG0009272,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC39A11
OG0009273,NA,NA,NA,paml_selected,NA,NA,NA,NA,ATRIP
OG0009274,NA,NA,NA,paml_selected,NA,ZNF827,relaxed,NA,ZNF827
OG0009275,NA,NA,NA,paml_selected,NA,NA,NA,NA,USHBP1
OG0009276,NA,NA,NA,NA,NA,TBC1D32,relaxed,NA,TBC1D32
OG0009277,NA,NA,NA,NA,NA,ATP6V1H,relaxed,NA,ATP6V1H
OG0009278,NA,NA,NA,NA,NA,SMG8,relaxed,NA,SMG8
OG0009279,NA,NA,NA,paml_selected,NA,RALGAPB,relaxed,NA,RALGAPB
OG0009280,NA,NA,NA,paml_selected,NA,FNDC1,relaxed,NA,FNDC1
OG0009282,NA,NA,NA,NA,NA,SUV420H1,relaxed,NA,SUV420H1
OG0009283,NA,NA,NA,paml_selected,NA,NA,NA,NA,FUK
OG0009285,NA,NA,NA,paml_selected,NA,IFT80,relaxed,NA,IFT80
OG0009286,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLK4
OG0009287,NA,NA,NA,NA,NA,SH3YL1,relaxed,NA,SH3YL1
OG0009288,NA,NA,NA,paml_selected,NA,NA,NA,NA,MVB12B
OG0009289,NA,NA,NA,NA,NA,MGAT5,relaxed,NA,MGAT5
OG0009290,NA,NA,NA,paml_selected,NA,HDAC7,relaxed,NA,HDAC7
OG0009292,NA,NA,NA,NA,NA,APPL2,relaxed,NA,APPL2
OG0009294,NA,NA,NA,NA,NA,MTMR10,relaxed,NA,MTMR10
OG0009295,NA,NA,NA,NA,NA,STARD3NL,relaxed,NA,STARD3NL
OG0009296,NA,NA,NA,paml_selected,NA,PKP2,relaxed,NA,PKP2
OG0009298,NA,NA,NA,paml_selected,NA,ERGIC1,relaxed,NA,ERGIC1
OG0009299,NA,NA,NA,paml_selected,NA,NA,NA,NA,CTU2
OG0009301,NA,NA,NA,paml_selected,NA,SLAIN2,relaxed,NA,SLAIN2
OG0009302,NA,MGRN1,intensified,NA,NA,NA,NA,NA,MGRN1
OG0009303,NA,NCAPD3,intensified,paml_selected,NA,NA,NA,NA,NCAPD3
OG0009304,NA,NA,NA,paml_selected,NA,SEMA4C,relaxed,NA,SEMA4C
OG0009305,NA,NA,NA,NA,NA,IBTK,relaxed,NA,IBTK
OG0009306,NA,NA,NA,paml_selected,NA,NA,NA,NA,KIF24
OG0009307,NA,LMBRD2,intensified,NA,NA,NA,NA,NA,LMBRD2
OG0009308,NA,NA,NA,paml_selected,NA,WDR81,relaxed,NA,WDR81
OG0009309,NA,NA,NA,paml_selected,NA,NA,NA,NA,FOXM1
OG0009310,NA,NA,NA,paml_selected,NA,NA,NA,NA,CIRH1A
OG0009311,NA,NA,NA,paml_selected,NA,ARFRP1,relaxed,NA,ARFRP1
OG0009313,NA,NA,NA,NA,NA,FTSJ1,relaxed,NA,FTSJ1
OG0009314,NA,NA,NA,NA,NA,CCNA2,relaxed,NA,CCNA2
OG0009316,NA,NA,NA,paml_selected,NA,NA,NA,NA,SEC22A
OG0009318,NA,NA,NA,paml_selected,NA,TMEM214,relaxed,NA,TMEM214
OG0009319,NA,NA,NA,NA,NA,FAM199X,relaxed,NA,FAM199X
OG0009320,NA,NA,NA,paml_selected,NA,NA,NA,NA,C1orf85
OG0009321,NA,CCDC39,intensified,paml_selected,NA,NA,NA,NA,CCDC39
OG0009323,NA,NA,NA,paml_selected,NA,EMC1,relaxed,NA,EMC1
OG0009325,NA,NA,NA,NA,NA,SOX10,relaxed,NA,SOX10
OG0009326,NA,NA,NA,NA,NA,ARHGAP22,relaxed,NA,ARHGAP22
OG0009327,NA,NA,NA,paml_selected,NA,TRAPPC12,relaxed,NA,TRAPPC12
OG0009328,NA,NA,NA,paml_selected,NA,ZNF217,relaxed,NA,ZNF217
OG0009329,NA,NA,NA,paml_selected,NA,WSCD2,relaxed,NA,WSCD2
OG0009330,NA,SFI1,intensified,paml_selected,NA,NA,NA,NA,SFI1
OG0009332,NA,NA,NA,paml_selected,NA,GRHL3,relaxed,NA,GRHL3
OG0009333,NA,NA,NA,NA,NA,SUCLG1,relaxed,NA,SUCLG1
OG0009335,NA,NA,NA,paml_selected,NA,MIB1,relaxed,NA,MIB1
OG0009336,NA,OTC,intensified,paml_selected,NA,NA,NA,NA,OTC
OG0009337,NA,NA,NA,paml_selected,NA,SDF4,relaxed,NA,SDF4
OG0009339,NA,NA,NA,NA,NA,DNAJC3,relaxed,NA,DNAJC3
OG0009340,NA,NA,NA,paml_selected,NA,ZNF516,relaxed,NA,ZNF516
OG0009341,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZDHHC4
OG0009342,NA,NA,NA,NA,NA,TRMT1L,relaxed,NA,TRMT1L
OG0009343,NA,NA,NA,paml_selected,NA,ESCO1,relaxed,NA,ESCO1
OG0009345,NA,MYBBP1A,intensified,paml_selected,NA,NA,NA,NA,MYBBP1A
OG0009346,NA,NA,NA,paml_selected,NA,ZHX2,relaxed,NA,ZHX2
OG0009347,NA,NA,NA,paml_selected,NA,NA,NA,NA,TSHZ1
OG0009348,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMC6
OG0009349,NA,RHBDL2,intensified,paml_selected,NA,NA,NA,NA,RHBDL2
OG0009350,NA,NA,NA,NA,NA,ACAA2,relaxed,NA,ACAA2
OG0009351,NA,NA,NA,paml_selected,NA,NA,NA,NA,EPB41L4A
OG0009352,NA,NA,NA,NA,NA,MAPKAP1,relaxed,NA,MAPKAP1
OG0009353,NA,NA,NA,NA,NA,SP4,relaxed,NA,SP4
OG0009355,NA,NA,NA,paml_selected,NA,NA,NA,NA,PDGFD
OG0009356,NA,PTAR1,intensified,paml_selected,NA,NA,NA,NA,PTAR1
OG0009357,NA,NA,NA,paml_selected,NA,KIAA1468,relaxed,NA,KIAA1468
OG0009359,NA,NA,NA,NA,NA,INTS2,relaxed,NA,INTS2
OG0009360,NA,NA,NA,paml_selected,NA,NA,NA,NA,LCA5
OG0009361,NA,NA,NA,NA,NA,FAM219B,relaxed,NA,FAM219B
OG0009362,NA,NA,NA,NA,NA,SCYL3,relaxed,NA,SCYL3
OG0009363,NA,NA,NA,NA,NA,ZFPM2,relaxed,NA,ZFPM2
OG0009364,NA,GDA,intensified,paml_selected,NA,NA,NA,NA,GDA
OG0009365,NA,NA,NA,NA,NA,BCLAF1,relaxed,NA,BCLAF1
OG0009366,NA,NA,NA,NA,NA,PSMD6,relaxed,NA,PSMD6
OG0009368,NA,NA,NA,paml_selected,NA,NA,NA,NA,SEMA4A
OG0009369,NA,TM2D2,intensified,NA,NA,NA,NA,NA,TM2D2
OG0009371,NA,GCFC2,intensified,paml_selected,NA,NA,NA,NA,GCFC2
OG0009372,NA,NA,NA,paml_selected,NA,TAF3,relaxed,NA,TAF3
OG0009373,NA,NA,NA,paml_selected,NA,NA,NA,NA,AP5Z1
OG0009374,NA,NA,NA,paml_selected,NA,NA,NA,NA,PRDM5
OG0009375,NA,NA,NA,paml_selected,NA,NA,NA,NA,PARP9
OG0009376,NA,POLR1B,intensified,paml_selected,NA,NA,NA,NA,POLR1B
OG0009377,NA,NA,NA,NA,NA,NCOA3,relaxed,NA,NCOA3
OG0009380,NA,NA,NA,NA,NA,GPR161,relaxed,NA,GPR161
OG0009382,NA,NA,NA,NA,NA,DHX36,relaxed,NA,DHX36
OG0009383,NA,NA,NA,NA,NA,ITGB6,relaxed,NA,ITGB6
OG0009384,NA,NA,NA,NA,NA,NDUFB9,relaxed,NA,NDUFB9
OG0009385,NA,CCDC69,intensified,paml_selected,NA,NA,NA,NA,CCDC69
OG0009386,NA,NA,NA,paml_selected,NA,NA,NA,NA,KIAA1462
OG0009387,NA,NA,NA,NA,NA,MIOS,relaxed,NA,MIOS
OG0009388,NA,NA,NA,paml_selected,NA,PLEKHM2,relaxed,NA,PLEKHM2
OG0009389,NA,NA,NA,NA,NA,UBAC1,relaxed,NA,UBAC1
OG0009390,NA,NA,NA,paml_selected,NA,PRKDC,relaxed,NA,PRKDC
OG0009391,NA,SIMC1,intensified,paml_selected,NA,NA,NA,NA,SIMC1
OG0009393,NA,NA,NA,NA,NA,C6orf120,relaxed,NA,C6orf120
OG0009394,NA,PPP1R1B,intensified,paml_selected,NA,NA,NA,NA,PPP1R1B
OG0009395,NA,NA,NA,NA,NA,FZD6,relaxed,NA,FZD6
OG0009397,NA,NBN,intensified,paml_selected,NA,NA,NA,NA,NBN
OG0009398,NA,NA,NA,NA,NA,LARP6,relaxed,NA,LARP6
OG0009399,NA,NA,NA,paml_selected,NA,NA,NA,NA,SNTA1
OG0009401,NA,NA,NA,NA,NA,NCOA2,relaxed,NA,NCOA2
OG0009402,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC26A4
OG0009404,NA,IFT43,intensified,NA,NA,NA,NA,NA,IFT43
OG0009406,NA,NA,NA,NA,NA,WLS,relaxed,NA,WLS
OG0009407,NA,LIG3,intensified,paml_selected,NA,NA,NA,NA,LIG3
OG0009408,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC35F5
OG0009409,NA,NA,NA,paml_selected,NA,TTC14,relaxed,NA,TTC14
OG0009410,NA,NA,NA,NA,NA,TRAPPC4,relaxed,NA,TRAPPC4
OG0009411,NA,NA,NA,NA,NA,LRP12,relaxed,NA,LRP12
OG0009412,NA,NA,NA,NA,NA,PKP4,relaxed,NA,PKP4
OG0009413,NA,NA,NA,paml_selected,NA,NA,NA,NA,KIAA0226
OG0009414,NA,NA,NA,paml_selected,NA,CHL1,relaxed,NA,CHL1
OG0009415,NA,NA,NA,paml_selected,NA,NA,NA,NA,COA7
OG0009417,NA,NA,NA,NA,NA,KIF7,relaxed,NA,KIF7
OG0009418,NA,NA,NA,paml_selected,NA,NA,NA,NA,PDCD11
OG0009419,NA,NA,NA,paml_selected,NA,NA,NA,NA,SDPR
