OG	gene_symbol
OG0017102	SPATA31E1
OG0017103	HNRNPL
OG0017104	TPM3
OG0017106	UFSP2
OG0017107	CXCR3
OG0017108	-
OG0017110	ST3GAL1
OG0017111	-
OG0017114	ZSCAN5B
OG0017115	-
OG0017116	-
OG0017118	NLRP12
OG0017119	-
OG0017122	-
OG0017123	-
OG0017124	-
OG0017125	-
OG0017126	GBP1
OG0017127	ZNF781
OG0017128	GPR56
OG0017129	-
OG0017130	ALOX12B
OG0017131	COL28A1
OG0017132	-
OG0017135	-
OG0017136	TNRC6A
OG0017137	-
OG0017138	ZZZ3
OG0017140	RSL1D1
OG0017141	SH3D19
OG0017142	LGALS2
OG0017143	-
OG0017146	-
OG0017148	-
OG0017152	C3
OG0017153	DDR1
OG0017154	DYNC1H1
OG0017155	SARS2
OG0017156	EEF1A1
OG0017157	TMEM151A
OG0017158	RBM10
OG0017160	-
OG0017161	C5AR1
OG0017163	ALPI
OG0017164	SLC25A23
OG0017165	SDK1
OG0017170	-
OG0017171	-
OG0017172	-
OG0017173	CNTNAP2
OG0017175	CH25H
OG0017176	RORA
OG0017177	-
OG0017179	DLGAP1
OG0017180	LRRTM4
OG0017183	ADAMTSL3
OG0017184	GPROP12
OG0017186	RSPH10B
OG0017187	pawr
OG0017190	PCNXL2
OG0017193	HCN2
OG0017194	GPT
OG0017195	KIF21B
OG0017196	GRIN2D
OG0017197	-
OG0017198	F7
OG0017199	PLCB4
OG0017200	FAM172BP
OG0017202	-
OG0017203	GRID2IP
OG0017204	SACS
OG0017205	EML5
OG0017207	-
OG0017208	ANO7
OG0017209	MYO1H
OG0017210	myo10
OG0017211	DLG4
OG0017212	CD5L
OG0017213	DNAH9
OG0017214	-
OG0017215	PARP12
OG0017216	DNAH7
OG0017218	MYO5B
OG0017220	-
OG0017221	slc23a2
OG0017222	SLCO4C1
OG0017223	PIEZO2
OG0017225	NPC1L1
OG0017226	AMBN
OG0017227	-
OG0017228	C2CD4A
OG0017230	slc22a6
OG0017231	HMCN1
OG0017232	C1QL4
OG0017235	-
OG0017236	SMG1
OG0017237	SPTBN5
OG0017240	DNAH6
OG0017241	-
OG0017242	MYRF
OG0017243	-
OG0017246	SCRIB
OG0017247	ITPRIP
OG0017248	AGO2
OG0017249	GABRG3
OG0017250	EPHA6
OG0017251	ALOXE3
OG0017252	SYNE2
OG0017254	-
OG0017258	NID2
OG0017259	BIRC6
OG0017261	-
OG0017262	DVL1
OG0017264	TCEB3
OG0017265	PLXNA3
OG0017266	-
OG0017267	NBEAL1
OG0017268	TENM3
OG0017269	EZH1
OG0017270	-
OG0017272	COL1A1
OG0017273	GSK3A
OG0017275	GSN
OG0017276	AVIL
OG0017277	COLGALT2
OG0017279	-
OG0017280	SH2D3C
OG0017281	VCP
OG0017283	RYR1
OG0017284	KDM2A
OG0017285	SCN4A
OG0017286	STXBP5L
OG0017287	MINK1
OG0017290	FERMT3
OG0017291	FIZ1
OG0017293	PIP5K1A
OG0017294	ACTN1
OG0017295	SH3GL1
OG0017296	-
OG0017297	SLC38A4
OG0017298	JAG1
OG0017299	IRF9
OG0017300	ABCG1
OG0017301	LRRC70
OG0017303	TUBB2A
OG0017304	ANKRD13A
OG0017305	DIP2C
OG0017306	PPP1CC
OG0017308	RHOBTB2
OG0017310	-
OG0017311	SEMA4D
OG0017312	CEP290
OG0017314	BAZ1B
OG0017315	CLTC
OG0017316	-
OG0017317	KAT2B
OG0017318	NT5DC3
OG0017319	TRPM5
OG0017320	MAB21L3
OG0017321	SLC8A2
OG0017322	STXBP5L
OG0017323	-
OG0017324	LBH
OG0017327	SIT1
OG0017328	PRKAA1
OG0017329	ATRN
OG0017330	HMCN2
OG0017332	UTP20
OG0017333	-
OG0017336	-
OG0017338	-
OG0017339	NOP2
OG0017340	PDE6A
OG0017341	MAST1
OG0017342	CHD1
OG0017343	ACSL1
OG0017344	TJP2
OG0017345	TNFRSF19
OG0017348	-
OG0017349	-
OG0017352	TGM5
OG0017353	-
OG0017354	-
OG0017357	NOS2
OG0017358	TBC1D30
OG0017360	CHD9
OG0017361	CNKSR2
OG0017362	PLCL1
OG0017363	AP1M1
OG0017364	BAZ1A
OG0017365	MYO7A
OG0017366	ARHGEF9
OG0017367	-
OG0017368	-
OG0017369	CSMD2
OG0017370	-
OG0017371	TTLL5
OG0017372	KCNA7
OG0017373	MAST3
OG0017374	-
OG0017375	PPP1CA
OG0017376	NAV2
OG0017377	UNC5A
OG0017378	SMAD5
OG0017380	Abca17
OG0017381	-
OG0017382	SPEN
OG0017383	OTULIN
OG0017384	SLC44A2
OG0017386	-
OG0017388	-
OG0017390	-
OG0017392	CEMIP
OG0017395	MPP5
OG0017396	TRPC7
OG0017397	-
OG0017398	SRGAP2
OG0017400	-
OG0017401	CNGA3
OG0017402	-
OG0017403	PLEKHG1
OG0017404	-
OG0017405	GLI1
OG0017406	NT5DC3
OG0017407	CHN2
OG0017408	RLF
OG0017410	EGFLAM
OG0017411	-
OG0017412	RNF128
OG0017413	SEMA5B
OG0017414	MYOM2
OG0017415	IQGAP3
OG0017416	IQGAP3
OG0017417	HK2
OG0017418	-
OG0017419	FOXM1
OG0017420	OTOG
OG0017421	CACNA1B
OG0017422	ZFR
OG0017423	-
OG0017424	NUMBL
OG0017425	MMS19
OG0017426	MMS19
OG0017427	FBN1
OG0017428	-
OG0017429	VPS13C
OG0017430	DOCK7
OG0017431	USP20
OG0017432	NOTCH2
OG0017433	HNRNPUL1
OG0017434	-
OG0017435	NBEAL2
OG0017436	UBR4
OG0017437	-
OG0017438	HERC2
OG0017439	CDC27
OG0017440	MYO1G
OG0017441	KRT82
OG0017443	-
OG0017444	-
OG0017446	-
OG0017447	-
OG0017448	GOT1L1
OG0017449	SAT2
OG0017450	CSNK1G2
OG0017451	-
OG0017452	SLC39A11
OG0017453	-
OG0017454	-
OG0017455	RNF39
OG0017457	-
OG0017458	-
OG0017459	-
OG0017460	KCNB2
OG0017461	-
OG0017462	-
OG0017463	-
OG0017464	-
OG0017466	PRSS56
OG0017467	ptprg
OG0017468	-
OG0017470	MFSD13B
OG0017471	-
OG0017472	-
OG0017473	-
OG0017474	-
OG0017475	EML1
OG0017477	TRIM10
OG0017479	msn
OG0017480	MYO1G
OG0017481	VARS
OG0017482	HSD17B2
OG0017483	ATP8B3
OG0017484	RANBP17
OG0017485	STXBP1
OG0017486	SLC30A1
OG0017487	NPDC1
OG0017488	SLC27A3
OG0017489	-
OG0017490	EXOC6B
OG0017491	DTNB
OG0017492	SEZ6
OG0017494	-
OG0017496	CYP2D6
OG0017497	-
OG0017498	C1QL1
OG0017499	TRPM4
OG0017500	-
OG0017501	-
OG0017504	TGM3
OG0017506	FMO1
OG0017507	DYSF
OG0017508	-
OG0017509	-
OG0017510	ago
OG0017511	EPHB1
OG0017512	ENO1
OG0017513	-
OG0017514	ZEB2
OG0017515	-
OG0017516	DIAPH2
OG0017517	ATAD2
OG0017518	RABGAP1L
OG0017519	ERVMER34-1
OG0017520	-
OG0017521	AU018091
OG0017523	SMIM24
OG0017524	MST1
OG0017525	-
OG0017526	-
OG0017527	-
OG0017528	-
OG0017531	FBXO6
OG0017533	-
OG0017534	TIAF1
OG0017536	-
OG0017537	HAVCR1
OG0017538	FAM122C
OG0017539	MAN2B2
OG0017540	-
OG0017541	-
OG0017542	-
OG0017543	-
OG0017545	CASC10
OG0017546	KRT12
OG0017551	-
OG0017552	CD97
OG0017553	CYP2J2
OG0017554	-
OG0017558	-
OG0017561	B2M
OG0017565	TAOK1
OG0017569	RAPGEF3
OG0017574	VLDLR
OG0017575	-
OG0017576	-
OG0017577	GALNT14
OG0017580	FAM198A
OG0017584	-
OG0017585	-
OG0017586	-
OG0017589	-
OG0017590	-
OG0017592	ACTG1
OG0017593	TGM2
OG0017594	CTSL
OG0017595	NLRP12
OG0017599	-
OG0017600	-
OG0017604	GPR82
OG0017610	Zfp872
OG0017611	DCAF12L2
OG0017612	MAGEA10
OG0017613	MAGEA11
OG0017614	-
OG0017615	-
OG0017616	XCR1
OG0017618	YME1L1
OG0017619	DCBLD2
OG0017620	KDM4C
OG0017621	HSF3
OG0017622	ZNF433
OG0017623	-
OG0017624	AIM2
OG0017625	ABCG2
OG0017626	LIN28A
OG0017627	SLC11A1
OG0017628	LRP1B
OG0017631	TRAPPC3L
OG0017632	WAPAL
OG0017633	MUC12
OG0017634	-
OG0017635	-
OG0017636	-
OG0017637	-
OG0017638	-
OG0017639	SPARCL1
OG0017641	-
OG0017642	lrrc8d
OG0017643	-
OG0017644	ST13
OG0017645	-
OG0017646	GDF11
OG0017647	-
OG0017648	-
OG0017649	-
OG0017650	PNPLA6
OG0017651	RNASE1
OG0017652	-
OG0017653	ENTPD2
OG0017654	-
OG0017655	STAT5B
OG0017656	MYBPC2
OG0017657	DNAH2
OG0017658	LLGL1
OG0017659	CUL9
OG0017660	AHNAK2
OG0017661	-
OG0017663	-
OG0017664	FPR2
OG0017665	-
OG0017666	MYBPC1
OG0017667	C1orf112
OG0017668	pros
OG0017669	AIF1L
OG0017670	CLIC6
OG0017671	-
OG0017672	HSD3B7
OG0017673	-
OG0017674	TLE2
OG0017676	-
OG0017677	-
OG0017678	-
OG0017679	-
OG0017680	CALU
OG0017681	-
OG0017682	-
OG0017683	-
OG0017684	GFRA1
OG0017685	MAN2A1
OG0017686	-
OG0017688	PIM1
OG0017689	HES4
OG0017690	-
OG0017691	GPC2
OG0017692	-
OG0017693	NR1H2
OG0017694	PLIN4
OG0017695	ADCY10
OG0017697	-
OG0017698	-
OG0017699	-
OG0017700	-
OG0017701	-
OG0017702	CDH1
OG0017703	GLT1D1
OG0017704	-
OG0017705	FAM120AOS
OG0017706	CLPSL1
OG0017707	PRAMEF12
OG0017708	-
OG0017709	ZNF589
OG0017710	ZNF630
OG0017711	ACSM6
OG0017712	H2BFM
OG0017713	CSAG1
OG0017714	ZNF556
OG0017715	ZNF559
OG0017716	OR10H1
OG0017717	ZSCAN1
OG0017718	ZNF497
OG0017719	AU018091
OG0017720	ERVMER34-1
OG0017721	SMR3B
OG0017722	-
OG0017723	Arf2
OG0017724	SEMG2
OG0017725	-
OG0017726	-
OG0017727	DUX4
OG0017728	PRAMEF17
OG0017731	GLUD1
OG0017732	DIP2C
OG0017733	MAGEC1
OG0017734	CSDE1
OG0017735	CD300A
OG0017736	VWF
OG0017738	PTCH1
OG0017739	ADAMTS7
OG0017740	-
OG0017741	CTSL
OG0017743	DRICH1
OG0017744	-
OG0017745	TTC28
OG0017746	NLRP11
OG0017747	Gm46
OG0017748	CNOT8
OG0017749	Gm8113
OG0017750	NME2
OG0017751	VPS13C
OG0017752	TBL1X
OG0017754	SIK1
OG0017755	SNAP91
OG0017756	PCBP3
OG0017757	SH3RF3
OG0017758	CHL1
OG0017759	PTK2
OG0017760	ATP4A
OG0017762	TSPYL2
OG0017763	-
OG0017764	-
OG0017765	-
OG0017766	-
OG0017767	-
OG0017768	-
OG0017769	-
OG0017770	KLF1
OG0017771	-
OG0017772	hes7
OG0017773	-
OG0017774	-
OG0017775	-
OG0017776	-
OG0017777	-
OG0017778	-
OG0017779	-
OG0017780	dhh
OG0017781	-
OG0017782	PHC1
OG0017783	C5AR1
OG0017784	-
OG0017786	-
OG0017787	-
OG0017788	synpr
OG0017789	-
OG0017790	-
OG0017791	-
OG0017792	-
OG0017793	-
OG0017794	NR4A3
OG0017795	-
OG0017796	-
OG0017797	-
OG0017798	-
OG0017799	-
OG0017800	-
OG0017801	-
OG0017802	-
OG0017803	P4HA2
OG0017804	-
OG0017805	-
OG0017806	irgc
OG0017808	NLRP12
OG0017809	LGALS9
OG0017810	-
OG0017811	-
OG0017812	-
OG0017813	-
OG0017814	gja4
OG0017815	-
OG0017816	-
OG0017817	ATF7
OG0017819	-
OG0017820	-
OG0017821	RAI1
OG0017822	ZNF219
OG0017823	ccdc88b
OG0017824	-
OG0017825	PBXIP1
OG0017826	PLEKHG4
OG0017827	-
OG0017828	PLXNB2
OG0017830	-
OG0017831	-
OG0017832	-
OG0017834	CD37
OG0017835	FBRS
OG0017836	-
OG0017838	-
OG0017839	-
OG0017840	-
OG0017841	-
OG0017842	-
OG0017843	-
OG0017844	-
OG0017845	fkh
OG0017848	-
OG0017849	-
OG0017850	-
OG0017851	IL22RA1
OG0017852	-
OG0017853	AEBP1
OG0017854	-
OG0017856	-
OG0017857	-
OG0017858	-
OG0017859	-
OG0017860	GNAS
OG0017861	IGSF9
OG0017862	-
OG0017864	-
OG0017865	-
OG0017866	-
OG0017867	-
OG0017868	-
OG0017869	-
OG0017870	-
OG0017871	-
OG0017872	-
OG0017873	-
OG0017874	-
OG0017875	-
OG0017876	ephb6
OG0017878	ARHGEF2
OG0017879	-
OG0017880	-
OG0017881	-
OG0017882	plcl1
OG0017883	-
OG0017884	-
OG0017885	ATN1
OG0017886	-
OG0017887	-
OG0017888	-
OG0017890	gpat2
OG0017894	PPP1R18
OG0017896	-
OG0017897	-
OG0017898	-
OG0017900	-
OG0017901	-
OG0017902	-
OG0017903	-
OG0017904	-
OG0017906	SYNE1
OG0017907	-
OG0017908	-
OG0017909	-
OG0017911	-
OG0017912	-
OG0017913	NYAP2
OG0017914	GPRC5B
OG0017915	-
OG0017916	-
OG0017917	cbx3
OG0017918	-
OG0017919	clec2d
OG0017920	-
OG0017921	-
OG0017922	DVL1
OG0017923	RORC
OG0017924	LINGO4
OG0017925	-
OG0017928	-
OG0017929	-
OG0017931	-
OG0017932	RP1L1
OG0017933	gpr65
OG0017934	-
OG0017935	-
OG0017936	-
OG0017937	-
OG0017938	-
OG0017939	KIF20B
OG0017940	-
OG0017941	-
OG0017942	-
OG0017943	-
OG0017944	DTX3L
OG0017945	zbtb32
OG0017946	-
OG0017947	-
OG0017948	-
OG0017949	-
OG0017950	-
OG0017951	-
OG0017952	ADRA2B
OG0017953	gnas
OG0017955	SPHK2
OG0017957	TMEM132C
OG0017958	ITGA6
OG0017959	GPR179
OG0017960	-
OG0017961	-
OG0017962	-
OG0017964	ATAD5
OG0017965	-
OG0017966	-
OG0017967	-
OG0017968	-
OG0017969	GPRC5A
OG0017972	-
OG0017973	TMEM200B
OG0017974	PPP4R1
OG0017975	-
OG0017976	arr3
OG0017977	-
OG0017978	HIPK1
OG0017980	GIMAP7
OG0017981	-
OG0017982	sox32
OG0017983	CACNA1S
OG0017984	cd34
OG0017985	-
OG0017986	-
OG0017987	-
OG0017988	clec14a
OG0017989	-
OG0017991	-
OG0017992	VAPA
OG0017993	-
OG0017995	-
OG0017996	-
OG0017997	-
OG0017998	fxyd2
OG0017999	tmem119
OG0018000	-
OG0018002	-
OG0018004	-
OG0018005	PLEKHG6
OG0018006	-
OG0018007	-
OG0018008	-
OG0018009	-
OG0018011	-
OG0018013	-
OG0018014	-
OG0018016	SPSB2
OG0018017	-
OG0018018	-
OG0018019	PDGFB
OG0018020	UBAP2
OG0018021	MSRB1
OG0018022	GTPBP2
OG0018023	BicD
OG0018024	-
OG0018025	-
OG0018027	-
OG0018028	Car15
OG0018031	SFXN2
OG0018032	-
OG0018033	KIAA0319
OG0018034	EBF4
OG0018035	-
OG0018036	-
OG0018037	-
OG0018038	-
OG0018040	-
OG0018042	-
OG0018043	HSPA4
OG0018044	-
OG0018045	TSC1
OG0018046	BCL11B
OG0018047	-
OG0018048	UGT2B4
OG0018049	ENTHD1
OG0018050	-
OG0018051	MAGI1
OG0018052	CH25H
OG0018053	-
OG0018054	OR5D18
OG0018055	KRTAP23-1
OG0018057	OR5D18
OG0018062	-
OG0018064	-
OG0018065	OR7G1
OG0018066	OR7G2
OG0018070	-
OG0018071	EBLN1
OG0018073	-
OG0018076	-
OG0018081	-
OG0018085	EGR4
OG0018087	DNAJB2
OG0018088	-
OG0018090	-
OG0018094	-
OG0018097	-
OG0018106	-
OG0018108	DTX3L
OG0018109	-
OG0018110	-
OG0018112	EPS8L2
OG0018114	-
OG0018116	-
OG0018120	DAB2
OG0018121	PKHD1L1
OG0018122	Pramef12
OG0018123	-
OG0018124	OR7A17
OG0018125	ITGAV
OG0018126	LRRC37B
OG0018130	ACTG1
OG0018131	-
OG0018132	YWHAZ
OG0018133	-
OG0018134	PRAMEF10
OG0018135	XKR3
OG0018137	ANKRD7
OG0018139	-
OG0018141	DDX11
OG0018145	TUBB4B
OG0018148	XAGE1E
OG0018150	BMP8B
OG0018152	-
OG0018153	SLC6A8
OG0018155	CLASP1
OG0018156	-
OG0018158	BCAR3
OG0018159	-
OG0018160	RNASEL
OG0018161	CYP4F22
OG0018162	ITGA8
OG0018163	ATP11A
OG0018164	PIWIL1
OG0018165	-
OG0018167	-
OG0018168	dcdc2c
OG0018169	SLC6A14
OG0018171	-
OG0018173	JAG2
OG0018174	PHKA2
OG0018175	SNX6
OG0018176	bgm
OG0018177	YWHAB
OG0018179	PDE1C
OG0018180	ZNF385B
OG0018181	DYNC2H1
OG0018182	IQSEC2
OG0018183	PPP2R5A
OG0018184	KIF2C
OG0018187	NEFL
OG0018188	-
OG0018189	-
OG0018190	Sult5a1
OG0018191	YTHDC1
OG0018192	-
OG0018193	-
OG0018195	dnajb6
OG0018196	CERS4
OG0018197	CERS4
OG0018198	ZNF624
OG0018199	ZNF287
OG0018200	-
OG0018201	-
OG0018202	-
OG0018203	SLC34A2
OG0018205	-
OG0018206	ZNF425
OG0018208	COX6B2
OG0018209	ZNF606
OG0018211	KIF21A
OG0018216	NEDD4
OG0018217	Slc22a22
OG0018218	ANO1
OG0018219	DHX8
OG0018220	KRTAP19-5
OG0018221	BCR
OG0018222	RAB3GAP1
OG0018223	-
OG0018224	RGL4
OG0018228	PTPRH
OG0018230	DUSP11
OG0018231	JAKMIP1
OG0018232	PRL
OG0018233	SIAH1
OG0018234	IGLV1-51
OG0018235	PPFIA1
OG0018239	USP7
OG0018240	SLC2A3
OG0018242	SEMA6C
OG0018246	DDX5
OG0018248	SHMT2
OG0018249	ARHGEF38
OG0018255	CCNT2
OG0018259	TH
OG0018260	DNAJA1
OG0018263	EGR3
OG0018266	CYB561D2
OG0018270	PPP2R2C
OG0018275	hnf4a
OG0018279	PDE8A
OG0018281	-
OG0018283	-
OG0018287	UPP1
OG0018288	HIST1H1E
OG0018290	ETV4
OG0018293	SEMA7A
OG0018296	ACSS2
OG0018301	HMGB2
OG0018304	-
OG0018307	-
OG0018309	DXO
OG0018310	C3
OG0018311	SORCS3
OG0018314	STAC
OG0018326	EDEM3
OG0018332	ACSL3
OG0018334	Olfr1342
OG0018335	NEU1
OG0018337	HEPHL1
OG0018339	RANBP9
OG0018341	-
OG0018344	SLC22A4
OG0018347	RAB31
OG0018348	CNTNAP5
OG0018350	SMPD4
OG0018351	NFIA
OG0018352	-
OG0018356	OR56A5
OG0018363	OSBPL8
OG0018373	FBP2
OG0018375	TRIM69
OG0018380	-
OG0018384	UNC45A
OG0018388	PHC2
OG0018390	SELENOF
OG0018391	ATRN
OG0018392	ULK2
OG0018393	SGTB
OG0018395	ACR
OG0018396	-
OG0018398	slc2a11b
OG0018399	-
OG0018401	-
OG0018403	-
OG0018404	plscr3
OG0018409	-
OG0018413	GSTM3
OG0018419	HUNK
OG0018423	DND1
OG0018424	ARHGAP9
OG0018425	GRK1
OG0018428	SMPD5
OG0018430	-
OG0018434	DYNC1H1
OG0018437	BCL7B
OG0018438	NLK
OG0018444	CAPN13
OG0018446	CPEB3
OG0018450	NOP58
OG0018453	SLC4A2
OG0018454	SMC1A
OG0018456	ANK1
OG0018457	-
OG0018458	CTSL
OG0018459	-
OG0018460	PRL
OG0018461	TRIM5
OG0018462	PRL
OG0018466	-
OG0018467	-
OG0018468	PRAMEF12
OG0018470	ARHGAP20
OG0018471	Ssty1
OG0018472	-
OG0018474	YTHDC2
OG0018475	NELFA
OG0018476	FTL
OG0018477	ACTL9
OG0018480	TNNI2
OG0018481	mmadhc
OG0018482	fut9b
OG0018483	-
OG0018484	S100A1
OG0018485	MBL2
OG0018487	TRIM7
OG0018490	-
OG0018491	-
OG0018492	-
OG0018493	-
OG0018494	cd55
OG0018495	-
OG0018497	-
OG0018499	-
OG0018500	-
OG0018502	RAB25
OG0018503	-
OG0018508	tsc22d1
OG0018509	UCMA
OG0018510	-
OG0018511	-
OG0018512	BTN3A1
OG0018513	TRNAU1AP
OG0018514	F13A1
OG0018515	-
OG0018517	OR51J1
OG0018518	-
OG0018519	KANK4
OG0018521	-
OG0018522	slc22a6
OG0018523	-
OG0018524	-
OG0018525	-
OG0018526	GLUD1
OG0018527	Eif4g
OG0018528	GIMAP8
OG0018530	KCNB2
OG0018535	EXOC7
OG0018536	-
OG0018537	-
OG0018538	KCTD16
OG0018540	timp-2b
OG0018541	ERN1
OG0018542	-
OG0018543	-
OG0018545	CHD1L
OG0018546	TMEM132C
OG0018548	-
OG0018549	-
OG0018550	-
OG0018551	ATXN1
OG0018552	-
OG0018553	KLHL41
OG0018554	CHRNA7
OG0018555	PARP12
OG0018556	TSPAN8
OG0018557	-
OG0018558	TSC22D4
OG0018560	NRP2
OG0018562	pim1
OG0018563	UGT8
OG0018564	SOGA3
OG0018565	COL14A1
OG0018566	FAM114A1
OG0018567	GNS
OG0018568	FIP1L1
OG0018569	GRHL2
OG0018570	PDCL2
OG0018571	-
OG0018572	PCDH7
OG0018573	Mar-01
OG0018574	-
OG0018575	CD97
OG0018576	HMGN5
OG0018577	UBE2Q2
OG0018580	EIF4A2
OG0018582	RPS3
OG0018583	NONO
OG0018584	TMX1
OG0018585	-
OG0018587	SSX2IP
OG0018588	ST13
OG0018589	PTK2
OG0018591	DONSON
OG0018592	FTHL17
OG0018593	-
OG0018597	ERCC2
OG0018598	CLEC5A
OG0018599	-
OG0018600	CD97
OG0018601	PNPLA6
OG0018602	-
OG0018603	CCL1
OG0018606	-
OG0018609	-
OG0018610	MCM6
OG0018612	SERINC3
OG0018613	USP47
OG0018614	-
OG0018615	DYSF
OG0018618	CycD
OG0018622	-
OG0018623	DDX43
OG0018624	ALPPL2
OG0018625	TTC21A
OG0018626	ABCB1
OG0018628	PRKDC
OG0018633	NAALADL1
OG0018636	-
OG0018637	TMEM189
OG0018638	PIWIL1
OG0018639	USP38
OG0018640	BTBD16
OG0018643	HES5
OG0018644	S100B
OG0018647	-
OG0018648	-
OG0018649	TRPM2
OG0018650	GYS2
OG0018651	KIF21A
OG0018652	-
OG0018656	SLC12A3
OG0018659	PABPC1L
OG0018661	-
OG0018662	MARVELD2
OG0018664	FBXO10
OG0018665	MCOLN2
OG0018666	ryr1
OG0018667	THADA
OG0018668	PROKR1
OG0018669	-
OG0018670	ASB10
OG0018671	HTR4
OG0018672	MCOLN1
OG0018674	KCNQ4
OG0018675	SACS
OG0018677	EML5
OG0018678	c5
OG0018679	-
OG0018680	MYO1H
OG0018681	-
OG0018682	KCNH1
OG0018685	FAT1
OG0018686	ARHGAP39
OG0018687	-
OG0018688	LRP1B
OG0018689	SLC12A1
OG0018694	HERC2
OG0018695	CDH20
OG0018696	CDH10
OG0018698	PKLR
OG0018699	CNTN3
OG0018700	ADCY1
OG0018702	DOCK9
OG0018704	THBS4
OG0018709	LMX1A
OG0018710	-
OG0018712	ERICH6
OG0018713	ATR
OG0018714	TRIO
OG0018716	-
OG0018717	-
OG0018720	ABCC11
OG0018722	EIF3C
OG0018728	TNFRSF11B
OG0018729	-
OG0018730	DOCK10
OG0018732	DDX4
OG0018734	-
OG0018735	KIAA1109
OG0018739	MOV10L1
OG0018740	DYSF
OG0018741	SIPA1L3
OG0018742	SIPA1L1
OG0018743	DHX30
OG0018744	STAB1
OG0018745	SLC18B1
OG0018746	CACNA1H
OG0018748	CBFA2T3
OG0018749	NBEAL2
OG0018750	NBEAL2
OG0018752	ip6k2
OG0018753	DNM2
OG0018754	FOXP4
OG0018755	NSD1
OG0018756	SP1
OG0018757	-
OG0018758	PPFIA1
OG0018759	GABRA4
OG0018762	Rpd3
OG0018763	Rpd3
OG0018764	RRM2
OG0018766	SVEP1
OG0018768	MAP4K1
OG0018776	MYO9B
OG0018778	-
OG0018780	SLC12A5
OG0018781	FRMD7
OG0018782	AARS
OG0018783	RNF213
OG0018784	RNF213
OG0018785	ZFHX3
OG0018786	-
OG0018788	CNTNAP5
OG0018789	HDAC4
OG0018790	HDAC5
OG0018791	VCPIP1
OG0018795	gabrp
OG0018796	CCDC9
OG0018797	GIN1
OG0018801	TBC1D9
OG0018802	-
OG0018803	PDE4C
OG0018804	CHD2
OG0018805	KIF2C
OG0018806	EPAS1
OG0018807	TRPC5
OG0018808	TRPC5
OG0018812	ATP2A2
OG0018814	-
OG0018815	-
OG0018816	ATP1A2
OG0018817	ACTN2
OG0018819	EBF2
OG0018820	OACYL
OG0018822	KCNT2
OG0018823	KIAA1244
OG0018824	SCN4A
OG0018825	ARSB
OG0018826	TRPM4
OG0018827	-
OG0018828	BTBD2
OG0018829	-
OG0018830	-
OG0018831	ERAP2
OG0018832	MAT2A
OG0018833	BAZ2A
OG0018834	KSR2
OG0018835	-
OG0018837	SPRED2
OG0018838	ATP2A2
OG0018839	IFT172
OG0018840	CWC27
OG0018841	ALDH1A1
OG0018842	-
OG0018843	SLC10A6
OG0018846	gpr146
OG0018847	PLA2G4B
OG0018851	CEP290
OG0018852	RPRD1B
OG0018855	-
OG0018857	CTBP2
OG0018858	PIK3CA
OG0018860	INPP5D
OG0018861	INPP5D
OG0018862	-
OG0018864	PTPRA
OG0018865	BCL11A
OG0018866	SPAG6
OG0018869	SLC6A12
OG0018871	ATP6V0D1
OG0018872	KLHL1
OG0018874	BTN3A1
OG0018876	MDN1
OG0018877	MDN1
OG0018878	MDN1
OG0018879	mdn1
OG0018880	MDN1
OG0018882	CLCN4
OG0018883	FAM13B
OG0018888	CACNA1A
OG0018889	CACNA1B
OG0018890	SLC4A3
OG0018893	-
OG0018894	-
OG0018895	HSPA5
OG0018897	smagp
OG0018899	-
OG0018901	ETNK1
OG0018902	GLI3
OG0018903	COL5A1
OG0018904	ATG16L2
OG0018906	TRAF5
OG0018907	HYDIN
OG0018908	-
OG0018909	HSP90AA1
OG0018910	-
OG0018911	erap2
OG0018912	KCNJ4
OG0018913	KCNJ4
OG0018914	CACNA1E
OG0018916	FSTL5
OG0018917	CACNA2D3
OG0018918	ZC3H18
OG0018920	SYNGAP1
OG0018922	CNTNAP5
OG0018923	CRY1
OG0018924	GTF3C1
OG0018925	ITGB3
OG0018926	ZFAND5
OG0018927	-
OG0018928	-
OG0018930	GPC1
OG0018931	PIAS2
OG0018933	KCNAB2
OG0018935	GRIA1
OG0018936	fgr
OG0018937	ATN1
OG0018938	DICER1
OG0018939	-
OG0018940	MTMR6
OG0018942	EPB41L4B
OG0018944	MED12L
OG0018945	KCTD2
OG0018946	AMPD2
OG0018947	TNXB
OG0018949	GRM1
OG0018950	PDZRN4
OG0018951	BIRC6
OG0018954	PPP2R2B
OG0018956	RPAP1
OG0018957	TMC1
OG0018958	PYGB
OG0018959	CRTC2
OG0018960	-
OG0018962	SORL1
OG0018966	AKT1
OG0018967	CUX2
OG0018968	AP1G1
OG0018969	GPR158
OG0018972	MAPK3
OG0018973	AFG3L2
OG0018975	ETF1
OG0018976	FANCI
OG0018977	AP1M2
OG0018978	SGSM2
OG0018979	THSD7B
OG0018982	HNRNPH1
OG0018984	HSP90AB1
OG0018985	CSF1R
OG0018986	MEGF11
OG0018988	KCNA2
OG0018989	PRDM16
OG0018990	SNAPC4
OG0018993	PSD3
OG0018994	ZBTB1
OG0018995	PDE7A
OG0018996	zfyve1
OG0018997	FLNC
OG0018998	UNC5A
OG0018999	ALDOC
OG0019000	ACTB
OG0019002	ATP2B2
OG0019003	DNAH7
OG0019004	PREX2
OG0019007	TTBK1
OG0019008	ADAMTS14
OG0019010	AP2B1
OG0019011	-
