Acbae,Ancor,Botau,Cacar,Capor,Chpic,Chsab,Cocri,Darer,Elmax,Ercal,Hegla,Hosap,Lacha,Modom,Myluc,Ororc,Ovari,Prang,Ranor,Rhtyp,Sasal,Scvul,Tagut,Tecar,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.000116540839821266,NA,1,1,1,hits_per_23_species,OG0006439,1,0,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.222873437155504,1,1,NA,1,1,1,hits_per_23_species,OG0006453,0,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1.21425647314766e-11,1,1,1,1,1,1,0.701142235470605,1,1,NA,NA,1,1,hits_per_23_species,OG0006457,1,0,11,12
0.998882749954555,1,1,1,1,0.000231135374895053,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006459,0,1,11,12
1,1,1,1,1,1,1,1,0.02088504970765,1,1,1,0.0817529269490858,1,0.00157799812612569,1,1,1,NA,1,0.410679574132433,NA,0.511319345473852,1,1,hits_per_23_species,OG0006462,0,2,10,13
1,1,1,1,1,1,1,1,NA,1,1,0.045907473240155,1,1,1,1,1,1,7.09658102032718e-05,1,1,NA,1,1,0,hits_per_23_species,OG0006465,3,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10793702981992,1,1,1.33066862828546e-06,1,1,NA,NA,1,0,hits_per_23_species,OG0006467,2,0,11,12
0.00323025900600404,0.739488133463688,1,1,1,1,1,1,NA,0.404748794590889,0.0432988798457217,0.38030089766748,2.58126975238859e-07,0.000235991966654692,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006474,3,1,11,12
NA,1,1,1,1,0,1,1,0.651673813664317,1,1,0.920227202472745,1,0.290052686482191,1,1,1,1,1,1,NA,1,1,0.212113819771635,1,hits_per_23_species,OG0006477,0,1,9,14
1,1,1,1,NA,1,1,1,0.000127775114800111,1,1,1,1,1,1,1,1,1,1,1,0.0606760231586321,NA,1,1,1,hits_per_23_species,OG0006478,0,1,11,12
1,1,1,1,1,1,1,1,0.778173782649285,1,1,1,1,0.369021362311195,0.111621236964047,1,1,1,NA,1,1,NA,1,1,1,hits_per_23_species,OG0006482,0,0,10,13
1,0.564550809920471,1,0.239129402378077,0.0146179801850477,1,1,1,NA,1,0.162534868006332,1,1,2.80901669708067e-05,1,1,1,1,1,0.144709655953421,1,NA,1,1,1,hits_per_23_species,OG0006483,1,1,11,12
0.480173102761586,1,1,1,1,1,1,0.0997086213192349,NA,0.603693671910292,1,1,1,1,1,1,1,1,0.194158331503985,1,1,NA,1,1,1,hits_per_23_species,OG0006485,0,0,11,12
0.147041053946083,0.014243606558984,1,1,8.69872618380896e-10,1,1,1,NA,1,1,1,1,0.123913130289734,1,2.0997075772744e-05,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006489,1,2,11,12
1,1,1,1,1,1,1,0.0587963827989088,1,1,1,1,1,1,1,1,1,1,0.00457209092349325,1,0.546169926393407,NA,1,1,NA,hits_per_23_species,OG0006494,1,0,10,13
1,1,1,1,1,1,1,2.49448905975669e-09,NA,1,1,1,1,1,1,1,1,1,0.0573356711602902,1,1.48707672842363e-08,NA,1,1,1,hits_per_23_species,OG0006496,1,1,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.060825411331753,1,1,NA,hits_per_23_species,OG0006498,0,0,9,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.154281734320695,0.0468888369592208,0.154325097598954,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006499,0,1,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006506,0,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.0449097300889356,1,0.118724549785817,NA,1,1,1,hits_per_23_species,OG0006511,1,0,10,13
1,1,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006517,0,1,11,12
1,1,7.78370502347858e-05,0.0730567551676757,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.951288438753926,1,1,1,NA,1,1,1,hits_per_23_species,OG0006518,0,1,11,12
0.990205198008477,0.268548409761892,1,1,1,1,4.25264268244519e-11,1,NA,1,1,0.4515913522672,1,1,1,1,1,1,0.00996692500757401,1,1,NA,1,0.0226543814540955,0.0732794260305449,hits_per_23_species,OG0006519,1,2,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.00206669468144749,NA,1,1,1,hits_per_23_species,OG0006523,1,0,11,12
1,1,0.27870526536561,1,1,1,NA,1,1,3.69090722873722e-07,1,2.10104222353458e-07,0.0102030045807974,0.0478159355704938,1,1.1969403451717e-07,6.12465408411644e-05,0.33094855369059,1,1,1,NA,1,1,0.0173294172301396,hits_per_23_species,OG0006528,7,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.65981722494757e-12,1,1,NA,NA,1,1,hits_per_23_species,OG0006537,1,0,11,12
1,1,1,1,1,1,1,0.00712437019364981,1,1,NA,1,1,NA,0.135746557467367,1,1,1,0.000395286271542394,0.00644627213286264,0.0103932790602679,1,0.576569088881197,0.0418223250606542,1,hits_per_23_species,OG0006542,2,3,10,13
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006543,0,0,11,12
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0.507959324385071,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006544,0,0,11,12
1,1,1,0.00431311874397355,1,1,1,1,NA,1,1,1,1,0.33361983315848,1,1,1,1,1,1,NA,0.1176951619772,1,1,1,hits_per_23_species,OG0006547,1,0,10,13
1,1,1,NA,1,6.26002227388511e-07,1,1,1,1,0.836997950328326,0,1,1,0.00907158294332078,1,1,1,1,1,0.611568914079599,NA,1,0.00103719390715434,1,hits_per_23_species,OG0006549,1,3,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006552,0,0,11,12
1,1,1,1,8.33175195502633e-11,1,1,1,0.0987725855843936,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,hits_per_23_species,OG0006555,0,1,10,13
1,0.155602965157409,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.0166250069104948,NA,1,1,1,hits_per_23_species,OG0006559,1,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,hits_per_23_species,OG0006560,0,0,10,13
1,1,0,1,1,1,1,1,1,1,0.057546409037719,1,1,1,1,1,1,1,NA,1,1,0.320722046480702,NA,1,0.846421441010965,hits_per_23_species,OG0006568,0,1,10,13
0.00257922935666283,1,0.0269912227289706,0.332858578801977,1,1,1,1,0.0210033006763399,1,1,0,1,1,1,1,1,1,1,1,NA,NA,1,1,1,hits_per_23_species,OG0006577,2,2,10,13
1,1,1,1,7.7709955692562e-09,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.57440502383854,NA,1,1,1,hits_per_23_species,OG0006586,0,1,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,hits_per_23_species,OG0006599,0,0,10,13
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_23_species,OG0006600,0,0,10,13
1,0.730352196849302,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,7.04609370849596e-10,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006601,1,0,11,12
1,0.00366918836489255,1,1,1,1,1,1,1,1,0.258158207232138,1,1,0.0286006904887804,1,1,1,1,0.0133451389349087,NA,1,NA,1,0.860748434716652,1,hits_per_23_species,OG0006615,2,1,11,12
0.138884343704673,1,1,1,1,1,1,1,NA,1,2.80389048203378e-05,1,1,1,1,2.2583213077354e-11,1,1,0.485644007665102,1,0.00577987658265888,NA,1,0.458278814076601,1,hits_per_23_species,OG0006616,2,1,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1.29040111929157e-11,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006622,1,0,11,12
1,1,1,1,1,1,0.00117914919795459,1,1,1,1,1,1,0.0760356195512574,1,1,NA,1,1,1,1.18347419314491e-06,0.102319895357252,NA,1,1,hits_per_23_species,OG0006632,1,1,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,2.28128505308511e-07,1,1,0.799914521361942,1,1,NA,1,1,1,hits_per_23_species,OG0006634,1,0,11,12
NA,0.0621379648888105,1,1,1,1,1,1,1,1,2.78114996242751e-05,1,1,0.117102385250074,0.00037516083352096,1,1,1,0.00018672152602317,1,1,NA,0.0203083281391454,1,1,hits_per_23_species,OG0006635,1,3,10,13
NA,0.0174243796549572,1,1,1,1,1,1,1,1,0.246406868771875,1,0,1,0.000150149603054928,4.57549760777831e-05,3.34618263053699e-06,1,NA,1,0.00300708765351132,6.6760870340965e-05,1,0.475048932126069,1,hits_per_23_species,OG0006636,4,3,9,14
1,1,1,1,1,1,1,1,1,0.0660591579838173,1,1,1,1,0.135947766362303,0.857327022804455,1,1,NA,1,0.488812044908115,NA,1,1,0,hits_per_23_species,OG0006639,1,0,10,13
1,1,1,1,1,0,1,0.820280712832702,1,0.244335814831958,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_23_species,OG0006640,0,1,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006644,1,0,11,12
1,1,1,1,1,1,1,1,1,1,0.774615129081792,1,1,0.240668316113044,1,1,1,1,NA,1,1,0.0813489729512233,1,NA,1,hits_per_23_species,OG0006648,0,0,10,13
1,1,1,1,0.0417152478524255,1,1,1,NA,1,1,1,1,1,1,0.000229102547462057,1,1,1,1,9.69584071652818e-06,NA,1,1,1,hits_per_23_species,OG0006649,2,1,11,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,4.59960399767922e-08,NA,1,1,1,hits_per_23_species,OG0006651,1,0,11,12
0.627154458320106,1,1,0.000927051627975517,0.00361796781238377,1,0,1,NA,1,1,1,1,1,1,1,0,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006653,2,2,11,12
0.000114450383571219,0.0223748922115357,1,1,0.666047682445503,1,1,1,NA,1,1,0.000770746852594761,1,8.5840433095008e-07,0.00823517995333367,1,1,1,0.000291274511905137,1,1,NA,1,1,0,hits_per_23_species,OG0006658,5,2,11,12
1,1,1,1,0.0240154382090486,1,1,1.69427805118971e-11,1,1,1,1,0,0.610940433440608,1,1,1,1,1,1,1,NA,1,1,NA,hits_per_23_species,OG0006660,1,2,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.0393030928473043,1,1,1,1,1,1,0.879811292736565,1,1,1,NA,hits_per_23_species,OG0006661,1,0,10,13
0.0032846520301108,1,1,1,8.75893197088695e-05,0,1,1,NA,1,1,0.0975786443790047,1,1,0.726451814915666,1,0.0317776633791287,1,0.000511636478121691,1,0.918560977432191,NA,1,0.194330862128624,1,hits_per_23_species,OG0006666,3,2,11,12
1,1,1,0.0367363723538561,1,1,1.9659165573227e-08,1,0.202859946681886,1,1,1,1,1,NA,7.59524764692987e-06,1,1,NA,1,0.000357423555479297,1,1,1,1,hits_per_23_species,OG0006669,3,1,10,13
1,1,1,1,1,1,1,0.16653499689308,1,1,1,1,1,1,1,1,1,1,NA,1,0.111614837889878,1,1,1,NA,hits_per_23_species,OG0006753,0,0,9,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2.40832957567605e-05,NA,1,1,1,hits_per_23_species,OG0006754,1,0,10,13
1,1,1,1,1,1,1,0.00073176571981548,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,hits_per_23_species,OG0006756,0,1,10,13
1,1,7.16093850883226e-15,1,1,1,1,1,1,1,1,0.634295229145991,3.65528843859764e-08,1,1,0.461538273839642,1,1,1,NA,1,NA,0.322576109515734,1,1,hits_per_23_species,OG0006758,1,1,11,12
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_23_species,OG0006759,0,0,10,13
1,1,1,1,1,1,1,1,NA,1,0.34242455289842,1,0,1,0.0878540978580542,1,1,1,1,NA,1,1,1,1,1,hits_per_23_species,OG0006765,1,0,11,12
1,1,1,1,1,1,1,0.033553883732083,1,1,0.0966370754814468,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_23_species,OG0006766,0,1,11,12
1,0.167040583668465,1,1,1,1,1,0.032433424237935,1,4.55359878692718e-08,1,1,1,1,0.168295568200931,1,1,1,NA,1,NA,1,1,1,1,hits_per_23_species,OG0006772,1,1,9,14
1,1,1,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006773,0,1,11,12
1,1,1,0.0791957115196281,1,0.151797040675444,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,0.901712384691997,NA,1,1,1,hits_per_23_species,OG0006777,0,0,10,13
1,1,1,1,1,0.0978084377007721,1,1,1,1,1,1,1,0.000404737157966129,1,1,1,1,NA,1,0.31090050865203,NA,1,1,1,hits_per_23_species,OG0006778,1,0,10,13
1,0.527333657727327,1,1,1,1,1,1,1,1,1,1,0.947854206696256,1,0.0708613703699904,1,1,1,NA,1,0.838251861851167,NA,1,1,0.531104850994301,hits_per_23_species,OG0006779,0,0,10,13
1,0.185801033901665,0,1,1,4.81314155198476e-09,1,1,NA,1,1,1,1,1,1,0.000165548987574038,1,1,1,1,5.05392645250291e-06,1,NA,0.876519827751407,1,hits_per_23_species,OG0006781,2,2,11,12
1,1,0.248786896795114,1,1,1,1,1,NA,1,0.247297803611673,1,1,1,1,1,1,1,1,1,0.000929050871534276,NA,1,1,1,hits_per_23_species,OG0006782,1,0,11,12
1,1,NA,1,0.235051004225631,1,1,1,1,1,NA,3.81654088554839e-07,0,1,1,3.77198938750212e-10,1,1,1,1,1,1,1,0.33778925853725,1,hits_per_23_species,OG0006783,3,0,11,12
1,1,8.97504293106977e-13,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,hits_per_23_species,OG0006785,0,1,10,13
NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0875328597053621,1,hits_per_23_species,OG0006786,0,0,10,13
NA,0.455586909819564,1,0.935926624454394,1,1,1,1,1,1,1,1,1,1,1,0.143397756010955,3.67069707962742e-11,0.111095943693484,1,1,1,NA,1,1,1,hits_per_23_species,OG0006789,1,0,10,13
1,1,1,1,0.0111002306382511,1,1,1.67088565206086e-14,1,1,1,1,1,1,1,6.406259522862e-09,1,1,1,1,NA,NA,1,1,1,hits_per_23_species,OG0006795,1,2,10,13
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006800,0,0,10,13
NA,0.0686956140851516,5.72875080706581e-14,1,1.1112987863271e-07,1,1,1,0.0198478592152424,0.000106674070690038,1,0.0669508354501513,1,1,1,1.24555280239802e-06,1,0.757781262673181,NA,0.00558188430326967,8.79461930503034e-08,0.291153488463641,1,0.00366727519459598,2.93998159150988e-12,hits_per_23_species,OG0006801,4,5,9,14
1,1,1,1,1,1,1,0.350238879929821,NA,1,1,1,1,1,1,1,1,1,0.0286135616895456,1,0.666359065845209,NA,1,1,1,hits_per_23_species,OG0006803,1,0,11,12
NA,0.196622931070066,1,1,1,1,1,1,1,1,1,1,1,0.122235329974262,0.000167617934713815,1,1,1,NA,1,0.0310788737539158,1,1,1,1,hits_per_23_species,OG0006807,1,1,9,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,0.234110238939649,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006809,0,0,10,13
1,1,1,0.62787039183022,1,1,1,1,NA,1,1,0.00380584807588646,1,1,1,1,1,6.115238593285e-09,1,1,1,NA,1,1,1,hits_per_23_species,OG0006810,1,1,11,12
0.0844862548961969,0.000359080025857939,1,1,1,0.0455525920506096,1,1,0.210194159705638,1,1,0.254324454240448,1,0.00143337704326074,1.56648071181209e-07,1,1,1,1,1,1,NA,0.363119851516086,1.26060984873e-07,NA,hits_per_23_species,OG0006813,1,4,10,13
NA,1,1,1,1,1,1,0.91739436534752,0.453137912667528,1,0.000844452446909671,1,0,1,1,1,1,1,0.000403815634908433,1,1.53876911213047e-13,NA,1,0.746877697015123,1,hits_per_23_species,OG0006815,3,1,10,13
NA,0.68676786942066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006819,0,0,10,13
NA,1,1,1,1,1,1,1,0.015670183953767,1,1,1,1,1,0.00022284545165796,1,1,1,NA,1,1,0.000337265759248751,1,1,1,hits_per_23_species,OG0006824,0,3,9,14
NA,1,1,1,1.39581711422476e-06,1,1,1,1,1,1,1,1,0.582325430989493,1,1,0.54244201183445,1,0.0937131089639442,1,1,NA,1,1,1,hits_per_23_species,OG0006825,0,1,10,13
1,0.00307850653953729,1,1,0.959191341141491,1,1,1,1,1,1,NA,0,NA,1,1,1,1,1,1,0.00315150225334904,1,1,0.0624751529139589,1,hits_per_23_species,OG0006826,2,1,9,14
0.254197045195294,1,1,1,1,1,1,1,1,0.417683937956481,1,1,1,0.30414529464119,0.032375153149411,1,1,0.265478419462778,0.00854418304674431,0.137665385228213,1,NA,1,1,NA,hits_per_23_species,OG0006830,1,1,10,13
1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006832,0,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,hits_per_23_species,OG0006834,0,0,10,13
1,1,1,1,1,1,1,1,1,0.000692766995047611,1,1,1,NA,1,1,0.42805483187508,1,9.90561529484735e-06,1,NA,1,1,1,1,hits_per_23_species,OG0006836,2,0,9,14
0.747083163105834,NA,1,1,1,1,1,1,NA,1,0.0208689823496762,2.81663581347402e-13,1,0.060535377180949,0.0435179074497594,1,1,1,0.171413823050692,1,1,1,1,1,1,hits_per_23_species,OG0006837,1,2,11,12
1,1,0.0930914876042694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,hits_per_23_species,OG0006838,0,0,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.053718116820034,1,1,1,1,0.0047660582541752,1,1,NA,1,1,1,hits_per_23_species,OG0006839,1,0,11,12
NA,1,1,1,1.24815158208946e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.207358890483096,1.9191248590289e-10,NA,1,0.170269216416723,1,hits_per_23_species,OG0006841,1,1,10,13
1,1,1,3.75992847578832e-07,1.00719432793994e-12,1,1,1,1,1,1,1,0,1,1.27041672626227e-05,1,1,1,NA,1,1,NA,1,1,1,hits_per_23_species,OG0006844,2,2,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006847,0,0,11,12
1,0.150378877675148,1,2.38697950294409e-15,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006850,1,0,11,12
1,1,1,0.000972897070547096,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006851,1,0,11,12
1,1,1,1,1,9.60446794079362e-06,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006852,0,1,11,12
NA,1,1,1,1,1,1,1,1,1,1,1.55234397725135e-07,1,1,1,1,1,1,5.09780953034111e-05,1,1,NA,1,1,1,hits_per_23_species,OG0006854,2,0,10,13
1,1,1,1,1,1,1,1,1,2.56164648937407e-08,1,1,1,1,1,1,1,1,1,NA,1,NA,0.89885088703836,1,1,hits_per_23_species,OG0006858,1,0,11,12
NA,1,1,1,1,0.443054545081348,1,1,1,1,0.0412376836119027,1,1,1,1,1,1,1,1,1,1,NA,1,0.0393665882566773,1,hits_per_23_species,OG0006859,0,2,10,13
1,1,1,1,0.0296001307235221,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,0.00868762040957533,1,0.0929521380753574,1,1,hits_per_23_species,OG0006862,1,1,9,14
0.44700501957642,1,1,0,1,1,1,1,1,1,1,1,1,0.614251249843484,0.295488071042825,1,1,1,0.00408732474398138,0.0343990173581272,0.00886789775276453,NA,1,0.373937133394792,NA,hits_per_23_species,OG0006863,3,1,10,13
1,1,1,1,1,1,1,1,1,1,0.00158522723197607,1,1,1,1,1,1,1,0.290913674743122,1,1,NA,1,1,NA,hits_per_23_species,OG0006864,0,1,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.14035663649984,1,1,1,1,5.39757578077449e-08,1,1,5.76137507098951e-05,1,1,NA,hits_per_23_species,OG0006866,1,1,10,13
1,NA,1,1,1,1,2.47903812066741e-05,1,1,1,0.384481475897709,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,hits_per_23_species,OG0006867,0,1,10,13
0.438017435627866,1,1,0.390427866784696,1,0.722587661685632,1,0.944702654801806,1,3.58497492352061e-05,1,1,1,0.671745212239386,1,0.00156936383111761,1,0,NA,0.000303809278887401,0.323698715561483,1,1,1,NA,hits_per_23_species,OG0006868,2,2,9,14
1,1,1,1,1,1,1,0.0972040335737789,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.00155930389858477,1,0.0514722034935341,NA,hits_per_23_species,OG0006871,0,1,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006874,0,0,11,12
1,1,6.29374885541267e-11,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0.00881039834462705,NA,1,1,1,hits_per_23_species,OG0006879,1,1,10,13
1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,0.0872578867866515,1,1,1,1,1,0.000886301465754746,1,1,1,1,hits_per_23_species,OG0006880,1,0,11,12
NA,1,1,1,1,1,1,1,1,0.00106399606830732,1,1,0.607285132750137,1,0.0363953136122974,0.381524388070362,1,0.000249696897551888,NA,1,1,1,1,1,1,hits_per_23_species,OG0006881,1,2,9,14
1,0.786280726961854,1,1,1,1,1,1,NA,1,1,1,1,0.873054644832195,1,1.60726802950206e-05,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006885,1,0,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,0.374267389898552,1,9.6993085967334e-06,1,1,NA,1,1,0.117771182201526,NA,1,1,hits_per_23_species,OG0006890,1,0,10,13
0.194197198958125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,hits_per_23_species,OG0006896,0,0,10,13
1,1,0,1,1,NA,1,1,1,1,1,1,1,2.80271482419048e-05,2.90212298637016e-12,0,0,1,1,1,1.06285313883347e-10,NA,1,1,1,hits_per_23_species,OG0006897,4,2,11,12
NA,1,1,1,1,NA,1,1,3.2449098248899e-05,0.00484102456870161,0.0714929549842456,1,1,0.000221254591037834,1,1,1,1,0.000563241943589254,1,0.0197142173720135,1,0.115216916749295,1,0.745141827374821,hits_per_23_species,OG0006898,4,1,10,13
1,1,1.67262798012047e-06,2.43591258275444e-11,0.0008479363262337,1,0.00804035161492506,1,NA,1,1,1,1,1,0.0243466110366989,1,1,1,1,0.000329796616063638,1,NA,1,1,1,hits_per_23_species,OG0006900,1,5,11,12
0.0393948489313334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00106271108400535,NA,1,NA,1,1,1,1,hits_per_23_species,OG0006901,1,1,9,14
NA,1,1,1,1,1,1,1,1,0.426315787167809,0.0389628685537326,1,1,0.0700214055638173,1,1,1,1,1,1,1,1,1,0.0550087030823199,NA,hits_per_23_species,OG0006902,0,1,9,14
NA,1,1,0.711401084525682,1,1,1,1,2.85138579414479e-12,1,1,1,1,1,1,0,1,1,NA,1,1,0.559238168888863,1,1,1,hits_per_23_species,OG0006904,1,1,9,14
1,1,1,1,1,1.90860912036017e-06,1,1,1,0.00339386136244008,1,1,1,1,0.0900867932170421,0.0883964451494477,1,1,1,0.000975668188321399,1,NA,NA,1,1,hits_per_23_species,OG0006908,1,2,11,12
NA,1,1,1,1,1,NA,1,1,0,1,1,1,1,1,9.66067226215728e-11,1,1,1,1,0.000866798476663488,1,1,1,1,hits_per_23_species,OG0006910,3,0,10,13
1,1,1,1,1,1,1,1,1,1,1,1,1.134268790004e-10,1,1,NA,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006911,1,0,10,13
1,1,1,0.000487116029586398,1,1,1,1,1,1,1,1,1,1,NA,1,3.33317817791112e-11,0.287462132458705,1,1,1,1,0.530577207479925,1,NA,hits_per_23_species,OG0006912,2,0,10,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,9.58756574132025e-10,hits_per_23_species,OG0006913,1,0,10,13
1,1,1,1,1,1,1,1,1,0.000107849340053201,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_23_species,OG0006914,1,0,10,13
1,1,1,1,1,0.00265930515736468,1,0.00506951933963884,NA,0.0729510447253512,1,1,1,1,1,0.00399003855779745,1,1,1,1,1,1,0.00305633444082298,1,NA,hits_per_23_species,OG0006915,1,3,10,13
0.00330364757789014,1,1,1,1,1,1,0.161054723788692,1,1,1,1,1,1,0.0850589204338279,1,NA,1,1,1,1,1,NA,1,1,hits_per_23_species,OG0006917,1,0,10,13
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.47372464126749e-10,1.74846248590654e-11,1,1,0.0215171166273941,NA,1,1,1,hits_per_23_species,OG0006918,2,1,11,12
1,1,1,1,1,1,1,1,0.669031292454547,1,1,1,1.78068670919629e-12,0.835726345596779,0.0022966317817576,0.195543210882182,1,3.81284767092538e-08,1,1,1,NA,1,0.015039673120687,NA,hits_per_23_species,OG0006919,1,3,10,13
NA,4.71238863771761e-05,1,1,1,0.167478367786719,1,1,0.00738875361305991,1,0.616878214182087,0.0712674975120974,1,1.70297307077738e-05,0.000111384787733204,0.00554579353442186,0.645878083304836,1,NA,1,0.0165501769324691,1,0.00012359489473035,0.0366110292040658,7.00708738032851e-07,hits_per_23_species,OG0006920,4,5,9,14
1,1,1,1,2.18325955780863e-06,1,1,1,NA,1,1,1,1,1,1,0.00040094821165404,1,1,0.108653688391503,1,0.00186789154322575,NA,1,1,0.324364388136045,hits_per_23_species,OG0006923,2,1,11,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.254837343402079,1,1,1,1,1,NA,NA,1,1,hits_per_23_species,OG0006924,0,0,11,12
1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1.04003370097749e-05,1,1,NA,1,1,1,1,1,1,hits_per_23_species,OG0006925,1,0,10,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,2.10670266120872e-06,NA,1,1,1,hits_per_23_species,OG0006928,1,0,11,12
