"OG_ID","analysis_absrel","analysis_paml","analysis_relax_intens","analysis_cafe_expanded","analysis_relax_relaxed","analysis_cafe_contr","condition_pigmentation","condition_eyes","gene_symbol","count_NA","count_sel","qname","query","chr","seqStart","seqEnd"
"OG0009867",NA,NA,NA,NA,"relaxed",NA,NA,NA,"LIMK2",3,3,"evm.model.ptg001606l.2_Prang-OG0009867.fa","evm.model.ptg001606l.2_Prang","chr6",1143408868,1143410857
"OG0009869",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PIAS2",3,3,"evm.model.ptg005911l.1_Prang-OG0009869.fa","evm.model.ptg005911l.1_Prang","chr1",3886827394,3886829713
"OG0009879",NA,NA,NA,NA,"relaxed",NA,NA,NA,"NOL6",3,3,"evm.model.ptg010688l.1_Prang-OG0009879.fa","evm.model.ptg010688l.1_Prang","chr1",169175512,169178908
"OG0009882",NA,NA,NA,NA,"relaxed",NA,NA,NA,"GTF2H3",3,3,"evm.model.ptg007295l.10_Prang-OG0009882.fa","evm.model.ptg007295l.10_Prang","chr6",641362052,641362979
"OG0009883",NA,NA,NA,NA,"relaxed",NA,NA,NA,"WDR66",3,3,NA,NA,NA,NA,NA
"OG0009886",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MFSD3",3,3,"evm.model.ptg024289l.2_Prang-OG0009886.fa","evm.model.ptg024289l.2_Prang","chr2",3526360517,3526361735
"OG0009892",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ME2",3,3,"evm.model.ptg004699l.1_Prang-OG0009892.fa","evm.model.ptg004699l.1_Prang","chr1",3855841128,3855842772
"OG0009895",NA,NA,NA,NA,"relaxed",NA,NA,NA,"C7orf26",3,3,"evm.model.ptg003906l.5_Prang-OG0009895.fa","evm.model.ptg003906l.5_Prang","chr10",397485836,397487009
"OG0009902",NA,NA,NA,NA,NA,NA,NA,"eyeloss","HSF2BP",4,2,"evm.model.ptg021444l.1_Prang-OG0009902.fa","evm.model.ptg021444l.1_Prang","chr6",315335653,315336076
"OG0009905",NA,NA,NA,NA,"relaxed",NA,NA,"eyeloss","GJA8",3,3,"evm.model.ptg011363l.8_Prang-OG0009905.fa","evm.model.ptg011363l.8_Prang","chr3",3062929356,3062930871
"OG0009908",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MZT1",3,3,"evm.model.ptg001841l.1_Prang-OG0009908.fa","evm.model.ptg001841l.1_Prang","chr3",1691522522,1691522849
"OG0009913",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PI4K2A",4,2,"evm.model.ptg003117l.5_Prang-OG0009913.fa","evm.model.ptg003117l.5_Prang","chr15",383485114,383486530
"OG0009918",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PTCHD1",3,3,"evm.model.ptg001416l.3_Prang-OG0009918.fa","evm.model.ptg001416l.3_Prang","chr3",1848812213,1848814958
"OG0009936",NA,NA,NA,NA,NA,NA,NA,"eyeloss","YAE1D1",4,2,"evm.model.ptg023532l.2_Prang-OG0009936.fa","evm.model.ptg023532l.2_Prang","chr2",2421379572,2421380241
"OG0009937",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PXDC1",3,3,"evm.model.ptg004584l.4_Prang-OG0009937.fa","evm.model.ptg004584l.4_Prang","chr2",2196157883,2196158579
"OG0009941",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CD79A",3,3,"evm.model.ptg011724l.7_Prang-OG0009941.fa","evm.model.ptg011724l.7_Prang","chr8",1375110329,1375110632
"OG0009942",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NR4A3",4,2,"evm.model.ptg000684l.2_Prang-OG0009942.fa","evm.model.ptg000684l.2_Prang","chr2",1964067041,1964068838
"OG0009943",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"STX17",4,2,"evm.model.ptg009470l.3_Prang-OG0009943.fa","evm.model.ptg009470l.3_Prang","chr11",654723636,654724578
"OG0009947",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RBM42",4,2,NA,NA,NA,NA,NA
"OG0009949",NA,NA,NA,NA,"relaxed",NA,NA,NA,"RUNDC3B",3,3,"evm.model.ptg019308l.1_Prang-OG0009949.fa","evm.model.ptg019308l.1_Prang","chr3",1199581155,1199581443
"OG0009965",NA,NA,NA,NA,"relaxed",NA,NA,NA,"UBXN7",3,3,"evm.model.ptg012272l.3_Prang-OG0009965.fa","evm.model.ptg012272l.3_Prang","chr18",717250897,717252424
"OG0009970",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SFT2D3",3,3,"evm.model.ptg003047l.4_Prang-OG0009970.fa","evm.model.ptg003047l.4_Prang","chr18",670542727,670543387
"OG0009975",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ARMC6",3,3,"evm.model.ptg018528l.1_Prang-OG0009975.fa","evm.model.ptg018528l.1_Prang","chr13",404151752,404153048
"OG0009977",NA,NA,NA,NA,"relaxed",NA,NA,NA,"NDUFV2",3,3,"evm.model.ptg002519l.4_Prang-OG0009977.fa","evm.model.ptg002519l.4_Prang","chr13",1031646663,1031647401
"OG0009989",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SPTSSB",3,3,"evm.model.ptg017677l.2_Prang-OG0009989.fa","evm.model.ptg017677l.2_Prang","chr18",394676536,394676788
"OG0009993",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ATG5",3,3,"evm.model.ptg006012l.1_Prang-OG0009993.fa","evm.model.ptg006012l.1_Prang","chr3",2104723342,2104724077
"OG0009994",NA,NA,NA,NA,"relaxed",NA,NA,NA,"C7orf25",3,3,"evm.model.ptg001112l.3_Prang-OG0009994.fa","evm.model.ptg001112l.3_Prang","chr2",2399573049,2399574633
"OG0010002",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TCF7",4,2,"evm.model.ptg002144l.1_Prang-OG0010002.fa","evm.model.ptg002144l.1_Prang","chr3",637642141,637643644
"OG0010004",NA,NA,NA,NA,"relaxed",NA,NA,NA,"AGGF1",3,3,"evm.model.ptg000933l.4_Prang-OG0010004.fa","evm.model.ptg000933l.4_Prang","chr1",3460358327,3460360634
"OG0010006",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PSMD5",3,3,"evm.model.ptg006330l.3_Prang-OG0010006.fa","evm.model.ptg006330l.3_Prang","chr11",236498810,236500337
"OG0010012",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SLC31A2",3,3,"evm.model.ptg012734l.4_Prang-OG0010012.fa","evm.model.ptg012734l.4_Prang","chr11",156984348,156984867
"OG0010021",NA,NA,NA,NA,"relaxed",NA,NA,NA,"KDELC2",3,3,"evm.model.ptg030951l.2_Prang-OG0010021.fa","evm.model.ptg030951l.2_Prang","chr3",1135152106,1135153651
"OG0010022",NA,NA,NA,NA,"relaxed",NA,NA,NA,"NDUFA2",3,3,"evm.model.ptg028502l.1_Prang-OG0010022.fa","evm.model.ptg028502l.1_Prang","chr3",174704071,174704359
"OG0010023",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TXNDC15",3,3,"evm.model.ptg007102l.4_Prang-OG0010023.fa","evm.model.ptg007102l.4_Prang","chr3",295745691,295746804
"OG0010025",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ASL",3,3,NA,NA,NA,NA,NA
"OG0010026",NA,NA,NA,NA,"relaxed",NA,NA,NA,"WBSCR27",3,3,NA,NA,NA,NA,NA
"OG0010030",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CCDC11",3,3,"evm.model.ptg004279l.1_Prang-OG0010030.fa","evm.model.ptg004279l.1_Prang","chr1",3860929128,3860930688
"OG0010031",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"WDR73",3,3,"evm.model.ptg013844l.5_Prang-OG0010031.fa","evm.model.ptg013844l.5_Prang","chr3",847794021,847795200
"OG0010041",NA,NA,NA,NA,"relaxed",NA,NA,NA,"UIMC1",3,3,NA,NA,NA,NA,NA
"OG0010048",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CCT6A",3,3,"evm.model.ptg009696l.1_Prang-OG0010048.fa","evm.model.ptg009696l.1_Prang","chr2",3031073375,3031074905
"OG0010056",NA,NA,NA,NA,"relaxed",NA,NA,NA,"EXOSC7",3,3,"evm.model.ptg005947l.1_Prang-OG0010056.fa","evm.model.ptg005947l.1_Prang","chr16",404814486,404815362
"OG0010064",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MTFR2",3,3,NA,NA,NA,NA,NA
"OG0010067",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SLC26A10",3,3,"evm.model.ptg002431l.8_Prang-OG0010067.fa","evm.model.ptg002431l.8_Prang","chr5",586578764,586580570
"OG0010068",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TMEM201",3,3,NA,NA,NA,NA,NA
"OG0010070",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"ZBTB17",3,3,"evm.model.ptg014734l.1_Prang-OG0010070.fa","evm.model.ptg014734l.1_Prang","chr5",2359724415,2359726746
"OG0010077",NA,NA,NA,NA,"relaxed",NA,NA,NA,"USP19",3,3,"evm.model.ptg003232l.2_Prang-OG0010077.fa","evm.model.ptg003232l.2_Prang","chr17",497783717,497788034
"OG0010080",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CCM2L",3,3,"evm.model.ptg017311l.7_Prang-OG0010080.fa","evm.model.ptg017311l.7_Prang","chr5",2640320175,2640322008
"OG0010091",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ZBTB39",3,3,"evm.model.ptg007322l.6_Prang-OG0010091.fa","evm.model.ptg007322l.6_Prang","chr5",1604528040,1604530146
"OG0010096",NA,NA,NA,NA,"relaxed",NA,NA,NA,"DNAAF1",3,3,"evm.model.ptg011216l.1_Prang-OG0010096.fa","evm.model.ptg011216l.1_Prang","chr6",1992997151,1993001651
"OG0010099",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TSHZ2",3,3,"evm.model.ptg001692l.11_Prang-OG0010099.fa","evm.model.ptg001692l.11_Prang","chr5",2366677777,2366680876
"OG0010104",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RP2",4,2,"evm.model.ptg001292l.8_Prang-OG0010104.fa","evm.model.ptg001292l.8_Prang","chr3",2583886622,2583887687
"OG0010110",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TATDN2",3,3,"evm.model.ptg007356l.1_Prang-OG0010110.fa","evm.model.ptg007356l.1_Prang","chr17",587726851,587728606
"OG0010114",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"SNRPC",4,2,"evm.model.ptg005197l.1_Prang-OG0010114.fa","evm.model.ptg005197l.1_Prang","chr5",774515226,774515736
"OG0010115",NA,NA,NA,NA,"relaxed",NA,NA,NA,NA,3,3,"evm.model.ptg002415l.4_Prang-OG0010115.fa","evm.model.ptg002415l.4_Prang","chr5",2490739769,2490740513
"OG0010119",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CDH22",3,3,"evm.model.ptg010544l.2_Prang-OG0010119.fa","evm.model.ptg010544l.2_Prang","chr5",2479765992,2479768464
"OG0010123",NA,NA,NA,"expanded",NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"OG0010130",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PPIL1",3,3,"evm.model.ptg020450l.2_Prang-OG0010130.fa","evm.model.ptg020450l.2_Prang","chr9",63222385,63222886
"OG0010131",NA,NA,NA,NA,"relaxed",NA,NA,NA,"WWC3",3,3,"evm.model.ptg005462l.1_Prang-OG0010131.fa","evm.model.ptg005462l.1_Prang","chr3",1959023982,1959027516
"OG0010135",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"USP13",3,3,"evm.model.ptg003887l.3_Prang-OG0010135.fa","evm.model.ptg003887l.3_Prang","chr18",62289012,62291298
"OG0010138",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ALG6",3,3,"evm.model.ptg003211l.4_Prang-OG0010138.fa","evm.model.ptg003211l.4_Prang","chr12",359582708,359584289
"OG0010144",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TMEM19",3,3,"evm.model.ptg005554l.4_Prang-OG0010144.fa","evm.model.ptg005554l.4_Prang","chr7",625590086,625591097
"OG0010154",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SCYL2",3,3,"evi.model.ptg002284l.115_Prang-OG0010154.fa","evi.model.ptg002284l.115_Prang","chr7",220011285,220013598
"OG0010156",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PYROXD1",3,3,"evm.model.ptg003505l.1_Prang-OG0010156.fa","evm.model.ptg003505l.1_Prang","chr7",778832008,778833511
"OG0010158",NA,NA,NA,NA,"relaxed",NA,NA,NA,"GPR85",3,3,NA,NA,NA,NA,NA
"OG0010164",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SULT4A1",3,3,"evm.model.ptg002036l.2_Prang-OG0010164.fa","evm.model.ptg002036l.2_Prang","chr7",586098552,586099407
"OG0010165",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","SMO",4,2,"evm.model.ptg010647l.1_Prang-OG0010165.fa","evm.model.ptg010647l.1_Prang","chr7",1439122465,1439125420
"OG0010166",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"PAH",3,3,"evm.model.ptg032078l.1_Prang-OG0010166.fa","evm.model.ptg032078l.1_Prang","chr7",8485596,8486976
"OG0010168",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PSMC2",3,3,"evm.model.ptg006531l.1_Prang-OG0010168.fa","evm.model.ptg006531l.1_Prang","chr7",1002714459,1002715794
"OG0010170",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ACSS3",3,3,"evm.model.ptg010898l.2_Prang-OG0010170.fa","evm.model.ptg010898l.2_Prang","chr7",1159110923,1159112996
"OG0010174",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CDKN2D",3,3,"evm.model.ptg014079l.3_Prang-OG0010174.fa","evm.model.ptg014079l.3_Prang","chr5",1274221140,1274221644
"OG0010177",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"TMPRSS6",3,3,NA,NA,NA,NA,NA
"OG0010178",NA,NA,NA,NA,"relaxed",NA,NA,NA,"IQCB1",3,3,"evm.model.ptg005483l.6_Prang-OG0010178.fa","evm.model.ptg005483l.6_Prang","chr19",191210684,191212547
"OG0010180",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ERCC3",4,2,"evi.model.ptg022621l.127_Prang-OG0010180.fa","evi.model.ptg022621l.127_Prang","chr19",151542923,151545236
"OG0010185",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SDHA",3,3,"evm.model.ptg020224l.5_Prang-OG0010185.fa","evm.model.ptg020224l.5_Prang","chr2",200878312,200880304
"OG0010188",NA,NA,NA,NA,"relaxed",NA,NA,NA,"LRRC71",3,3,"evm.model.ptg004523l.8_Prang-OG0010188.fa","evm.model.ptg004523l.8_Prang","chr9",372419803,372421378
"OG0010193",NA,NA,NA,NA,"relaxed",NA,NA,NA,"FAM91A1",3,3,"evm.model.ptg029440l.3_Prang-OG0010193.fa","evm.model.ptg029440l.3_Prang","chr2",351888801,351891336
"OG0010196",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"EIF3I",4,2,"evm.model.ptg011436l.5_Prang-OG0010196.fa","evm.model.ptg011436l.5_Prang","chr6",38791571,38792549
"OG0010199",NA,NA,NA,NA,"relaxed",NA,NA,NA,"EYA3",3,3,"evm.model.ptg021706l.1_Prang-OG0010199.fa","evm.model.ptg021706l.1_Prang","chr14",146418549,146421045
"OG0010200",NA,NA,NA,NA,"relaxed",NA,NA,NA,"THAP7",3,3,"evm.model.ptg004880l.4_Prang-OG0010200.fa","evm.model.ptg004880l.4_Prang","chr8",918939100,918940456
"OG0010202",NA,NA,NA,NA,"relaxed",NA,NA,NA,"POLR3H",3,3,"evm.model.ptg012301l.3_Prang-OG0010202.fa","evm.model.ptg012301l.3_Prang","chr5",842793844,842794462
"OG0010211",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MED21",3,3,"evm.model.ptg000862l.2_Prang-OG0010211.fa","evm.model.ptg000862l.2_Prang","chr7",840564629,840565067
"OG0010212",NA,NA,NA,NA,"relaxed",NA,NA,NA,"PROSER2",3,3,"evm.model.ptg006336l.2_Prang-OG0010212.fa","evm.model.ptg006336l.2_Prang","chr7",878069538,878070882
"OG0010214",NA,NA,NA,NA,"relaxed",NA,NA,NA,"XPOT",3,3,"evm.model.ptg003641l.9_Prang-OG0010214.fa","evm.model.ptg003641l.9_Prang","chr7",78965683,78968572
"OG0010225",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MFSD7",3,3,NA,NA,NA,NA,NA
"OG0010233",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"USP3",3,3,NA,NA,NA,NA,NA
"OG0010234",NA,NA,NA,NA,"relaxed",NA,NA,NA,"FBXL22",3,3,NA,NA,NA,NA,NA
"OG0010236",NA,NA,NA,NA,"relaxed",NA,NA,NA,"COPS2",3,3,"evm.model.ptg002323l.2_Prang-OG0010236.fa","evm.model.ptg002323l.2_Prang","chr14",769530203,769531535
"OG0010239",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FNBP4",4,2,"evm.model.ptg007289l.1_Prang-OG0010239.fa","evm.model.ptg007289l.1_Prang","chr6",1708170300,1708173246
"OG0010243",NA,NA,NA,NA,"relaxed",NA,NA,"eyeloss","ANKRD27",3,3,"evm.model.ptg002186l.1_Prang-OG0010243.fa","evm.model.ptg002186l.1_Prang","chr6",124461272,124464776
"OG0010246",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MOV10L1",3,3,NA,NA,NA,NA,NA
"OG0010249",NA,NA,NA,NA,"relaxed",NA,NA,"eyeloss","ANXA6",3,3,"evm.model.ptg029181l.1_Prang-OG0010249.fa","evm.model.ptg029181l.1_Prang","chr3",49775317,49776493
"OG0010250",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TNIP1",3,3,"evm.model.ptg018268l.1_Prang-OG0010250.fa","evm.model.ptg018268l.1_Prang","chr3",50996539,50998495
"OG0010251",NA,NA,NA,NA,"relaxed",NA,NA,NA,"DCTN4",3,3,"evm.model.ptg022560l.1_Prang-OG0010251.fa","evm.model.ptg022560l.1_Prang","chr3",53204935,53206663
"OG0010271",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","VPS11",4,2,"evm.model.ptg010849l.7_Prang-OG0010271.fa","evm.model.ptg010849l.7_Prang","chr5",1520306380,1520309164
"OG0010285",NA,NA,NA,NA,"relaxed",NA,NA,NA,"C2CD2",3,3,"evm.model.ptg001641l.2_Prang-OG0010285.fa","evm.model.ptg001641l.2_Prang","chr3",3050149854,3050151936
"OG0010287",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TRIM37",3,3,"evm.model.ptg001533l.6_Prang-OG0010287.fa","evm.model.ptg001533l.6_Prang","chr5",310306312,310309453
"OG0010293",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ACER3",3,3,"evm.model.ptg013097l.4_Prang-OG0010293.fa","evm.model.ptg013097l.4_Prang","chr3",897272111,897272810
"OG0010299",NA,NA,NA,NA,"relaxed",NA,NA,NA,"BPNT1",3,3,"evm.model.ptg026118l.2_Prang-OG0010299.fa","evm.model.ptg026118l.2_Prang","chr4",450051344,450052352
"OG0010300",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MGAT2",3,3,"evm.model.ptg000107l.4_Prang-OG0010300.fa","evm.model.ptg000107l.4_Prang","chr8",86714604,86715978
"OG0010303",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TCTE1",3,3,"evm.model.ptg004429l.2_Prang-OG0010303.fa","evm.model.ptg004429l.2_Prang","chr4",234903746,234905117
"OG0010313",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SWI5",3,3,"evm.model.ptg002797l.1_Prang-OG0010313.fa","evm.model.ptg002797l.1_Prang","chr11",32790286,32790502
"OG0010316",NA,NA,NA,NA,"relaxed",NA,"pigmentation",NA,"COPB1",3,3,"evm.model.ptg015590l.1_Prang-OG0010316.fa","evm.model.ptg015590l.1_Prang","chr6",1621205107,1621208080
"OG0010324",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SENP8",3,3,"evi.model.ptg017831l.11_Prang-OG0010324.fa","evi.model.ptg017831l.11_Prang","chr14",627199604,627200231
"OG0010325",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FADD",4,2,"evi.model.ptg022440l.38_Prang-OG0010325.fa","evi.model.ptg022440l.38_Prang","chr6",28900779,28901352
"OG0010327",NA,NA,NA,NA,NA,NA,NA,"eyeloss","TBCE",4,2,"evi.model.ptg018479l.70_Prang-OG0010327.fa","evi.model.ptg018479l.70_Prang","chr9",1266991037,1266992609
"OG0010329",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SNRPA1",3,3,"evm.model.ptg034361l.1_Prang-OG0010329.fa","evm.model.ptg034361l.1_Prang","chr14",912277021,912277789
"OG0010335",NA,NA,NA,NA,"relaxed",NA,NA,NA,"TIMM13",3,3,"evm.model.ptg006284l.5_Prang-OG0010335.fa","evm.model.ptg006284l.5_Prang","chr13",586420151,586420445
"OG0010346",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"CTNS",4,2,"evm.model.ptg032308l.1_Prang-OG0010346.fa","evm.model.ptg032308l.1_Prang","chr5",345683595,345684240
"OG0010347",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SGTA",3,3,"evm.model.ptg007162l.3_Prang-OG0010347.fa","evm.model.ptg007162l.3_Prang","chr13",299545277,299546234
"OG0010355",NA,NA,NA,NA,"relaxed",NA,NA,NA,"DTD1",3,3,"evm.model.ptg018850l.1_Prang-OG0010355.fa","evm.model.ptg018850l.1_Prang","chr4",2083835769,2083836324
"OG0010356",NA,NA,NA,NA,"relaxed",NA,NA,NA,"LUZP1",3,3,"evm.model.ptg011600l.1_Prang-OG0010356.fa","evm.model.ptg011600l.1_Prang","chr14",143591444,143594744
"OG0010357",NA,NA,NA,NA,"relaxed",NA,"pigmentation","eyeloss","DICER1",3,3,"evm.model.ptg001358l.2_Prang-OG0010357.fa","evm.model.ptg001358l.2_Prang","chr8",473885011,473890675
"OG0010359",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SETD3",3,3,NA,NA,NA,NA,NA
"OG0010360",NA,NA,NA,NA,"relaxed",NA,NA,NA,"FAM149B1",3,3,"evm.model.ptg002217l.4_Prang-OG0010360.fa","evm.model.ptg002217l.4_Prang","chr15",88422661,88424458
"OG0010361",NA,NA,NA,NA,"relaxed",NA,NA,NA,"KIF26B",3,3,"evm.model.ptg001171l.1_Prang-OG0010361.fa","evm.model.ptg001171l.1_Prang","chr4",1047931530,1047937746
"OG0010363",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SCFD1",3,3,"evm.model.ptg002003l.2_Prang-OG0010363.fa","evm.model.ptg002003l.2_Prang","chr8",234174618,234176556
"OG0010364",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SRP14",3,3,"evm.model.ptg025575l.1_Prang-OG0010364.fa","evm.model.ptg025575l.1_Prang","chr8",140116983,140117343
"OG0010368",NA,NA,NA,NA,"relaxed",NA,NA,NA,"SH3YL1",3,3,"evm.model.ptg000994l.1_Prang-OG0010368.fa","evm.model.ptg000994l.1_Prang","chr4",1198458947,1198460072
"OG0010372",NA,NA,NA,NA,"relaxed",NA,NA,"eyeloss","COQ6",3,3,"evm.model.ptg015502l.4_Prang-OG0010372.fa","evm.model.ptg015502l.4_Prang","chr4",1005244249,1005245629
"OG0010374",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"EXOC5",4,2,"evm.model.ptg006461l.2_Prang-OG0010374.fa","evm.model.ptg006461l.2_Prang","chr8",611062249,611064394
"OG0010376",NA,NA,NA,NA,NA,NA,"pigmentation","eyeloss","VPS39",4,2,"evm.model.ptg018593l.1_Prang-OG0010376.fa","evm.model.ptg018593l.1_Prang","chr8",55879898,55882529
"OG0010378",NA,NA,NA,NA,"relaxed",NA,NA,NA,"C14orf180",3,3,"evm.model.ptg024601l.2_Prang-OG0010378.fa","evm.model.ptg024601l.2_Prang","chr8",826786635,826787019
"OG0010380",NA,NA,NA,NA,"relaxed",NA,NA,"eyeloss","MIPOL1",3,3,"evm.model.ptg004012l.1_Prang-OG0010380.fa","evm.model.ptg004012l.1_Prang","chr8",314207450,314208704
"OG0010381",NA,NA,NA,NA,"relaxed",NA,NA,NA,"FBXO34",3,3,"evm.model.ptg008147l.6_Prang-OG0010381.fa","evm.model.ptg008147l.6_Prang","chr8",296028887,296031074
"OG0010384",NA,NA,NA,NA,NA,NA,NA,"eyeloss","GDF3",4,2,"evi.model.ptg010110l.121_Prang-OG0010384.fa","evi.model.ptg010110l.121_Prang","chr13",422166899,422167922
"OG0010387",NA,NA,NA,NA,"relaxed",NA,NA,NA,"AREL1",3,3,"evm.model.ptg022829l.3_Prang-OG0010387.fa","evm.model.ptg022829l.3_Prang","chr8",272915465,272917928
"OG0010389",NA,NA,NA,NA,"relaxed",NA,NA,NA,"MOCS1",3,3,"evm.model.ptg013028l.1_Prang-OG0010389.fa","evm.model.ptg013028l.1_Prang","chr4",320539934,320541932
"OG0010401",NA,NA,NA,NA,NA,NA,NA,"eyeloss","ZBTB4",4,2,"evi.model.ptg012164l.67_Prang-OG0010401.fa","evi.model.ptg012164l.67_Prang","chr5",1885763863,1885766875
"OG0010403",NA,NA,NA,NA,"relaxed",NA,NA,NA,"ARMC4",3,3,"evm.model.ptg013008l.1_Prang-OG0010403.fa","evm.model.ptg013008l.1_Prang","scaffold471",194281,197182
"OG0010407",NA,NA,NA,NA,"relaxed",NA,NA,NA,"FDXR",3,3,"evi.model.ptg028821l.128_Prang-OG0010407.fa","evi.model.ptg028821l.128_Prang","chr13",937676634,937677693
"OG0010416",NA,NA,NA,NA,"relaxed",NA,NA,NA,"COX11",3,3,"evm.model.ptg008035l.4_Prang-OG0010416.fa","evm.model.ptg008035l.4_Prang","chr13",908210131,908210860
"OG0010417",NA,NA,NA,NA,NA,NA,NA,"eyeloss","SLC38A10",4,2,"evm.model.ptg004763l.5_Prang-OG0010417.fa","evm.model.ptg004763l.5_Prang","chr13",799302517,799306126
"OG0010424",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CASP7",3,3,NA,NA,NA,NA,NA
"OG0010431",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"ERCC4",4,2,"evm.model.ptg000363l.2_Prang-OG0010431.fa","evm.model.ptg000363l.2_Prang","chr10",625051453,625054138
"OG0010434",NA,NA,NA,NA,NA,NA,NA,"eyeloss","FOXC1",4,2,"evm.model.ptg002452l.1_Prang-OG0010434.fa","evm.model.ptg002452l.1_Prang","chr10",839687160,839687910
"OG0010437",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"PMS2",4,2,"evm.model.ptg000008l.5_Prang-OG0010437.fa","evm.model.ptg000008l.5_Prang","chr10",798770237,798772856
"OG0010439",NA,NA,NA,NA,"relaxed",NA,NA,NA,"WDR45B",3,3,"evm.model.ptg007291l.2_Prang-OG0010439.fa","evm.model.ptg007291l.2_Prang","chr13",1034084144,1034085164
"OG0010442",NA,NA,NA,NA,"relaxed",NA,NA,NA,"A1CF",3,3,"evm.model.ptg001371l.7_Prang-OG0010442.fa","evm.model.ptg001371l.7_Prang","chr15",107470085,107471867
"OG0010444",NA,NA,NA,NA,NA,NA,NA,"eyeloss","RBP4",4,2,"evm.model.ptg014914l.2_Prang-OG0010444.fa","evm.model.ptg014914l.2_Prang","scaffold590",1037367,1037964
"OG0010445",NA,NA,NA,NA,NA,NA,"pigmentation",NA,"NOC3L",4,2,NA,NA,NA,NA,NA
"OG0010449",NA,NA,NA,NA,"relaxed",NA,NA,NA,"CENPI",3,3,NA,NA,NA,NA,NA
