OG_ID,analysis_absrel,analysis_relax_intens,analysis_PAML,analysis_cafe_expanded,analysis_relax_relaxed,analysis_cafe_contr,condition_pigmentation,condition_eyes,gene_symbol
OG0010401,NA,NA,NA,NA,NA,NA,NA,eyeloss,ZBTB4
OG0010403,NA,NA,NA,NA,relaxed,NA,NA,NA,ARMC4
OG0010407,NA,NA,NA,NA,relaxed,NA,NA,NA,FDXR
OG0010416,NA,NA,NA,NA,relaxed,NA,NA,NA,COX11
OG0010417,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC38A10
OG0010424,NA,NA,NA,NA,relaxed,NA,NA,NA,CASP7
OG0010431,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC4
OG0010434,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXC1
OG0010437,NA,NA,NA,NA,NA,NA,pigmentation,NA,PMS2
OG0010439,NA,NA,NA,NA,relaxed,NA,NA,NA,WDR45B
OG0010442,NA,NA,NA,NA,relaxed,NA,NA,NA,A1CF
OG0010444,NA,NA,NA,NA,NA,NA,NA,eyeloss,RBP4
OG0010445,NA,NA,NA,NA,NA,NA,pigmentation,NA,NOC3L
OG0010449,NA,NA,NA,NA,relaxed,NA,NA,NA,CENPI
OG0010453,NA,NA,NA,NA,NA,NA,pigmentation,NA,UVSSA
OG0010457,NA,NA,NA,NA,relaxed,NA,NA,NA,RLIM
OG0010460,NA,NA,NA,NA,relaxed,NA,NA,NA,RNF103
OG0010461,NA,NA,NA,NA,relaxed,NA,NA,NA,KLHDC4
OG0010465,NA,NA,NA,NA,NA,NA,pigmentation,NA,KCNJ13
OG0010468,NA,NA,NA,NA,relaxed,NA,NA,NA,SCN2B
OG0010476,NA,NA,NA,NA,relaxed,NA,NA,NA,C11orf57
OG0010478,NA,NA,NA,NA,NA,NA,NA,eyeloss,C1QTNF5
OG0010480,NA,NA,NA,NA,relaxed,NA,NA,NA,ZC3H4
OG0010489,NA,NA,NA,NA,relaxed,NA,NA,NA,EIF4H
OG0010490,NA,NA,NA,NA,NA,NA,pigmentation,NA,MKKS
OG0010495,NA,NA,NA,NA,relaxed,NA,NA,NA,APLP1
OG0010497,NA,NA,NA,NA,relaxed,NA,NA,NA,PROSER3
OG0010498,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,PSENEN
OG0010500,NA,NA,NA,NA,NA,NA,NA,eyeloss,GTF2B
OG0010501,NA,NA,NA,NA,relaxed,NA,NA,NA,HFM1
OG0010504,NA,NA,NA,NA,NA,NA,pigmentation,NA,BLOC1S3
OG0010505,NA,NA,NA,NA,relaxed,NA,NA,NA,TMEM59
OG0010522,NA,NA,NA,NA,relaxed,NA,NA,NA,PIGA
OG0010526,NA,NA,NA,NA,NA,NA,pigmentation,NA,C3orf38
OG0010528,NA,NA,NA,NA,relaxed,NA,NA,NA,VGLL3
OG0010530,NA,NA,NA,NA,relaxed,NA,NA,NA,EPSTI1
OG0010531,NA,NA,NA,NA,relaxed,NA,NA,NA,HOXD10
OG0010533,NA,NA,NA,NA,relaxed,NA,NA,NA,EVX2
OG0010540,NA,NA,NA,NA,NA,NA,pigmentation,NA,TGFBR2
OG0010541,NA,NA,NA,NA,relaxed,NA,NA,NA,MCM3AP
OG0010543,NA,NA,NA,NA,relaxed,NA,NA,NA,KLHL23
OG0010546,NA,NA,NA,NA,relaxed,NA,NA,NA,C2orf49
OG0010548,NA,NA,NA,NA,relaxed,NA,NA,NA,MITD1
OG0010557,NA,NA,NA,NA,NA,NA,pigmentation,NA,EDAR
OG0010567,NA,NA,NA,NA,relaxed,NA,NA,NA,ESCO1
OG0010571,NA,NA,NA,NA,relaxed,NA,NA,NA,DCUN1D3
OG0010573,NA,NA,NA,NA,relaxed,NA,NA,NA,ITFG3
OG0010579,NA,NA,NA,NA,NA,NA,NA,eyeloss,AOC1
OG0010580,NA,NA,NA,NA,relaxed,NA,NA,NA,DEK
OG0010581,NA,NA,NA,NA,relaxed,NA,NA,NA,TTK
OG0010596,NA,NA,NA,NA,relaxed,NA,NA,NA,PLEKHA8
OG0010597,NA,NA,NA,NA,relaxed,NA,NA,NA,FLAD1
OG0010600,NA,NA,NA,NA,relaxed,NA,NA,NA,NAT14
OG0010601,NA,NA,NA,NA,relaxed,NA,NA,NA,CD4
OG0010602,NA,NA,NA,NA,relaxed,NA,NA,NA,LEPREL2
OG0010606,NA,NA,NA,NA,NA,NA,pigmentation,NA,NBN
OG0010609,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,DTNBP1
OG0010612,NA,NA,NA,NA,relaxed,NA,NA,NA,EIF2B5
OG0010613,NA,NA,NA,NA,relaxed,NA,NA,NA,IBA57
OG0010626,NA,NA,NA,NA,relaxed,NA,NA,NA,PIK3C3
OG0010628,NA,NA,NA,NA,relaxed,NA,NA,NA,VBP1
OG0010630,NA,NA,NA,NA,relaxed,NA,NA,NA,SF1
OG0010631,NA,NA,NA,NA,NA,NA,pigmentation,NA,WRAP53
OG0010634,NA,NA,NA,NA,relaxed,NA,NA,NA,CCT7
OG0010640,NA,NA,NA,NA,relaxed,NA,NA,NA,SERPINE1
OG0010650,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,EBNA1BP2
OG0010652,NA,NA,NA,NA,relaxed,NA,NA,NA,SKIL
OG0010656,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,ATP6V1H
OG0010660,NA,NA,NA,NA,relaxed,NA,NA,NA,FAM173B
OG0010661,NA,NA,NA,NA,NA,NA,pigmentation,NA,PRKDC
OG0010672,NA,NA,NA,NA,relaxed,NA,NA,NA,SLC38A6
OG0010677,NA,NA,NA,NA,relaxed,NA,NA,NA,VTI1B
OG0010684,NA,NA,NA,NA,relaxed,NA,NA,NA,MAD2L1BP
OG0010691,NA,NA,NA,NA,relaxed,NA,NA,NA,MLIP
OG0010695,NA,NA,NA,NA,NA,NA,pigmentation,NA,MSH6
OG0010699,NA,NA,NA,NA,relaxed,NA,NA,NA,MEA1
OG0010700,NA,NA,NA,NA,relaxed,NA,NA,NA,YIPF3
OG0010701,NA,NA,NA,NA,relaxed,NA,NA,NA,CAMKMT
OG0010711,NA,NA,NA,NA,relaxed,NA,pigmentation,eyeloss,ERCC6
OG0010712,NA,NA,NA,NA,relaxed,NA,NA,NA,HIF1AN
OG0010715,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,SLC17A5
OG0010717,NA,NA,NA,NA,NA,NA,pigmentation,NA,SGPL1
OG0010722,NA,NA,NA,NA,NA,NA,NA,eyeloss,ATP5S
OG0010724,NA,NA,NA,NA,NA,NA,NA,eyeloss,PDCD2
OG0010731,NA,NA,NA,NA,relaxed,NA,NA,NA,TM9SF3
OG0010751,NA,NA,NA,NA,relaxed,NA,NA,NA,DPY19L3
OG0010752,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRAF6
OG0010756,NA,NA,NA,NA,relaxed,NA,NA,NA,FAM185A
OG0010757,NA,NA,NA,NA,NA,NA,pigmentation,NA,USB1
OG0010761,NA,NA,NA,NA,relaxed,NA,NA,NA,ACTR6
OG0010790,NA,NA,NA,NA,relaxed,NA,NA,NA,FOSB
OG0010792,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,CYBA
OG0010801,NA,NA,NA,NA,relaxed,NA,NA,NA,DSE
OG0010815,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC137
OG0010818,NA,NA,NA,NA,relaxed,NA,NA,NA,DDX1
OG0010819,NA,NA,NA,NA,relaxed,NA,NA,NA,NR2E1
OG0010820,NA,NA,NA,NA,relaxed,NA,NA,NA,FAM84A
OG0010825,NA,NA,NA,NA,NA,NA,NA,eyeloss,PEX3
OG0010826,NA,NA,NA,NA,NA,NA,NA,eyeloss,ATF3
OG0010834,NA,NA,NA,NA,relaxed,NA,NA,NA,FAF2
OG0010840,NA,NA,NA,NA,relaxed,NA,NA,NA,NAA60
OG0010847,NA,NA,NA,NA,NA,NA,NA,eyeloss,FBXW9
OG0010859,NA,NA,NA,NA,relaxed,NA,NA,NA,EFTUD2
OG0010865,NA,NA,NA,NA,relaxed,NA,NA,NA,TUBG2
OG0010866,NA,NA,NA,NA,relaxed,NA,NA,NA,GPATCH8
OG0010871,NA,NA,NA,NA,relaxed,NA,NA,NA,MGAT5
OG0010872,NA,NA,NA,NA,relaxed,NA,NA,NA,ACE2
OG0010873,NA,NA,NA,NA,NA,NA,pigmentation,NA,DZANK1
OG0010878,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,ATP6AP2
OG0010888,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDM4
OG0010890,NA,NA,NA,NA,relaxed,NA,NA,NA,LEPRE1
OG0010896,NA,NA,NA,NA,relaxed,NA,NA,NA,GHRH
OG0010907,NA,NA,NA,NA,relaxed,NA,NA,NA,TIMELESS
OG0010914,NA,NA,NA,NA,relaxed,NA,NA,NA,CTSO
OG0010922,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,SETD6
OG0010938,NA,NA,NA,NA,relaxed,NA,NA,NA,OSTN
OG0010939,NA,NA,NA,NA,NA,NA,pigmentation,NA,HPS5
OG0010941,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,DDB2
OG0010952,NA,NA,NA,NA,NA,NA,NA,eyeloss,IQCE
OG0010954,NA,NA,NA,NA,relaxed,NA,NA,NA,DPM1
OG0010956,NA,NA,NA,NA,relaxed,NA,NA,NA,RELL2
OG0010958,NA,NA,NA,NA,relaxed,NA,NA,NA,PRDM13
OG0010966,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF365
OG0010976,NA,NA,NA,NA,relaxed,NA,NA,NA,C15orf57
OG0010980,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPX7
OG0010983,NA,NA,NA,NA,relaxed,NA,NA,NA,CHRNA4
OG0010987,NA,NA,NA,NA,relaxed,NA,NA,NA,OPN5
OG0010990,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,OPHN1
OG0010998,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,BARX2
OG0011001,NA,NA,NA,NA,NA,NA,pigmentation,NA,FOXN1
OG0011002,NA,NA,NA,NA,relaxed,NA,NA,NA,IKZF2
OG0011049,NA,NA,NA,NA,NA,NA,NA,eyeloss,LSM1
OG0011067,NA,NA,NA,NA,relaxed,NA,NA,NA,GPCPD1
OG0011080,NA,NA,NA,NA,relaxed,NA,NA,NA,LIN9
OG0011086,NA,NA,NA,NA,relaxed,NA,NA,NA,MND1
OG0011098,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC30A4
OG0011100,NA,NA,NA,NA,NA,NA,pigmentation,NA,LEO1
OG0011101,NA,NA,NA,NA,NA,NA,pigmentation,NA,PEPD
OG0011102,NA,NA,NA,NA,relaxed,NA,NA,NA,LEKR1
OG0011107,NA,NA,NA,NA,NA,NA,pigmentation,NA,ETS1
OG0011111,NA,NA,NA,NA,relaxed,NA,NA,NA,BLVRB
OG0011116,NA,NA,NA,NA,relaxed,NA,NA,NA,HSD17B4
OG0011119,NA,NA,NA,NA,relaxed,NA,NA,NA,ERCC6L2
OG0011126,NA,NA,NA,NA,relaxed,NA,NA,NA,ANAPC7
OG0011134,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,NDUFB11
OG0011146,NA,NA,NA,NA,relaxed,NA,NA,NA,IQCD
OG0011151,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,CPSF1
OG0011153,NA,NA,NA,NA,relaxed,NA,NA,NA,RSAD1
OG0011158,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,RECQL4
OG0011160,NA,NA,NA,NA,relaxed,NA,NA,NA,KLHL7
OG0011165,NA,NA,NA,NA,relaxed,NA,NA,NA,ACOT13
OG0011173,NA,NA,NA,NA,relaxed,NA,NA,NA,SMIM12
OG0011182,NA,NA,NA,NA,relaxed,NA,NA,NA,DRG2
OG0011187,NA,NA,NA,NA,relaxed,NA,NA,NA,UTP23
OG0011189,NA,NA,NA,NA,relaxed,NA,NA,NA,RHBDD3
OG0011191,NA,NA,NA,NA,NA,NA,pigmentation,NA,SEMA4C
OG0011202,NA,NA,NA,NA,relaxed,NA,NA,NA,CLIP1
OG0011203,NA,NA,NA,NA,relaxed,NA,NA,NA,RSRC2
OG0011208,NA,NA,NA,NA,NA,NA,NA,eyeloss,FAM151B
OG0011209,NA,NA,NA,NA,relaxed,NA,NA,NA,ANKRD13A
OG0011211,NA,NA,NA,NA,NA,NA,NA,eyeloss,PGAM5
OG0011213,NA,NA,NA,NA,NA,NA,pigmentation,NA,PALB2
OG0011215,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,RADIL
OG0011219,NA,NA,NA,NA,relaxed,NA,NA,NA,BRAT1
OG0011220,NA,NA,NA,NA,NA,NA,NA,eyeloss,KNSTRN
OG0011223,NA,NA,NA,NA,relaxed,NA,NA,NA,MRPL39
OG0011224,NA,NA,NA,NA,relaxed,NA,NA,NA,TXNL4B
OG0011226,NA,NA,NA,NA,relaxed,NA,NA,NA,SETDB2
OG0011230,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,EED
OG0011233,NA,NA,NA,NA,relaxed,NA,NA,NA,TAF5
OG0011237,NA,NA,NA,NA,relaxed,NA,NA,NA,TAF5L
OG0011242,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,PARN
OG0011243,NA,NA,NA,NA,relaxed,NA,NA,NA,TXNDC11
OG0011251,NA,NA,NA,NA,relaxed,NA,NA,NA,THTPA
OG0011253,NA,NA,NA,NA,relaxed,NA,NA,NA,TOPBP1
OG0011255,NA,NA,NA,NA,relaxed,NA,NA,NA,EEF1E1
OG0011258,NA,NA,NA,NA,relaxed,NA,NA,NA,INVS
OG0011261,NA,NA,NA,NA,relaxed,NA,NA,NA,NEK10
OG0011271,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATR
OG0011273,NA,NA,NA,NA,relaxed,NA,NA,NA,IMPAD1
OG0011277,NA,NA,NA,NA,NA,NA,pigmentation,NA,ECE2
OG0011281,NA,NA,NA,NA,relaxed,NA,NA,NA,SIRT2
OG0011284,NA,NA,NA,NA,relaxed,NA,NA,NA,MMP28
OG0011287,NA,NA,NA,NA,relaxed,NA,NA,NA,MBP
OG0011293,NA,NA,NA,NA,relaxed,NA,NA,NA,C5orf15
OG0011301,NA,NA,NA,NA,relaxed,NA,NA,NA,ZER1
OG0011302,NA,NA,NA,NA,relaxed,NA,NA,NA,TMPRSS15
OG0011303,NA,NA,NA,NA,relaxed,NA,NA,NA,IK
OG0011305,NA,NA,NA,NA,relaxed,NA,NA,NA,ZMAT2
OG0011306,NA,NA,NA,NA,relaxed,NA,pigmentation,eyeloss,ABHD11
OG0011307,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP28
OG0011308,NA,NA,NA,NA,relaxed,NA,NA,NA,POLQ
OG0011311,NA,NA,NA,NA,relaxed,NA,NA,NA,ARSB
OG0011314,NA,NA,NA,NA,NA,NA,NA,eyeloss,MRPL22
OG0011327,NA,NA,NA,NA,relaxed,NA,NA,NA,TBPL1
OG0011329,NA,NA,NA,NA,relaxed,NA,NA,NA,ASB8
OG0011334,NA,NA,NA,NA,relaxed,NA,NA,NA,TMCO4
OG0011341,NA,NA,NA,NA,NA,NA,pigmentation,NA,POFUT1
OG0011355,NA,NA,NA,NA,relaxed,NA,NA,NA,CBLN4
OG0011358,NA,NA,NA,NA,NA,NA,NA,eyeloss,TSFM
OG0011361,NA,NA,NA,NA,relaxed,NA,NA,NA,TUBGCP5
OG0011366,NA,NA,NA,NA,NA,NA,NA,eyeloss,POMGNT1
OG0011388,NA,NA,NA,NA,relaxed,NA,NA,NA,SLCO2A1
OG0011391,NA,NA,NA,NA,relaxed,NA,NA,NA,TTC22
OG0011395,NA,NA,NA,NA,relaxed,NA,NA,NA,PUS7L
OG0011402,NA,NA,NA,expanded,NA,NA,NA,NA,SAPCD1
OG0011405,NA,NA,NA,NA,NA,NA,pigmentation,NA,WIF1
OG0011408,NA,NA,NA,NA,relaxed,NA,NA,NA,CHST11
OG0011409,NA,NA,NA,NA,relaxed,NA,NA,NA,TTLL12
OG0011413,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,PRDM4
OG0011422,NA,NA,NA,NA,NA,NA,pigmentation,NA,IFT27
OG0011424,NA,NA,NA,NA,relaxed,NA,NA,NA,CYP27C1
OG0011427,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC126
OG0011428,NA,NA,NA,NA,relaxed,NA,NA,NA,NUDC
OG0011430,NA,NA,NA,NA,relaxed,NA,NA,NA,SMAP2
OG0011453,NA,NA,NA,NA,NA,NA,NA,eyeloss,PDHX
OG0011458,NA,NA,NA,NA,relaxed,NA,NA,NA,MON2
OG0011460,NA,NA,NA,NA,relaxed,NA,NA,NA,BET1L
OG0011465,NA,NA,NA,NA,relaxed,NA,NA,NA,DDAH2
OG0011469,NA,NA,NA,NA,relaxed,NA,NA,NA,SNX30
OG0011471,NA,NA,NA,NA,relaxed,NA,NA,NA,ALDH7A1
OG0011480,NA,NA,NA,NA,relaxed,NA,NA,NA,WDR45
OG0011497,NA,NA,NA,NA,relaxed,NA,NA,NA,DDHD2
OG0011500,NA,NA,NA,NA,relaxed,NA,NA,NA,PPWD1
OG0011503,NA,NA,NA,NA,relaxed,NA,NA,NA,CENPT
OG0011506,NA,NA,NA,NA,relaxed,NA,NA,NA,RPL13
OG0011524,NA,NA,NA,NA,NA,NA,NA,eyeloss,XXYLT1
OG0011529,NA,NA,NA,NA,relaxed,NA,NA,NA,MRPL4
OG0011540,NA,NA,NA,NA,relaxed,NA,NA,NA,GNPNAT1
OG0011542,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC175
OG0011543,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,PNN
OG0011544,NA,NA,NA,NA,relaxed,NA,NA,NA,KHK
OG0011553,NA,NA,NA,NA,relaxed,NA,NA,NA,RCOR1
OG0011557,NA,NA,NA,NA,relaxed,NA,NA,NA,LIN52
OG0011559,NA,NA,NA,NA,relaxed,NA,NA,NA,NUBPL
OG0011560,NA,NA,NA,NA,relaxed,NA,NA,NA,IVD
OG0011564,NA,NA,NA,NA,relaxed,NA,NA,NA,ISCA2
OG0011567,NA,NA,NA,NA,relaxed,NA,NA,NA,DACT1
OG0011569,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,ZBTB24
OG0011570,NA,NA,NA,NA,relaxed,NA,NA,NA,FUCA2
OG0011576,NA,NA,NA,NA,relaxed,NA,NA,NA,ADI1
OG0011583,NA,NA,NA,NA,relaxed,NA,NA,NA,GALE
OG0011588,NA,NA,NA,NA,relaxed,NA,NA,NA,YIPF4
OG0011590,NA,NA,NA,NA,NA,NA,pigmentation,NA,BECN1
OG0011593,NA,NA,NA,NA,relaxed,NA,NA,NA,PSMC5
OG0011599,NA,NA,NA,NA,NA,NA,pigmentation,NA,CEP131
OG0011604,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF518A
OG0011611,NA,NA,NA,NA,relaxed,NA,NA,NA,ANKRD22
OG0011618,NA,NA,NA,NA,relaxed,NA,NA,NA,LSM11
OG0011619,NA,NA,NA,NA,relaxed,NA,NA,NA,ABCB7
OG0011622,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR1A
OG0011633,NA,NA,NA,NA,NA,NA,pigmentation,NA,IGSF11
OG0011636,NA,NA,NA,NA,relaxed,NA,NA,NA,PDGFD
OG0011651,NA,NA,NA,NA,relaxed,NA,NA,NA,ISPD
OG0011653,NA,NA,NA,NA,NA,NA,pigmentation,NA,RILP
OG0011655,NA,NA,NA,NA,relaxed,NA,NA,NA,XAF1
OG0011663,NA,NA,NA,NA,relaxed,NA,NA,NA,DIRC2
OG0011667,NA,NA,NA,NA,NA,NA,pigmentation,NA,MED14
OG0011669,NA,NA,NA,NA,relaxed,NA,NA,NA,ATF2
OG0011673,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC108
OG0011677,NA,NA,NA,NA,NA,NA,NA,eyeloss,ERCC1
OG0011686,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK5
OG0011690,NA,NA,NA,NA,relaxed,NA,NA,NA,NLRC3
OG0011692,NA,NA,NA,NA,relaxed,NA,NA,NA,C8orf33
OG0011698,NA,NA,NA,NA,relaxed,NA,NA,NA,TELO2
OG0011705,NA,NA,NA,NA,relaxed,NA,NA,NA,KIAA0408
OG0011706,NA,NA,NA,NA,NA,NA,pigmentation,NA,C8orf37
OG0011710,NA,NA,NA,NA,relaxed,NA,NA,NA,SCMH1
OG0011713,NA,NA,NA,NA,relaxed,NA,NA,NA,CEP76
OG0011728,NA,NA,NA,NA,NA,NA,pigmentation,NA,INO80E
OG0011735,NA,NA,NA,NA,relaxed,NA,NA,NA,WNT9A
OG0011736,NA,NA,NA,NA,relaxed,NA,NA,NA,WRNIP1
OG0011746,NA,NA,NA,NA,NA,NA,pigmentation,NA,CITED1
OG0011755,NA,NA,NA,NA,relaxed,NA,NA,NA,SLX1A
OG0011756,NA,NA,NA,NA,NA,NA,pigmentation,NA,ZDHHC21
OG0011761,NA,NA,NA,NA,relaxed,NA,NA,NA,PARP2
OG0011768,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,PIGK
OG0011775,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0B
OG0011786,NA,NA,NA,NA,relaxed,NA,NA,NA,BEND3
OG0011792,NA,NA,NA,NA,relaxed,NA,NA,NA,EIF3L
OG0011797,NA,NA,NA,NA,relaxed,NA,NA,NA,MTRF1L
OG0011804,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,SUFU
OG0011811,NA,NA,NA,NA,relaxed,NA,NA,NA,PCGF6
OG0011813,NA,NA,NA,NA,relaxed,NA,NA,NA,DDX43
OG0011816,NA,NA,NA,NA,relaxed,NA,NA,NA,INPP5F
OG0011822,NA,NA,NA,NA,relaxed,NA,NA,NA,IDE
OG0011826,NA,NA,NA,NA,relaxed,NA,NA,NA,MMAA
OG0011833,NA,NA,NA,NA,relaxed,NA,NA,NA,ORC6
OG0011836,NA,NA,NA,NA,relaxed,NA,NA,NA,C15orf43
OG0011843,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMEM216
OG0011844,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR2G
OG0011855,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3S2
OG0011857,NA,NA,NA,NA,relaxed,NA,NA,NA,PLLP
OG0011860,NA,NA,NA,NA,relaxed,NA,NA,NA,SPATA2L
OG0011879,NA,NA,NA,NA,relaxed,NA,NA,NA,C1orf131
OG0011881,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAP3K7
OG0011885,NA,NA,NA,NA,relaxed,NA,NA,NA,HECA
OG0011887,NA,NA,NA,NA,NA,NA,NA,eyeloss,NBAS
OG0011889,NA,NA,NA,NA,relaxed,NA,NA,NA,DISP1
OG0011891,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF512
OG0011895,NA,NA,NA,NA,NA,NA,NA,eyeloss,DCTN5
OG0011897,NA,NA,NA,NA,NA,NA,NA,eyeloss,JMJD6
OG0011912,NA,NA,NA,NA,relaxed,NA,NA,NA,SLC35B1
OG0011916,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMEM98
OG0011922,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ARL6IP1
OG0011927,NA,NA,NA,NA,relaxed,NA,NA,NA,EOGT
OG0011937,NA,NA,NA,NA,NA,NA,pigmentation,NA,GMPPB
OG0011942,NA,NA,NA,NA,relaxed,NA,NA,NA,TAMM41
OG0011944,NA,NA,NA,NA,NA,NA,pigmentation,NA,MCRS1
OG0011945,NA,NA,NA,NA,relaxed,NA,NA,NA,PHF2
OG0011950,NA,NA,NA,NA,relaxed,NA,NA,NA,RUFY1
OG0011954,NA,NA,NA,NA,NA,NA,pigmentation,NA,IDS
OG0011955,NA,NA,NA,NA,relaxed,NA,NA,NA,PMF1NABGLAP
OG0011956,NA,NA,NA,NA,NA,NA,pigmentation,NA,VAC14
OG0011961,NA,NA,NA,NA,relaxed,NA,NA,NA,C11orf49
OG0011966,NA,NA,NA,NA,NA,NA,NA,eyeloss,ZNF408
OG0011967,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,BLOC1S6
OG0011982,NA,NA,NA,NA,relaxed,NA,NA,NA,ANKRD63
OG0011996,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,MAPRE2
OG0012002,NA,NA,NA,expanded,NA,NA,NA,NA,NA
OG0012006,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,HPS6
OG0012008,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF592
OG0012011,NA,NA,NA,NA,relaxed,NA,NA,NA,EXTL2
OG0012015,NA,NA,NA,NA,relaxed,NA,NA,NA,PROB1
OG0012020,NA,NA,NA,NA,relaxed,NA,NA,NA,C2orf71
OG0012022,NA,NA,NA,NA,NA,NA,pigmentation,NA,MC2R
OG0012031,NA,NA,NA,NA,relaxed,NA,NA,NA,MDH1B
OG0012103,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC25
OG0012108,NA,NA,NA,NA,relaxed,NA,pigmentation,eyeloss,CISD2
OG0012112,NA,NA,NA,NA,relaxed,NA,NA,NA,CAAP1
OG0012118,NA,NA,NA,NA,relaxed,NA,NA,NA,PGM2
OG0012119,NA,NA,NA,NA,NA,NA,pigmentation,NA,XPA
OG0012121,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SLC24A5
OG0012125,NA,NA,NA,NA,relaxed,NA,NA,NA,LRRC49
OG0012139,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF608
OG0012146,NA,NA,NA,NA,relaxed,NA,NA,NA,DFFB
OG0012149,NA,NA,NA,NA,relaxed,NA,NA,NA,NTPCR
OG0012150,NA,NA,NA,NA,relaxed,NA,NA,NA,ABTB1
OG0012152,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC124
OG0012155,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,TRIM32
OG0012157,NA,NA,NA,NA,NA,NA,NA,eyeloss,FKTN
OG0012165,NA,NA,NA,NA,relaxed,NA,NA,NA,SCAI
OG0012166,NA,NA,NA,NA,NA,NA,NA,eyeloss,NOS1AP
OG0012173,NA,NA,NA,NA,relaxed,NA,NA,NA,NA
OG0012174,NA,NA,NA,NA,relaxed,NA,NA,NA,RNF214
OG0012177,NA,NA,NA,NA,relaxed,NA,NA,NA,MFSD13B
OG0012188,NA,NA,NA,NA,relaxed,NA,NA,NA,SAMD12
OG0012190,NA,NA,NA,NA,NA,NA,NA,eyeloss,ASCC2
OG0012197,NA,NA,NA,NA,NA,NA,NA,eyeloss,TCTN2
OG0012198,NA,NA,NA,NA,relaxed,NA,NA,NA,POLK
OG0012199,NA,NA,NA,NA,relaxed,NA,NA,NA,GPR98
OG0012217,NA,NA,NA,NA,relaxed,NA,pigmentation,eyeloss,ERCC5
OG0012227,NA,NA,NA,NA,relaxed,NA,NA,NA,NTHL1
OG0012234,NA,NA,NA,NA,relaxed,NA,NA,NA,GPANK1
OG0012237,NA,NA,NA,NA,relaxed,NA,NA,NA,LRRC34
OG0012239,NA,NA,NA,NA,relaxed,NA,NA,NA,ARMC3
OG0012244,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARHGAP33
OG0012252,NA,NA,NA,NA,NA,NA,pigmentation,NA,GPATCH3
OG0012258,NA,NA,NA,NA,relaxed,NA,NA,NA,LACTB2
OG0012284,NA,NA,NA,NA,relaxed,NA,NA,NA,SMS
OG0012286,NA,NA,NA,NA,relaxed,NA,NA,NA,XRRA1
OG0012288,NA,NA,NA,NA,relaxed,NA,NA,NA,AMACR
