OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol,qname,query,chr,seqStart,seqEnd
OG0007239,NA,NA,NA,NA,NA,ATOH8,relaxed,NA,ATOH8,longevity_candidate_gene_selection_analysis-OG0007239-evm.model.ptg025935l.1_Prang,evm.model.ptg025935l.1_Prang,chr1,364945027,364945864
OG0007243,NA,NA,NA,NA,NA,ABCD4,relaxed,NA,ABCD4,longevity_candidate_gene_selection_analysis-OG0007243-evm.model.ptg011532l.1_Prang,evm.model.ptg011532l.1_Prang,chr8,277464714,277466505
OG0007244,NA,NA,NA,NA,NA,YIPF3,relaxed,NA,YIPF3,longevity_candidate_gene_selection_analysis-OG0007244-evm.model.ptg010244l.5_Prang,evm.model.ptg010244l.5_Prang,chr4,264281621,264282677
OG0007246,NA,NA,NA,NA,NA,S1PR5,relaxed,NA,S1PR5,longevity_candidate_gene_selection_analysis-OG0007246-evm.model.ptg033953l.4_Prang,evm.model.ptg033953l.4_Prang,chr5,1209016649,1209017807
OG0007247,NA,NA,NA,paml_selected,NA,ACBD4,relaxed,NA,ACBD4,longevity_candidate_gene_selection_analysis-OG0007247-evm.model.ptg006857l.1_Prang,evm.model.ptg006857l.1_Prang,chr9,1005223205,1005224027
OG0007250,NA,NA,NA,paml_selected,NA,NA,NA,NA,METTL25,longevity_candidate_gene_selection_analysis-OG0007250-evm.model.ptg013369l.1_Prang,evm.model.ptg013369l.1_Prang,chr7,1170520861,1170522880
OG0007251,NA,NA,NA,NA,NA,GM2A,relaxed,NA,GM2A,longevity_candidate_gene_selection_analysis-OG0007251-evm.model.ptg020368l.2_Prang,evm.model.ptg020368l.2_Prang,chr3,47301547,47302240
OG0007252,NA,NA,NA,NA,NA,IPO9,relaxed,NA,IPO9,longevity_candidate_gene_selection_analysis-OG0007252-evm.model.ptg000750l.2_Prang,evm.model.ptg000750l.2_Prang,chr19,461490787,461493907
OG0007254,NA,NA,NA,NA,NA,STT3A,relaxed,NA,STT3A,longevity_candidate_gene_selection_analysis-OG0007254-evm.model.ptg008742l.2_Prang,evm.model.ptg008742l.2_Prang,chr5,743922244,743924065
OG0007257,NA,NA,NA,NA,NA,GPR146,relaxed,NA,GPR146,longevity_candidate_gene_selection_analysis-OG0007257-evm.model.ptg000161l.7_Prang,evm.model.ptg000161l.7_Prang,chr10,863285166,863286168
OG0007258,NA,NA,NA,paml_selected,NA,GLTSCR1L,relaxed,NA,GLTSCR1L,longevity_candidate_gene_selection_analysis-OG0007258-evm.model.ptg009766l.1_Prang,evm.model.ptg009766l.1_Prang,chr4,568454524,568457641
OG0007259,NA,NA,NA,NA,NA,PHEX,relaxed,NA,PHEX,longevity_candidate_gene_selection_analysis-OG0007259-evm.model.ptg003177l.1_Prang,evm.model.ptg003177l.1_Prang,chr3,1834484386,1834486468
OG0007260,NA,NA,NA,paml_selected,NA,CTNND1,relaxed,NA,CTNND1,longevity_candidate_gene_selection_analysis-OG0007260-evm.model.ptg019388l.1_Prang,evm.model.ptg019388l.1_Prang,chr17,344799642,344802216
OG0007263,absrel_selected,NA,NA,paml_selected,NA,LAMTOR3,relaxed,NA,LAMTOR3,longevity_candidate_gene_selection_analysis-OG0007263-evi.model.ptg006783l.88_Prang,evi.model.ptg006783l.88_Prang,chr1,2495184714,2495185041
OG0007264,NA,NA,NA,NA,NA,VPS41,relaxed,NA,VPS41,longevity_candidate_gene_selection_analysis-OG0007264-evm.model.ptg005255l.1_Prang,evm.model.ptg005255l.1_Prang,chr2,2428866731,2428869296
OG0007265,NA,NA,NA,paml_selected,NA,NA,NA,NA,ULK3,longevity_candidate_gene_selection_analysis-OG0007265-evm.model.ptg001030l.6_Prang,evm.model.ptg001030l.6_Prang,chr14,532681403,532682816
OG0007266,NA,RNMT,intensified,paml_selected,NA,NA,NA,NA,RNMT,longevity_candidate_gene_selection_analysis-OG0007266-evm.model.ptg002339l.2_Prang,evm.model.ptg002339l.2_Prang,chr2,1212887778,1212888945
OG0007268,NA,NA,NA,NA,NA,SUGT1,relaxed,NA,SUGT1,longevity_candidate_gene_selection_analysis-OG0007268-evm.model.ptg003188l.1_Prang,evm.model.ptg003188l.1_Prang,chr3,2371847623,2371848601
OG0007269,NA,FANCC,intensified,NA,NA,NA,NA,NA,FANCC,longevity_candidate_gene_selection_analysis-OG0007269-evm.model.ptg005407l.1_Prang,evm.model.ptg005407l.1_Prang,chr1,2640287355,2640288765
OG0007273,NA,NA,NA,NA,NA,PRPF3,relaxed,NA,PRPF3,longevity_candidate_gene_selection_analysis-OG0007273-evm.model.ptg003080l.7_Prang,evm.model.ptg003080l.7_Prang,chr9,602955793,602957956
OG0007274,NA,NA,NA,NA,NA,ZDHHC21,relaxed,NA,ZDHHC21,longevity_candidate_gene_selection_analysis-OG0007274-evm.model.ptg009347l.4_Prang,evm.model.ptg009347l.4_Prang,chr1,2897149478,2897150276
OG0007275,NA,NA,NA,paml_selected,NA,NA,NA,NA,INTU,longevity_candidate_gene_selection_analysis-OG0007275-evm.model.ptg001513l.1_Prang,evm.model.ptg001513l.1_Prang,chr1,858212038,858214354
OG0007276,NA,NA,NA,NA,NA,TBC1D19,relaxed,NA,TBC1D19,longevity_candidate_gene_selection_analysis-OG0007276-evm.model.ptg000373l.2_Prang,evm.model.ptg000373l.2_Prang,chr1,613127008,613128589
OG0007277,NA,NA,NA,paml_selected,NA,RAI2,relaxed,NA,RAI2,longevity_candidate_gene_selection_analysis-OG0007277-evm.model.ptg007687l.1_Prang,evm.model.ptg007687l.1_Prang,scaffold597,2522812,2524486
OG0007278,NA,NA,NA,paml_selected,NA,NA,NA,NA,UBR7,longevity_candidate_gene_selection_analysis-OG0007278-evm.model.ptg002347l.6_Prang,evm.model.ptg002347l.6_Prang,chr8,496753061,496754543
OG0007279,NA,NA,NA,paml_selected,NA,NA,NA,NA,HAUS7,longevity_candidate_gene_selection_analysis-OG0007279-evm.model.ptg011813l.1_Prang,evm.model.ptg011813l.1_Prang,chr10,1243266588,1243267020
OG0007280,NA,NA,NA,paml_selected,NA,MOXD1,relaxed,NA,MOXD1,longevity_candidate_gene_selection_analysis-OG0007280-evm.model.ptg015748l.6_Prang,evm.model.ptg015748l.6_Prang,chr4,2005491007,2005492828
OG0007282,NA,NA,NA,NA,NA,INTS12,relaxed,NA,INTS12,longevity_candidate_gene_selection_analysis-OG0007282-evm.model.ptg003147l.2_Prang,evm.model.ptg003147l.2_Prang,chr1,1683683713,1683685111
OG0007284,NA,NA,NA,NA,NA,ZBTB43,relaxed,NA,ZBTB43,longevity_candidate_gene_selection_analysis-OG0007284-evm.model.ptg004554l.3_Prang,evm.model.ptg004554l.3_Prang,chr11,305099547,305100936
OG0007285,NA,THG1L,intensified,NA,NA,NA,NA,NA,THG1L,longevity_candidate_gene_selection_analysis-OG0007285-evm.model.ptg005688l.1_Prang,evm.model.ptg005688l.1_Prang,chr5,2171747333,2171748182
OG0007286,NA,NA,NA,NA,NA,SAMM50,relaxed,NA,SAMM50,longevity_candidate_gene_selection_analysis-OG0007286-evm.model.ptg002036l.4_Prang,evm.model.ptg002036l.4_Prang,chr15,775079851,775081237
OG0007288,NA,NA,NA,NA,NA,RP2,relaxed,NA,RP2,longevity_candidate_gene_selection_analysis-OG0007288-evm.model.ptg001292l.8_Prang,evm.model.ptg001292l.8_Prang,chr3,2583886622,2583887687
OG0007289,NA,NA,NA,paml_selected,NA,SREK1,relaxed,NA,SREK1,longevity_candidate_gene_selection_analysis-OG0007289-evm.model.ptg028631l.2_Prang,evm.model.ptg028631l.2_Prang,chr7,343505055,343506738
OG0007290,NA,NA,NA,NA,NA,ETS2,relaxed,NA,ETS2,longevity_candidate_gene_selection_analysis-OG0007290-evm.model.ptg004396l.1_Prang,evm.model.ptg004396l.1_Prang,chr3,3022593804,3022595193
OG0007292,NA,NA,NA,NA,NA,GTF3C1,relaxed,NA,GTF3C1,longevity_candidate_gene_selection_analysis-OG0007292-evm.model.ptg000385l.4_Prang,evm.model.ptg000385l.4_Prang,chr10,519367279,519371080
OG0007294,NA,NA,NA,paml_selected,NA,PTPRE,relaxed,NA,PTPRE,longevity_candidate_gene_selection_analysis-OG0007294-evm.model.ptg006335l.1_Prang,evm.model.ptg006335l.1_Prang,chr15,607081848,607084056
OG0007296,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC40,longevity_candidate_gene_selection_analysis-OG0007296-evm.model.ptg015947l.1_Prang,evm.model.ptg015947l.1_Prang,chr13,772177759,772180993
OG0007299,NA,NA,NA,NA,NA,RSPO2,relaxed,NA,RSPO2,longevity_candidate_gene_selection_analysis-OG0007299-evm.model.ptg008820l.1_Prang,evm.model.ptg008820l.1_Prang,chr2,488442958,488443690
OG0007302,NA,NA,NA,NA,NA,PHACTR1,relaxed,NA,PHACTR1,longevity_candidate_gene_selection_analysis-OG0007302-evm.model.ptg004597l.3_Prang,evm.model.ptg004597l.3_Prang,chr2,1576652841,1576654815
OG0007303,NA,NA,NA,NA,NA,RBM7,relaxed,NA,RBM7,longevity_candidate_gene_selection_analysis-OG0007303-evm.model.ptg005984l.3_Prang,evm.model.ptg005984l.3_Prang,chr5,455952628,455953489
OG0007304,NA,NA,NA,NA,NA,ACADM,relaxed,NA,ACADM,longevity_candidate_gene_selection_analysis-OG0007304-evm.model.ptg009608l.1_Prang,evm.model.ptg009608l.1_Prang,chr2,2140680578,2140681445
OG0007305,NA,NA,NA,NA,NA,TK1,relaxed,NA,TK1,longevity_candidate_gene_selection_analysis-OG0007305-evm.model.ptg001387l.4_Prang,evm.model.ptg001387l.4_Prang,chr13,735601692,735602397
OG0007306,NA,NA,NA,paml_selected,NA,NARS,relaxed,NA,NARS,longevity_candidate_gene_selection_analysis-OG0007306-evm.model.ptg000811l.1_Prang,evm.model.ptg000811l.1_Prang,chr1,3791865596,3791866385
OG0007307,NA,NA,NA,paml_selected,NA,NA,NA,NA,TAF6,longevity_candidate_gene_selection_analysis-OG0007307-evm.model.ptg001873l.8_Prang,evm.model.ptg001873l.8_Prang,chr3,3007935119,3007937180
OG0007309,NA,NA,NA,paml_selected,NA,NA,NA,NA,DHCR7,longevity_candidate_gene_selection_analysis-OG0007309-evm.model.ptg006839l.2_Prang,evm.model.ptg006839l.2_Prang,chr6,44503445,44504966
OG0007311,NA,EXO1,intensified,paml_selected,NA,NA,NA,NA,EXO1,longevity_candidate_gene_selection_analysis-OG0007311-evm.model.ptg002417l.12_Prang,evm.model.ptg002417l.12_Prang,chr4,880717960,880720618
OG0007313,NA,NA,NA,paml_selected,NA,NA,NA,NA,DNA2,longevity_candidate_gene_selection_analysis-OG0007313-evm.model.ptg003301l.3_Prang,evm.model.ptg003301l.3_Prang,chr12,1150359034,1150362157
OG0007314,NA,NA,NA,paml_selected,NA,NA,NA,NA,TG,longevity_candidate_gene_selection_analysis-OG0007314-evm.model.ptg006022l.1_Prang,evm.model.ptg006022l.1_Prang,chr2,147270474,147278826
OG0007315,NA,NA,NA,NA,NA,COX10,relaxed,NA,COX10,longevity_candidate_gene_selection_analysis-OG0007315-evm.model.ptg023718l.3_Prang,evm.model.ptg023718l.3_Prang,chr13,1021795534,1021796641
OG0007316,NA,TM2D1,intensified,NA,NA,NA,NA,NA,TM2D1,longevity_candidate_gene_selection_analysis-OG0007316-evm.model.ptg001390l.2_Prang,evm.model.ptg001390l.2_Prang,chr12,371802250,371802832
OG0007317,NA,NA,NA,NA,NA,PAF1,relaxed,NA,PAF1,longevity_candidate_gene_selection_analysis-OG0007317-evm.model.ptg000890l.4_Prang,evm.model.ptg000890l.4_Prang,chr17,76531666,76533391
OG0007319,NA,ANKS3,intensified,paml_selected,NA,NA,NA,NA,ANKS3,longevity_candidate_gene_selection_analysis-OG0007319-evm.model.ptg015846l.1_Prang,evm.model.ptg015846l.1_Prang,chr1,115810605,115812465
OG0007320,NA,NA,NA,paml_selected,NA,NA,NA,NA,XRCC5,longevity_candidate_gene_selection_analysis-OG0007320-evm.model.ptg006148l.1_Prang,evm.model.ptg006148l.1_Prang,chr19,112798954,112800001
OG0007321,NA,DSN1,intensified,paml_selected,NA,NA,NA,NA,DSN1,longevity_candidate_gene_selection_analysis-OG0007321-evm.model.ptg011263l.5_Prang,evm.model.ptg011263l.5_Prang,chr5,1123315152,1123316229
OG0007322,NA,NA,NA,paml_selected,NA,INPP5B,relaxed,NA,INPP5B,longevity_candidate_gene_selection_analysis-OG0007322-evm.model.ptg010431l.3_Prang,evm.model.ptg010431l.3_Prang,chr14,103972504,103975141
OG0007324,NA,TMEM241,intensified,paml_selected,NA,NA,NA,NA,TMEM241,longevity_candidate_gene_selection_analysis-OG0007324-evm.model.ptg003519l.3_Prang,evm.model.ptg003519l.3_Prang,chr14,691439856,691440759
OG0007325,NA,DNAL1,intensified,NA,NA,NA,NA,NA,DNAL1,longevity_candidate_gene_selection_analysis-OG0007325-evm.model.ptg036388l.1_Prang,evm.model.ptg036388l.1_Prang,chr8,68579177,68579414
OG0007326,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC71,longevity_candidate_gene_selection_analysis-OG0007326-evm.model.ptg003232l.11_Prang,evm.model.ptg003232l.11_Prang,chr17,493659841,493661062
OG0007327,NA,NA,NA,paml_selected,NA,NA,NA,NA,TTK,longevity_candidate_gene_selection_analysis-OG0007327-evm.model.ptg003523l.1_Prang,evm.model.ptg003523l.1_Prang,chr4,2188674793,2188676431
OG0007328,NA,NA,NA,paml_selected,NA,NA,NA,NA,SMPDL3B,longevity_candidate_gene_selection_analysis-OG0007328-evm.model.ptg031328l.2_Prang,evm.model.ptg031328l.2_Prang,chr14,327592920,327594156
OG0007329,NA,NA,NA,paml_selected,NA,PCSK7,relaxed,NA,PCSK7,longevity_candidate_gene_selection_analysis-OG0007329-evm.model.ptg012625l.2_Prang,evm.model.ptg012625l.2_Prang,chr5,498808134,498810528
OG0007331,NA,NA,NA,NA,NA,SKIL,relaxed,NA,SKIL,longevity_candidate_gene_selection_analysis-OG0007331-evm.model.ptg006371l.3_Prang,evm.model.ptg006371l.3_Prang,chr18,325575594,325577598
OG0007332,NA,NA,NA,paml_selected,NA,NA,NA,NA,SHCBP1,longevity_candidate_gene_selection_analysis-OG0007332-evm.model.ptg004421l.2_Prang,evm.model.ptg004421l.2_Prang,chr6,408042406,408044362
OG0007333,NA,NA,NA,paml_selected,NA,NA,NA,NA,TAC3,longevity_candidate_gene_selection_analysis-OG0007333-evm.model.ptg017995l.1_Prang,evm.model.ptg017995l.1_Prang,chr5,1605292813,1605293317
OG0007334,NA,NA,NA,paml_selected,NA,NA,NA,NA,ST18,longevity_candidate_gene_selection_analysis-OG0007334-evm.model.ptg002515l.1_Prang,evm.model.ptg002515l.1_Prang,chr2,960160522,960163762
OG0007339,NA,NA,NA,paml_selected,NA,NIPA1,relaxed,NA,NIPA1,longevity_candidate_gene_selection_analysis-OG0007339-evm.model.ptg001118l.3_Prang,evm.model.ptg001118l.3_Prang,chr3,2591848272,2591849208
OG0007342,NA,NA,NA,paml_selected,NA,KTN1,relaxed,NA,KTN1,longevity_candidate_gene_selection_analysis-OG0007342-evm.model.ptg008147l.4_Prang,evm.model.ptg008147l.4_Prang,chr8,299645804,299649662
OG0007345,NA,NA,NA,NA,NA,SNX7,relaxed,NA,SNX7,longevity_candidate_gene_selection_analysis-OG0007345-evm.model.ptg001943l.2_Prang,evm.model.ptg001943l.2_Prang,chr12,783775063,783776383
OG0007346,NA,NA,NA,paml_selected,NA,CHMP1A,relaxed,NA,CHMP1A,longevity_candidate_gene_selection_analysis-OG0007346-evm.model.ptg018581l.1_Prang,evm.model.ptg018581l.1_Prang,chr9,1256244730,1256245348
OG0007347,NA,NA,NA,paml_selected,NA,PWWP2A,relaxed,NA,PWWP2A,longevity_candidate_gene_selection_analysis-OG0007347-evm.model.ptg008807l.1_Prang,evm.model.ptg008807l.1_Prang,chr3,35733544,35739556
OG0007348,NA,NA,NA,paml_selected,NA,NA,NA,NA,WDR73,longevity_candidate_gene_selection_analysis-OG0007348-evm.model.ptg013844l.5_Prang,evm.model.ptg013844l.5_Prang,chr3,847794021,847795200
OG0007350,NA,NA,NA,paml_selected,NA,CMTR2,relaxed,NA,CMTR2,longevity_candidate_gene_selection_analysis-OG0007350-evm.model.ptg026727l.2_Prang,evm.model.ptg026727l.2_Prang,chr6,300978353,300980630
OG0007352,NA,NA,NA,paml_selected,NA,NA,NA,NA,SWT1,longevity_candidate_gene_selection_analysis-OG0007352-evm.model.ptg001292l.7_Prang,evm.model.ptg001292l.7_Prang,chr3,2583490261,2583492826
OG0007353,NA,NA,NA,paml_selected,NA,UNCX,relaxed,NA,UNCX,longevity_candidate_gene_selection_analysis-OG0007353-evm.model.ptg000863l.2_Prang,evm.model.ptg000863l.2_Prang,chr10,888693641,888694973
OG0007354,NA,NA,NA,NA,NA,DOLPP1,relaxed,NA,DOLPP1,longevity_candidate_gene_selection_analysis-OG0007354-evm.model.ptg000957l.4_Prang,evm.model.ptg000957l.4_Prang,chr9,1099898528,1099899245
OG0007355,NA,NA,NA,paml_selected,NA,RASA1,relaxed,NA,RASA1,longevity_candidate_gene_selection_analysis-OG0007355-evm.model.ptg004168l.1_Prang,evm.model.ptg004168l.1_Prang,chr1,3341414083,3341416972
OG0007356,NA,NA,NA,NA,NA,PPAT,relaxed,NA,PPAT,longevity_candidate_gene_selection_analysis-OG0007356-evm.model.ptg020638l.2_Prang,evm.model.ptg020638l.2_Prang,chr1,1528693835,1528695422
OG0007357,NA,NA,NA,paml_selected,NA,NA,NA,NA,CEBPZ,longevity_candidate_gene_selection_analysis-OG0007357-evm.model.ptg000219l.3_Prang,evm.model.ptg000219l.3_Prang,chr6,191386081,191389414
OG0007358,NA,NA,NA,NA,NA,DLAT,relaxed,NA,DLAT,longevity_candidate_gene_selection_analysis-OG0007358-evm.model.ptg002549l.1_Prang,evm.model.ptg002549l.1_Prang,chr5,1441928235,1441929354
OG0007360,NA,NA,NA,paml_selected,NA,SUPT3H,relaxed,NA,SUPT3H,longevity_candidate_gene_selection_analysis-OG0007360-evm.model.ptg009535l.1_Prang,evm.model.ptg009535l.1_Prang,chr4,2787535769,2787536753
OG0007362,NA,NA,NA,NA,NA,TRIM32,relaxed,NA,TRIM32,longevity_candidate_gene_selection_analysis-OG0007362-evi.model.ptg007024l.5_Prang,evi.model.ptg007024l.5_Prang,chr11,137259586,137261527
OG0007364,NA,NA,NA,paml_selected,NA,NA,NA,NA,SUFU,longevity_candidate_gene_selection_analysis-OG0007364-evm.model.ptg000844l.9_Prang,evm.model.ptg000844l.9_Prang,chr15,375135560,375136991
OG0007365,NA,NA,NA,NA,NA,AK2,relaxed,NA,AK2,longevity_candidate_gene_selection_analysis-OG0007365-evm.model.ptg006042l.2_Prang,evm.model.ptg006042l.2_Prang,chr14,14777799,14778429
OG0007367,NA,NA,NA,paml_selected,NA,TSC22D1,relaxed,NA,TSC22D1,longevity_candidate_gene_selection_analysis-OG0007367-evm.model.ptg007192l.3_Prang,evm.model.ptg007192l.3_Prang,chr3,1175285278,1175287606
OG0007369,NA,NA,NA,NA,NA,MSANTD4,relaxed,NA,MSANTD4,longevity_candidate_gene_selection_analysis-OG0007369-evm.model.ptg004376l.2_Prang,evm.model.ptg004376l.2_Prang,chr3,1110195953,1110197042
OG0007370,NA,POMK,intensified,NA,NA,NA,NA,NA,POMK,longevity_candidate_gene_selection_analysis-OG0007370-evm.model.ptg000123l.6_Prang,evm.model.ptg000123l.6_Prang,chr18,122236790,122237894
OG0007371,NA,TPGS2,intensified,paml_selected,NA,NA,NA,NA,TPGS2,longevity_candidate_gene_selection_analysis-OG0007371-evm.model.ptg002533l.2_Prang,evm.model.ptg002533l.2_Prang,chr1,3951501066,3951501945
OG0007372,NA,NA,NA,NA,NA,PRPF6,relaxed,NA,PRPF6,longevity_candidate_gene_selection_analysis-OG0007372-evm.model.ptg008749l.4_Prang,evm.model.ptg008749l.4_Prang,chr5,2211959490,2211962421
OG0007373,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZBTB41,longevity_candidate_gene_selection_analysis-OG0007373-evm.model.ptg013289l.1_Prang,evm.model.ptg013289l.1_Prang,chr12,693337586,693338309
OG0007375,NA,CROT,intensified,paml_selected,NA,NA,NA,NA,CROT,longevity_candidate_gene_selection_analysis-OG0007375-evm.model.ptg012919l.1_Prang,evm.model.ptg012919l.1_Prang,chr16,717394252,717396091
OG0007377,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC174,longevity_candidate_gene_selection_analysis-OG0007377-evm.model.ptg014645l.3_Prang,evm.model.ptg014645l.3_Prang,chr17,568935863,568936979
OG0007378,NA,NA,NA,NA,NA,PIK3C3,relaxed,NA,PIK3C3,longevity_candidate_gene_selection_analysis-OG0007378-evm.model.ptg000515l.1_Prang,evm.model.ptg000515l.1_Prang,chr1,3921617393,3921620057
OG0007380,NA,NA,NA,NA,NA,XPNPEP3,relaxed,NA,XPNPEP3,longevity_candidate_gene_selection_analysis-OG0007380-evm.model.ptg013812l.1_Prang,evm.model.ptg013812l.1_Prang,chr5,766470445,766472005
OG0007382,NA,NA,NA,paml_selected,NA,NA,NA,NA,C17orf53,longevity_candidate_gene_selection_analysis-OG0007382-evm.model.ptg012249l.1_Prang,evm.model.ptg012249l.1_Prang,chr9,1031843239,1031845489
OG0007384,NA,NA,NA,NA,NA,SYT9,relaxed,NA,SYT9,longevity_candidate_gene_selection_analysis-OG0007384-evm.model.ptg022529l.1_Prang,evm.model.ptg022529l.1_Prang,chr6,1844664516,1844666163
OG0007385,NA,PARP16,intensified,NA,NA,NA,NA,NA,PARP16,longevity_candidate_gene_selection_analysis-OG0007385-evm.model.ptg007172l.4_Prang,evm.model.ptg007172l.4_Prang,chr5,2141904723,2141905719
OG0007386,NA,NA,NA,NA,NA,DHRS3,relaxed,NA,DHRS3,longevity_candidate_gene_selection_analysis-OG0007386-evm.model.ptg016042l.2_Prang,evm.model.ptg016042l.2_Prang,chr10,7735279,7736149
OG0007387,NA,NA,NA,NA,NA,DNAJC27,relaxed,NA,DNAJC27,longevity_candidate_gene_selection_analysis-OG0007387-evm.model.ptg018122l.2_Prang,evm.model.ptg018122l.2_Prang,chr4,2871525414,2871526236
OG0007388,NA,NA,NA,paml_selected,NA,UBE2J1,relaxed,NA,UBE2J1,longevity_candidate_gene_selection_analysis-OG0007388-evm.model.ptg004194l.3_Prang,evm.model.ptg004194l.3_Prang,chr4,2381864920,2381865883
OG0007389,NA,NA,NA,paml_selected,NA,NA,NA,NA,AMER1,longevity_candidate_gene_selection_analysis-OG0007389-evm.model.ptg007111l.1_Prang,evm.model.ptg007111l.1_Prang,chr2,3290022655,3290026111
OG0007390,NA,NA,NA,NA,NA,PSMD2,relaxed,NA,PSMD2,longevity_candidate_gene_selection_analysis-OG0007390-evm.model.ptg016294l.1_Prang,evm.model.ptg016294l.1_Prang,chr18,136377240,136377912
OG0007392,NA,NA,NA,NA,NA,NFIA,relaxed,NA,NFIA,longevity_candidate_gene_selection_analysis-OG0007392-evm.model.ptg001390l.1_Prang,evm.model.ptg001390l.1_Prang,chr12,374095804,374097370
OG0007394,NA,NA,NA,NA,NA,OXA1L,relaxed,NA,OXA1L,longevity_candidate_gene_selection_analysis-OG0007394-evm.model.ptg005764l.3_Prang,evm.model.ptg005764l.3_Prang,chr9,781885305,781886628
OG0007395,NA,NA,NA,NA,NA,SIL1,relaxed,NA,SIL1,longevity_candidate_gene_selection_analysis-OG0007395-evm.model.ptg003849l.3_Prang,evm.model.ptg003849l.3_Prang,chr13,629501724,629503071
OG0007398,NA,NA,NA,NA,NA,TXNDC9,relaxed,NA,TXNDC9,longevity_candidate_gene_selection_analysis-OG0007398-evm.model.ptg001106l.2_Prang,evm.model.ptg001106l.2_Prang,chr3,2537277187,2537277862
OG0007399,NA,NA,NA,NA,NA,NCSTN,relaxed,NA,NCSTN,longevity_candidate_gene_selection_analysis-OG0007399-evm.model.ptg001232l.6_Prang,evm.model.ptg001232l.6_Prang,chr9,389264856,389267013
OG0007400,NA,NA,NA,paml_selected,NA,VGF,relaxed,NA,VGF,longevity_candidate_gene_selection_analysis-OG0007400-evm.model.ptg012504l.1_Prang,evm.model.ptg012504l.1_Prang,chr5,1729065823,1729067530
OG0007401,NA,NA,NA,paml_selected,NA,NA,NA,NA,MLH3,longevity_candidate_gene_selection_analysis-OG0007401-evm.model.ptg000959l.9_Prang,evm.model.ptg000959l.9_Prang,chr8,265627701,265632114
OG0007402,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM151A,longevity_candidate_gene_selection_analysis-OG0007402-evm.model.ptg000368l.6_Prang,evm.model.ptg000368l.6_Prang,chr12,300915952,300917713
OG0007403,NA,NA,NA,NA,NA,EED,relaxed,NA,EED,longevity_candidate_gene_selection_analysis-OG0007403-evm.model.ptg024344l.2_Prang,evm.model.ptg024344l.2_Prang,chr3,969168865,969170482
OG0007405,NA,NA,NA,NA,NA,RAD51AP1,relaxed,NA,RAD51AP1,longevity_candidate_gene_selection_analysis-OG0007405-evm.model.ptg007790l.3_Prang,evm.model.ptg007790l.3_Prang,chr7,670318504,670319470
OG0007406,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARL6IP6,longevity_candidate_gene_selection_analysis-OG0007406-evm.model.ptg009605l.4_Prang,evm.model.ptg009605l.4_Prang,chr4,895877344,895877923
OG0007407,NA,NA,NA,paml_selected,NA,FAM193B,relaxed,NA,FAM193B,longevity_candidate_gene_selection_analysis-OG0007407-evm.model.ptg017965l.1_Prang,evm.model.ptg017965l.1_Prang,chr3,412325174,412327166
OG0007408,NA,NA,NA,NA,NA,SOX13,relaxed,NA,SOX13,longevity_candidate_gene_selection_analysis-OG0007408-evm.model.ptg004495l.9_Prang,evm.model.ptg004495l.9_Prang,chr9,265244675,265246556
OG0007410,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMPRSS2,longevity_candidate_gene_selection_analysis-OG0007410-evm.model.ptg014777l.1_Prang,evm.model.ptg014777l.1_Prang,chr12,852767479,852768961
